ROWID	_StageClearDropid|INTEGER	_MinLevel|INTEGER	_MaxLevel|INTEGER	_Job|INTEGER	_DropID|INTEGER	_ExDifficulty|INTEGER	_ClearGold|INTEGER
1001807	78283763	21	21	1	226497789	0	0
1001808	78283763	22	22	1	226497790	0	0
1001809	78283763	23	23	1	226497791	0	0
1001810	78283763	24	24	1	226497792	0	0
1001811	78283763	25	25	1	226497793	0	0
1001812	78283763	26	26	1	226497794	0	0
1001813	78283763	27	27	1	226497795	0	0
1001814	78283763	28	28	1	226497796	0	0
1001815	78283763	29	29	1	226497797	0	0
1001816	78283763	30	30	1	226497798	0	0
1001817	78283763	31	31	1	226497799	0	0
1001818	78283763	32	32	1	226497800	0	0
1001819	78283763	33	33	1	226497801	0	0
1001820	78283763	34	34	1	226497802	0	0
1001821	78283763	35	35	1	226497803	0	0
1001822	78283763	36	36	1	226497804	0	0
1001823	78283763	37	37	1	226497805	0	0
1001824	78283763	38	38	1	226497806	0	0
1001825	78283763	39	39	1	226497807	0	0
1001826	78283763	40	40	1	226497808	0	0
1001827	78283763	41	41	1	226497809	0	0
1001828	78283763	42	42	1	226497810	0	0
1001829	78283763	43	43	1	226497811	0	0
1001830	78283763	44	44	1	226497812	0	0
1001831	78283763	45	45	1	226497813	0	0
1001832	78283763	46	46	1	226497814	0	0
1001833	78283763	47	47	1	226497815	0	0
1001834	78283763	48	48	1	226497816	0	0
1001835	78283763	49	49	1	226497817	0	0
1001836	78283763	50	50	1	226497818	0	0
1001837	78283763	51	51	1	226497819	0	0
1001838	78283763	52	52	1	226497820	0	0
1001839	78283763	53	53	1	226497821	0	0
1001840	78283763	54	54	1	226497822	0	0
1001841	78283763	55	55	1	226497823	0	0
1001842	78283763	56	56	1	226497824	0	0
1001843	78283763	57	57	1	226497825	0	0
1001844	78283763	58	58	1	226497826	0	0
1001845	78283763	59	59	1	226497827	0	0
1001846	78283763	60	60	1	226497828	0	0
1001847	78283763	61	61	1	226497829	0	0
1001848	78283763	62	62	1	226497830	0	0
1001849	78283763	63	63	1	226497831	0	0
1001850	78283763	64	64	1	226497832	0	0
1001851	78283763	65	65	1	226497833	0	0
1001852	78283763	66	66	1	226497834	0	0
1001853	78283763	67	67	1	226497835	0	0
1001854	78283763	68	68	1	226497836	0	0
1001855	78283763	69	69	1	226497837	0	0
1001856	78283763	70	70	1	226497838	0	0
1001857	78283763	71	71	1	226497839	0	0
1001858	78283763	72	72	1	226497840	0	0
1001859	78283763	73	73	1	226497841	0	0
1001860	78283763	74	74	1	226497842	0	0
1001861	78283763	75	75	1	226497843	0	0
1001862	78283763	76	76	1	226497844	0	0
1001863	78283763	77	77	1	226497845	0	0
1001864	78283763	78	78	1	226497846	0	0
1001865	78283763	79	79	1	226497847	0	0
1001866	78283763	80	80	1	226497848	0	0
1001867	78283763	81	81	1	226497849	0	0
1001868	78283763	82	82	1	226497850	0	0
1001869	78283763	83	83	1	226497851	0	0
1001870	78283763	84	84	1	226497852	0	0
1001871	78283763	85	85	1	226497853	0	0
1001872	78283763	86	86	1	226497854	0	0
1001873	78283763	87	87	1	226497855	0	0
1001874	78283763	88	88	1	226497856	0	0
1001875	78283763	89	89	1	226497857	0	0
1001876	78283763	90	90	1	226497858	0	0
1001877	78283763	91	91	1	226497859	0	0
1001878	78283763	92	92	1	226497860	0	0
1001879	78283763	93	93	1	226497861	0	0
1001880	78283763	94	94	1	226497862	0	0
1001881	78283762	1	1	2	226498123	0	0
1001882	78283762	2	2	2	226498124	0	0
1001883	78283762	3	3	2	226498125	0	0
1001884	78283762	4	4	2	226498126	0	0
1001885	78283762	5	5	2	226498127	0	0
1001886	78283762	6	6	2	226498128	0	0
1001887	78283762	7	7	2	226498129	0	0
1001888	78283762	8	8	2	226498130	0	0
1001889	78283762	9	9	2	226498131	0	0
1001890	78283762	10	10	2	226498132	0	0
1001891	78283762	11	11	2	226498133	0	0
1001892	78283762	12	12	2	226498134	0	0
1001893	78283762	13	13	2	226498135	0	0
1001894	78283762	14	14	2	226498136	0	0
1001895	78283762	15	15	2	226498137	0	0
1001896	78283762	16	16	2	226498138	0	0
1001897	78283762	17	17	2	226498139	0	0
1001898	78283762	18	18	2	226498140	0	0
1001899	78283762	19	19	2	226498141	0	0
1001900	78283762	20	20	2	226498142	0	0
1001901	78283762	21	21	2	226498143	0	0
1001902	78283762	22	22	2	226498144	0	0
1001903	78283762	23	23	2	226498145	0	0
1001904	78283762	24	24	2	226498146	0	0
1001905	78283762	25	25	2	226498147	0	0
1001906	78283762	26	26	2	226498148	0	0
1001907	78283762	27	27	2	226498149	0	0
1001908	78283762	28	28	2	226498150	0	0
1001909	78283762	29	29	2	226498151	0	0
1001910	78283762	30	30	2	226498152	0	0
1001911	78283762	31	31	2	226498153	0	0
1001912	78283762	32	32	2	226498154	0	0
1001913	78283762	33	33	2	226498155	0	0
1001914	78283762	34	34	2	226498156	0	0
1001915	78283762	35	35	2	226498157	0	0
1001916	78283762	36	36	2	226498158	0	0
1001917	78283762	37	37	2	226498159	0	0
1001918	78283762	38	38	2	226498160	0	0
1001919	78283762	39	39	2	226498161	0	0
1001920	78283762	40	40	2	226498162	0	0
1001921	78283762	41	41	2	226498163	0	0
1001922	78283762	42	42	2	226498164	0	0
1001923	78283762	43	43	2	226498165	0	0
1001924	78283762	44	44	2	226498166	0	0
1001925	78283762	45	45	2	226498167	0	0
1001926	78283762	46	46	2	226498168	0	0
1001927	78283762	47	47	2	226498169	0	0
1001928	78283762	48	48	2	226498170	0	0
1001929	78283762	49	49	2	226498171	0	0
1001930	78283762	50	50	2	226498172	0	0
1001931	78283762	51	51	2	226498173	0	0
1001932	78283762	52	52	2	226498174	0	0
1001933	78283762	53	53	2	226498175	0	0
1001934	78283762	54	54	2	226498176	0	0
1001935	78283762	55	55	2	226498177	0	0
1001936	78283762	56	56	2	226498178	0	0
1001937	78283762	57	57	2	226498179	0	0
1001938	78283762	58	58	2	226498180	0	0
1001939	78283762	59	59	2	226498181	0	0
1001940	78283762	60	60	2	226498182	0	0
1001941	78283762	61	61	2	226498183	0	0
1001942	78283762	62	62	2	226498184	0	0
1001943	78283762	63	63	2	226498185	0	0
1001944	78283762	64	64	2	226498186	0	0
1001945	78283762	65	65	2	226498187	0	0
1001946	78283762	66	66	2	226498188	0	0
1001947	78283762	67	67	2	226498189	0	0
1001948	78283762	68	68	2	226498190	0	0
1001949	78283762	69	69	2	226498191	0	0
1001950	78283762	70	70	2	226498192	0	0
1001951	78283762	71	71	2	226498193	0	0
1001952	78283762	72	72	2	226498194	0	0
1001953	78283762	73	73	2	226498195	0	0
1001954	78283762	74	74	2	226498196	0	0
1001955	78283762	75	75	2	226498197	0	0
1001956	78283762	76	76	2	226498198	0	0
1001957	78283762	77	77	2	226498199	0	0
1001958	78283762	78	78	2	226498200	0	0
1001959	78283762	79	79	2	226498201	0	0
1001960	78283762	80	80	2	226498202	0	0
1001961	78283762	81	81	2	226498203	0	0
1001962	78283762	82	82	2	226498204	0	0
1001963	78283762	83	83	2	226498205	0	0
1001964	78283762	84	84	2	226498206	0	0
1001965	78283762	85	85	2	226498207	0	0
1001966	78283762	86	86	2	226498208	0	0
1001967	78283762	87	87	2	226498209	0	0
1001968	78283762	88	88	2	226498210	0	0
1001969	78283762	89	89	2	226498211	0	0
1001970	78283762	90	90	2	226498212	0	0
1001971	78283762	91	91	2	226498213	0	0
1001972	78283762	92	92	2	226498214	0	0
1001973	78283762	93	93	2	226498215	0	0
1001974	78283762	94	94	2	226498216	0	0
1001975	78283763	1	1	2	226498029	0	0
1001976	78283763	2	2	2	226498030	0	0
1001977	78283763	3	3	2	226498031	0	0
1001978	78283763	4	4	2	226498032	0	0
1001979	78283763	5	5	2	226498033	0	0
1001980	78283763	6	6	2	226498034	0	0
1001981	78283763	7	7	2	226498035	0	0
1001982	78283763	8	8	2	226498036	0	0
1001983	78283763	9	9	2	226498037	0	0
1001984	78283763	10	10	2	226498038	0	0
1001985	78283763	11	11	2	226498039	0	0
1001986	78283763	12	12	2	226498040	0	0
1001987	78283763	13	13	2	226498041	0	0
1001988	78283763	14	14	2	226498042	0	0
1001989	78283763	15	15	2	226498043	0	0
1001990	78283763	16	16	2	226498044	0	0
1001991	78283763	17	17	2	226498045	0	0
1001992	78283763	18	18	2	226498046	0	0
1001993	78283763	19	19	2	226498047	0	0
1001994	78283763	20	20	2	226498048	0	0
1001995	78283763	21	21	2	226498049	0	0
1001996	78283763	22	22	2	226498050	0	0
1001997	78283763	23	23	2	226498051	0	0
1001998	78283763	24	24	2	226498052	0	0
1001999	78283763	25	25	2	226498053	0	0
1002000	78283763	26	26	2	226498054	0	0
1002001	78283763	27	27	2	226498055	0	0
1002002	78283763	28	28	2	226498056	0	0
1002003	78283763	29	29	2	226498057	0	0
1002004	78283763	30	30	2	226498058	0	0
1002005	78283763	31	31	2	226498059	0	0
1002006	78283763	32	32	2	226498060	0	0
1002007	78283763	33	33	2	226498061	0	0
1002008	78283763	34	34	2	226498062	0	0
1002009	78283763	35	35	2	226498063	0	0
1002010	78283763	36	36	2	226498064	0	0
1002011	78283763	37	37	2	226498065	0	0
1002012	78283763	38	38	2	226498066	0	0
1002013	78283763	39	39	2	226498067	0	0
1002014	78283763	40	40	2	226498068	0	0
1002015	78283763	41	41	2	226498069	0	0
1002016	78283763	42	42	2	226498070	0	0
1002017	78283763	43	43	2	226498071	0	0
1002018	78283763	44	44	2	226498072	0	0
1002019	78283763	45	45	2	226498073	0	0
1002020	78283763	46	46	2	226498074	0	0
1002021	78283763	47	47	2	226498075	0	0
1002022	78283763	48	48	2	226498076	0	0
1002023	78283763	49	49	2	226498077	0	0
1002024	78283763	50	50	2	226498078	0	0
1002025	78283763	51	51	2	226498079	0	0
1002026	78283763	52	52	2	226498080	0	0
1002027	78283763	53	53	2	226498081	0	0
1002028	78283763	54	54	2	226498082	0	0
1002029	78283763	55	55	2	226498083	0	0
1002030	78283763	56	56	2	226498084	0	0
1002031	78283763	57	57	2	226498085	0	0
1002032	78283763	58	58	2	226498086	0	0
1002033	78283763	59	59	2	226498087	0	0
1002034	78283763	60	60	2	226498088	0	0
1002035	78283763	61	61	2	226498089	0	0
1002036	78283763	62	62	2	226498090	0	0
1002037	78283763	63	63	2	226498091	0	0
1002038	78283763	64	64	2	226498092	0	0
1002039	78283763	65	65	2	226498093	0	0
1002040	78283763	66	66	2	226498094	0	0
1002041	78283763	67	67	2	226498095	0	0
1002042	78283763	68	68	2	226498096	0	0
1002043	78283763	69	69	2	226498097	0	0
1002044	78283763	70	70	2	226498098	0	0
1002045	78283763	71	71	2	226498099	0	0
1002046	78283763	72	72	2	226498100	0	0
1002047	78283763	73	73	2	226498101	0	0
1002048	78283763	74	74	2	226498102	0	0
1002049	78283763	75	75	2	226498103	0	0
1002050	78283763	76	76	2	226498104	0	0
1002051	78283763	77	77	2	226498105	0	0
1002052	78283763	78	78	2	226498106	0	0
1002053	78283763	79	79	2	226498107	0	0
1002054	78283763	80	80	2	226498108	0	0
1002055	78283763	81	81	2	226498109	0	0
1002056	78283763	82	82	2	226498110	0	0
1002057	78283763	83	83	2	226498111	0	0
1002058	78283763	84	84	2	226498112	0	0
1002059	78283763	85	85	2	226498113	0	0
1002060	78283763	86	86	2	226498114	0	0
1002061	78283763	87	87	2	226498115	0	0
1002062	78283763	88	88	2	226498116	0	0
1002063	78283763	89	89	2	226498117	0	0
1002064	78283763	90	90	2	226498118	0	0
1002065	78283763	91	91	2	226498119	0	0
1002066	78283763	92	92	2	226498120	0	0
1002067	78283763	93	93	2	226498121	0	0
1002068	78283763	94	94	2	226498122	0	0
1002069	78283762	1	1	3	226498311	0	0
1002070	78283762	2	2	3	226498312	0	0
1002071	78283762	3	3	3	226498313	0	0
1002072	78283762	4	4	3	226498314	0	0
1002073	78283762	5	5	3	226498315	0	0
1002074	78283762	6	6	3	226498316	0	0
1002075	78283762	7	7	3	226498317	0	0
1002076	78283762	8	8	3	226498318	0	0
1002077	78283762	9	9	3	226498319	0	0
1002078	78283762	10	10	3	226498320	0	0
1002079	78283762	11	11	3	226498321	0	0
1002080	78283762	12	12	3	226498322	0	0
1002081	78283762	13	13	3	226498323	0	0
1002082	78283762	14	14	3	226498324	0	0
1002083	78283762	15	15	3	226498325	0	0
1002084	78283762	16	16	3	226498326	0	0
1002085	78283762	17	17	3	226498327	0	0
1002086	78283762	18	18	3	226498328	0	0
1002087	78283762	19	19	3	226498329	0	0
1002088	78283762	20	20	3	226498330	0	0
1002089	78283762	21	21	3	226498331	0	0
1002090	78283762	22	22	3	226498332	0	0
1002091	78283762	23	23	3	226498333	0	0
1002092	78283762	24	24	3	226498334	0	0
1002093	78283762	25	25	3	226498335	0	0
1002094	78283762	26	26	3	226498336	0	0
1002095	78283762	27	27	3	226498337	0	0
1002096	78283762	28	28	3	226498338	0	0
1002097	78283762	29	29	3	226498339	0	0
1002098	78283762	30	30	3	226498340	0	0
1002099	78283762	31	31	3	226498341	0	0
1002100	78283762	32	32	3	226498342	0	0
1002101	78283762	33	33	3	226498343	0	0
1002102	78283762	34	34	3	226498344	0	0
1002103	78283762	35	35	3	226498345	0	0
1002104	78283762	36	36	3	226498346	0	0
1002105	78283762	37	37	3	226498347	0	0
1002106	78283762	38	38	3	226498348	0	0
1002107	78283762	39	39	3	226498349	0	0
1002108	78283762	40	40	3	226498350	0	0
1002109	78283762	41	41	3	226498351	0	0
1002110	78283762	42	42	3	226498352	0	0
1002111	78283762	43	43	3	226498353	0	0
1002112	78283762	44	44	3	226498354	0	0
1002113	78283762	45	45	3	226498355	0	0
1002114	78283762	46	46	3	226498356	0	0
1002115	78283762	47	47	3	226498357	0	0
1002116	78283762	48	48	3	226498358	0	0
1002117	78283762	49	49	3	226498359	0	0
1002118	78283762	50	50	3	226498360	0	0
1002119	78283762	51	51	3	226498361	0	0
1002120	78283762	52	52	3	226498362	0	0
1002121	78283762	53	53	3	226498363	0	0
1002122	78283762	54	54	3	226498364	0	0
1002123	78283762	55	55	3	226498365	0	0
1002124	78283762	56	56	3	226498366	0	0
1002125	78283762	57	57	3	226498367	0	0
1002126	78283762	58	58	3	226498368	0	0
1002127	78283762	59	59	3	226498369	0	0
1002128	78283762	60	60	3	226498370	0	0
1002129	78283762	61	61	3	226498371	0	0
1002130	78283762	62	62	3	226498372	0	0
1002131	78283762	63	63	3	226498373	0	0
1002132	78283762	64	64	3	226498374	0	0
1002133	78283762	65	65	3	226498375	0	0
1002134	78283762	66	66	3	226498376	0	0
1002135	78283762	67	67	3	226498377	0	0
1002136	78283762	68	68	3	226498378	0	0
1002137	78283762	69	69	3	226498379	0	0
1002138	78283762	70	70	3	226498380	0	0
1002139	78283762	71	71	3	226498381	0	0
1002140	78283762	72	72	3	226498382	0	0
1002141	78283762	73	73	3	226498383	0	0
1002142	78283762	74	74	3	226498384	0	0
1002143	78283762	75	75	3	226498385	0	0
1002144	78283762	76	76	3	226498386	0	0
1002145	78283762	77	77	3	226498387	0	0
1002146	78283762	78	78	3	226498388	0	0
1002147	78283762	79	79	3	226498389	0	0
1002148	78283762	80	80	3	226498390	0	0
1002149	78283762	81	81	3	226498391	0	0
1002150	78283762	82	82	3	226498392	0	0
1002151	78283762	83	83	3	226498393	0	0
1002152	78283762	84	84	3	226498394	0	0
1002153	78283762	85	85	3	226498395	0	0
1002154	78283762	86	86	3	226498396	0	0
1002155	78283762	87	87	3	226498397	0	0
1002156	78283762	88	88	3	226498398	0	0
1002157	78283762	89	89	3	226498399	0	0
1002158	78283762	90	90	3	226498400	0	0
1002159	78283762	91	91	3	226498401	0	0
1002160	78283762	92	92	3	226498402	0	0
1002161	78283762	93	93	3	226498403	0	0
1002162	78283762	94	94	3	226498404	0	0
1002163	78283763	1	1	3	226498217	0	0
1002164	78283763	2	2	3	226498218	0	0
1002165	78283763	3	3	3	226498219	0	0
1002166	78283763	4	4	3	226498220	0	0
1002167	78283763	5	5	3	226498221	0	0
1002168	78283763	6	6	3	226498222	0	0
1002169	78283763	7	7	3	226498223	0	0
1002170	78283763	8	8	3	226498224	0	0
1002171	78283763	9	9	3	226498225	0	0
1002172	78283763	10	10	3	226498226	0	0
1002173	78283763	11	11	3	226498227	0	0
1002174	78283763	12	12	3	226498228	0	0
1002175	78283763	13	13	3	226498229	0	0
1002176	78283763	14	14	3	226498230	0	0
1002177	78283763	15	15	3	226498231	0	0
1002178	78283763	16	16	3	226498232	0	0
1002179	78283763	17	17	3	226498233	0	0
1002180	78283763	18	18	3	226498234	0	0
1002181	78283763	19	19	3	226498235	0	0
1002182	78283763	20	20	3	226498236	0	0
1002183	78283763	21	21	3	226498237	0	0
1002184	78283763	22	22	3	226498238	0	0
1002185	78283763	23	23	3	226498239	0	0
1002186	78283763	24	24	3	226498240	0	0
1002187	78283763	25	25	3	226498241	0	0
1002188	78283763	26	26	3	226498242	0	0
1002189	78283763	27	27	3	226498243	0	0
1002190	78283763	28	28	3	226498244	0	0
1002191	78283763	29	29	3	226498245	0	0
1002192	78283763	30	30	3	226498246	0	0
1002193	78283763	31	31	3	226498247	0	0
1002194	78283763	32	32	3	226498248	0	0
1002195	78283763	33	33	3	226498249	0	0
1002196	78283763	34	34	3	226498250	0	0
1002197	78283763	35	35	3	226498251	0	0
1002198	78283763	36	36	3	226498252	0	0
1002199	78283763	37	37	3	226498253	0	0
1002200	78283763	38	38	3	226498254	0	0
1002201	78283763	39	39	3	226498255	0	0
1002202	78283763	40	40	3	226498256	0	0
1002203	78283763	41	41	3	226498257	0	0
1002204	78283763	42	42	3	226498258	0	0
1002205	78283763	43	43	3	226498259	0	0
1002206	78283763	44	44	3	226498260	0	0
1002207	78283763	45	45	3	226498261	0	0
1002208	78283763	46	46	3	226498262	0	0
1002209	78283763	47	47	3	226498263	0	0
1002210	78283763	48	48	3	226498264	0	0
1002211	78283763	49	49	3	226498265	0	0
1002212	78283763	50	50	3	226498266	0	0
1002213	78283763	51	51	3	226498267	0	0
1002214	78283763	52	52	3	226498268	0	0
1002215	78283763	53	53	3	226498269	0	0
1002216	78283763	54	54	3	226498270	0	0
1002217	78283763	55	55	3	226498271	0	0
1002218	78283763	56	56	3	226498272	0	0
1002219	78283763	57	57	3	226498273	0	0
1002220	78283763	58	58	3	226498274	0	0
1002221	78283763	59	59	3	226498275	0	0
1002222	78283763	60	60	3	226498276	0	0
1002223	78283763	61	61	3	226498277	0	0
1002224	78283763	62	62	3	226498278	0	0
1002225	78283763	63	63	3	226498279	0	0
1002226	78283763	64	64	3	226498280	0	0
1002227	78283763	65	65	3	226498281	0	0
1002228	78283763	66	66	3	226498282	0	0
1002229	78283763	67	67	3	226498283	0	0
1002230	78283763	68	68	3	226498284	0	0
1002231	78283763	69	69	3	226498285	0	0
1002232	78283763	70	70	3	226498286	0	0
1002233	78283763	71	71	3	226498287	0	0
1002234	78283763	72	72	3	226498288	0	0
1002235	78283763	73	73	3	226498289	0	0
1002236	78283763	74	74	3	226498290	0	0
1002237	78283763	75	75	3	226498291	0	0
1002238	78283763	76	76	3	226498292	0	0
1002239	78283763	77	77	3	226498293	0	0
1002240	78283763	78	78	3	226498294	0	0
1002241	78283763	79	79	3	226498295	0	0
1002242	78283763	80	80	3	226498296	0	0
1002243	78283763	81	81	3	226498297	0	0
1002244	78283763	82	82	3	226498298	0	0
1002245	78283763	83	83	3	226498299	0	0
1002246	78283763	84	84	3	226498300	0	0
1002247	78283763	85	85	3	226498301	0	0
1002248	78283763	86	86	3	226498302	0	0
1002249	78283763	87	87	3	226498303	0	0
1002250	78283763	88	88	3	226498304	0	0
1002251	78283763	89	89	3	226498305	0	0
1002252	78283763	90	90	3	226498306	0	0
1002253	78283763	91	91	3	226498307	0	0
1002254	78283763	92	92	3	226498308	0	0
1002255	78283763	93	93	3	226498309	0	0
1002256	78283763	94	94	3	226498310	0	0
1002257	78283762	1	1	4	226498499	0	0
1002258	78283762	2	2	4	226498500	0	0
1002259	78283762	3	3	4	226498501	0	0
1002260	78283762	4	4	4	226498502	0	0
1002261	78283762	5	5	4	226498503	0	0
1002262	78283762	6	6	4	226498504	0	0
1002263	78283762	7	7	4	226498505	0	0
1002264	78283762	8	8	4	226498506	0	0
1002265	78283762	9	9	4	226498507	0	0
1002266	78283762	10	10	4	226498508	0	0
1002267	78283762	11	11	4	226498509	0	0
1002268	78283762	12	12	4	226498510	0	0
1002269	78283762	13	13	4	226498511	0	0
1002270	78283762	14	14	4	226498512	0	0
1002271	78283762	15	15	4	226498513	0	0
1002272	78283762	16	16	4	226498514	0	0
1002273	78283762	17	17	4	226498515	0	0
1002274	78283762	18	18	4	226498516	0	0
1002275	78283762	19	19	4	226498517	0	0
1002276	78283762	20	20	4	226498518	0	0
1002277	78283762	21	21	4	226498519	0	0
1002278	78283762	22	22	4	226498520	0	0
1002279	78283762	23	23	4	226498521	0	0
1002280	78283762	24	24	4	226498522	0	0
1002281	78283762	25	25	4	226498523	0	0
1002282	78283762	26	26	4	226498524	0	0
1002283	78283762	27	27	4	226498525	0	0
1002284	78283762	28	28	4	226498526	0	0
1002285	78283762	29	29	4	226498527	0	0
1002286	78283762	30	30	4	226498528	0	0
1002287	78283762	31	31	4	226498529	0	0
1002288	78283762	32	32	4	226498530	0	0
1002289	78283762	33	33	4	226498531	0	0
1002290	78283762	34	34	4	226498532	0	0
1002291	78283762	35	35	4	226498533	0	0
1002292	78283762	36	36	4	226498534	0	0
1002293	78283762	37	37	4	226498535	0	0
1002294	78283762	38	38	4	226498536	0	0
1002295	78283762	39	39	4	226498537	0	0
1002296	78283762	40	40	4	226498538	0	0
1002297	78283762	41	41	4	226498539	0	0
1002298	78283762	42	42	4	226498540	0	0
1002299	78283762	43	43	4	226498541	0	0
1002300	78283762	44	44	4	226498542	0	0
1002301	78283762	45	45	4	226498543	0	0
1002302	78283762	46	46	4	226498544	0	0
1002303	78283762	47	47	4	226498545	0	0
1002304	78283762	48	48	4	226498546	0	0
1002305	78283762	49	49	4	226498547	0	0
1002306	78283762	50	50	4	226498548	0	0
1002307	78283762	51	51	4	226498549	0	0
1002308	78283762	52	52	4	226498550	0	0
1002309	78283762	53	53	4	226498551	0	0
1002310	78283762	54	54	4	226498552	0	0
1002311	78283762	55	55	4	226498553	0	0
1002312	78283762	56	56	4	226498554	0	0
1002313	78283762	57	57	4	226498555	0	0
1002314	78283762	58	58	4	226498556	0	0
1002315	78283762	59	59	4	226498557	0	0
1002316	78283762	60	60	4	226498558	0	0
1002317	78283762	61	61	4	226498559	0	0
1002318	78283762	62	62	4	226498560	0	0
1002319	78283762	63	63	4	226498561	0	0
1002320	78283762	64	64	4	226498562	0	0
1002321	78283762	65	65	4	226498563	0	0
1002322	78283762	66	66	4	226498564	0	0
1002323	78283762	67	67	4	226498565	0	0
1002324	78283762	68	68	4	226498566	0	0
1002325	78283762	69	69	4	226498567	0	0
1002326	78283762	70	70	4	226498568	0	0
1002327	78283762	71	71	4	226498569	0	0
1002328	78283762	72	72	4	226498570	0	0
1002329	78283762	73	73	4	226498571	0	0
1002330	78283762	74	74	4	226498572	0	0
1002331	78283762	75	75	4	226498573	0	0
1002332	78283762	76	76	4	226498574	0	0
1002333	78283762	77	77	4	226498575	0	0
1002334	78283762	78	78	4	226498576	0	0
