ROWID	_StaticName|TEXT	_Class|INTEGER	_SkinName|INTEGER	_AniName|INTEGER	_ActName|INTEGER	_CamName|INTEGER	_Press|INTEGER	_SizeParam1|INTEGER	_SizeParam2|INTEGER	_Material|INTEGER	_Weight|DOUBLE	_Height|INTEGER	_RotationAngleSpeed|DOUBLE	_PressLevel|INTEGER	_TwoPassAlpha|BOOLEAN	_RandomFrameSummon|BOOLEAN	_throughpass|BOOLEAN	_ContentsID|TEXT
10505	SkeletonRed	11	2365	2576	2893	3317	0	30	0	0	3.0	100	720.0	0	true	true	false	
10506	SkeletonGold	11	2366	2576	2893	3317	0	30	0	1	3.0	100	720.0	0	true	true	false	
10507	SkeletonGreen	11	2367	2576	2893	3317	0	30	0	0	3.0	100	720.0	0	true	true	false	
10508	SkeletonGray	11	2104	2576	3152	3317	0	30	0	1	3.0	100	720.0	0	true	true	false	
10509	SkeletonGold_Boss	10	2366	2576	20966	3317	0	60	0	1	3.0	100	720.0	5	true	true	false	
10510		10	0	0	0	0	0	0	0	0	3.0	100	720.0	0	true	true	false	
10601	BatBlack	13	2105	2577	2894	3318	0	20	0	0	1.0	100	720.0	0	true	true	false	
10602	BatBlue	13	2146	2577	2894	3318	0	20	0	0	1.0	100	720.0	0	true	true	false	
10603	BatGray	13	2147	2577	2894	3318	0	20	0	0	1.0	100	720.0	0	true	true	false	
10604	BatGold	13	22515	2577	2894	3318	0	20	0	0	1.0	100	720.0	0	true	true	false	
10605		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
10606		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
10607		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
10608		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
10609		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
10610		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
10701	DarkelfGray	13	2106	2578	2895	3319	0	35	0	0	1.05	100	720.0	0	true	true	false	
10702	DarkelfBlue	13	2339	2578	2895	3319	0	35	0	0	1.05	100	720.0	0	true	true	false	
10703	DarkelfBlack	13	2106	2578	2895	3319	0	35	0	0	1.05	100	720.0	0	true	true	false	
10704	DarkelfRed	13	2107	2578	2895	3319	0	35	0	0	1.05	100	720.0	0	true	true	false	
10705	DarkelfBone	13	2368	2578	2895	3319	0	35	0	0	1.05	100	720.0	0	true	true	false	
10706	DarkelfRealRed	13	2369	2578	2895	3319	0	35	0	0	1.05	100	720.0	0	true	true	false	
10707		10	0	0	0	0	0	0	0	0	1.05	100	720.0	0	true	true	false	
10708	Darkelf_infected	13	2370	2578	2895	3319	0	35	0	0	1.05	100	720.0	0	true	true	false	
10750	DarkelfGray_Boss	13	2106	2578	63155	3319	0	35	0	0	1.05	100	720.0	1	true	true	false	
10751	DarkelfBlue_Boss	13	2339	2578	63155	3319	0	35	0	0	1.05	100	720.0	1	true	true	false	
10752	DarkelfRealRed_Boss	13	2369	2578	63155	3319	0	35	0	0	1.05	100	720.0	1	true	true	false	
10801	OrcGreen	12	2108	2579	2896	3320	0	45	0	0	1.1	100	500.0	0	true	true	false	
10802	OrcBlue	12	2109	2579	2896	3320	0	45	0	0	1.1	100	720.0	0	true	true	false	
10803	OrcBlack	12	2110	2579	2896	3320	0	45	0	1	1.1	100	720.0	0	true	true	false	
10804	OrcRed	12	2111	2579	2896	3320	0	45	0	0	1.1	100	720.0	0	true	true	false	
10805	OrcBone	12	2371	2579	2896	3320	0	45	0	0	1.1	100	720.0	0	true	true	false	
10806	Orc_Oneeye	12	2282	2579	2896	3320	0	45	0	0	1.1	100	720.0	0	true	true	false	
10807	OrcBlack_Face	12	2372	2579	2896	3320	0	45	0	1	1.1	100	720.0	0	true	true	false	
10808	OrcGrey	12	2373	2788	3153	3320	0	45	0	0	1.1	100	720.0	0	true	true	false	
10809	Orc Santa	12	14500	2579	14286	3320	0	45	0	0	1.1	100	500.0	0	true	true	false	
10810	Orc_Gray_Rat	10	2374	2789	3154	3320	0	10	0	0	1.0	100	720.0	0	true	true	false	
10811	OrcGreen_Big	12	2108	2579	2896	3320	0	45	0	0	1.1	100	500.0	1	true	true	false	
10812	OrcBlue_Big	12	2109	2579	2896	3320	0	45	0	0	1.1	100	500.0	1	true	true	false	
10813	OrcBlack_Big	12	2110	2579	2896	3320	0	45	0	1	1.1	100	500.0	1	true	true	false	
10814	OrcRed_Big	12	2111	2579	2896	3320	0	45	0	0	1.1	100	500.0	1	true	true	false	
10815	OrcBlack_Face_Big	12	2372	2579	2896	3320	0	45	0	1	1.1	100	500.0	1	true	true	false	
10816	OrcGrey_Big	12	2373	2788	3153	3320	0	45	0	0	1.1	100	500.0	1	true	true	false	
10817	OrcGreen_Run	12	2108	2579	3155	3320	0	45	0	0	1.1	100	500.0	1	true	true	false	
10818	OrcRed_Big	12	2111	2579	2896	3320	0	45	0	0	1.1	100	720.0	0	true	true	false	
10819	OrcGreen	12	2108	2579	3156	3320	0	45	0	0	1.1	100	500.0	0	true	true	false	
10820	OrcBlue	12	2109	2579	3156	3320	0	45	0	0	1.1	100	720.0	0	true	true	false	
10821	OrcBlack	12	2110	2579	3156	3320	0	45	0	1	1.1	100	720.0	0	true	true	false	
10822	OrcRed	12	2111	2579	3156	3320	0	45	0	0	1.1	100	720.0	0	true	true	false	
10823	김오크	12	2282	2579	3156	3320	0	45	0	0	1.1	100	720.0	0	true	true	false	
10824	곽오크	12	2372	2579	3156	3320	0	45	0	1	1.1	100	720.0	0	true	true	false	
10825		12	19792	2579	2896	3320	0	45	0	0	1.1	100	500.0	0	true	true	false	
10826	Orc_Oneeye	12	2282	2579	28662	3320	0	45	0	0	1.1	100	720.0	0	true	true	false	
10827	OrcRed	12	2111	2579	28662	3320	0	45	0	0	1.1	100	720.0	0	true	true	false	
10828	OrcBlack_Face	12	2372	2579	28662	3320	0	45	0	1	1.1	100	720.0	0	true	true	false	
10901	LizardmanGreen	12	2112	2580	2897	3321	0	60	0	0	1.1	100	720.0	0	true	true	false	
10902	LizardmanBlue	12	2113	2580	2897	3321	0	60	0	0	1.1	100	720.0	0	true	true	false	
10903	LizardmanWhite	12	2114	2580	2897	3321	0	60	0	0	1.1	100	720.0	0	true	true	false	
10904	LizardmanBlack	12	2115	2580	2897	3321	0	60	0	1	1.1	100	720.0	0	true	true	false	
10905	LizardmanRed	12	2116	2580	2897	3321	0	60	0	0	1.1	100	720.0	0	true	true	false	
10906		10	28362	2580	28361	3321	0	60	0	0	1.1	100	720.0	0	true	true	false	
10907		10	0	0	0	0	0	0	0	0	1.1	100	720.0	0	true	true	false	
10908		10	0	0	0	0	0	0	0	0	1.1	100	720.0	0	true	true	false	
10909		10	0	0	0	0	0	0	0	0	1.1	100	720.0	0	true	true	false	
10910		10	0	0	0	0	0	0	0	0	1.1	100	720.0	0	true	true	false	
10911	LizardmanGreen_Big	12	2112	2580	2897	3321	0	60	0	0	1.1	100	720.0	1	true	true	false	
10912	LizardmanBlue_Big	12	2113	2580	2897	3321	0	60	0	0	1.1	100	720.0	1	true	true	false	
10913	LizardmanWhite_Big	12	2114	2580	2897	3321	0	60	0	0	1.1	100	720.0	1	true	true	false	
10914	LizardmanBlack_Big	12	2115	2580	2897	3321	0	60	0	1	1.1	100	720.0	1	true	true	false	
10915	LizardmanRed_Big	12	2116	2580	2897	3321	0	60	0	0	1.1	100	720.0	1	true	true	false	
10916		10	0	0	0	0	0	0	0	0	1.1	100	720.0	0	true	true	false	
10917		10	0	0	0	0	0	0	0	0	1.1	100	720.0	0	true	true	false	
10918		10	0	0	0	0	0	0	0	0	1.1	100	720.0	0	true	true	false	
10919		10	0	0	0	0	0	0	0	0	1.1	100	720.0	0	true	true	false	
10920		10	0	0	0	0	0	0	0	0	1.1	100	720.0	0	true	true	false	
11001	SpiderYellow	14	2117	2581	2898	3322	0	40	0	0	1.2	100	720.0	0	true	true	false	
11002	SpiderBlue	14	2118	2581	2898	3322	0	40	0	0	1.2	100	720.0	0	true	true	false	
11003	SpiderBlack	14	2119	2581	2898	3322	0	40	0	0	1.2	100	720.0	0	true	true	false	
11004		10	0	0	0	0	0	0	0	0	1.2	100	720.0	0	true	true	false	
11005		10	0	0	0	0	0	0	0	0	1.2	100	720.0	0	true	true	false	
11006		10	0	0	0	0	0	0	0	0	1.2	100	720.0	0	true	true	false	
11007		10	0	0	0	0	0	0	0	0	1.2	100	720.0	0	true	true	false	
11008		10	0	0	0	0	0	0	0	0	1.2	100	720.0	0	true	true	false	
11009		10	0	0	0	0	0	0	0	0	1.2	100	720.0	0	true	true	false	
11010		10	0	0	0	0	0	0	0	0	1.05	100	720.0	0	true	true	false	
11101	KoboldArcherYellow	14	2120	2582	2899	3315	0	35	0	0	1.05	100	720.0	0	true	true	false	
11102	KoboldArcherGreen	14	2375	2582	2899	3315	0	35	0	0	1.05	100	720.0	0	true	true	false	
11103	KoboldArcherBlue	14	2120	2582	2899	3315	0	35	0	0	1.05	100	720.0	0	true	true	false	
11104	KoboldArcherBlack	14	2376	2582	2899	3315	0	35	0	0	1.05	100	720.0	0	true	true	false	
11105	KoboldArcherRed	14	2120	2582	2899	3315	0	35	0	0	1.05	100	720.0	0	true	true	false	
11106		10	0	0	0	0	0	0	0	0	1.05	100	720.0	0	true	true	false	
11107		10	0	0	0	0	0	0	0	0	1.05	100	720.0	0	true	true	false	
11108		10	0	0	0	0	0	0	0	0	1.05	100	720.0	0	true	true	false	
11109		10	0	0	0	0	0	0	0	0	1.05	100	720.0	0	true	true	false	
11110		10	0	0	0	0	0	0	0	0	1.05	100	720.0	0	true	true	false	
11201	TrollBlue	15	2121	2583	2900	3323	0	60	0	0	1.1	100	400.0	1	true	true	false	
11202	TrollWhite	15	2122	2583	2900	3323	0	60	0	0	1.1	100	400.0	1	true	true	false	
11203	TrollBlack	15	2123	2583	2900	3323	0	60	0	0	1.1	100	400.0	1	true	true	false	
11204	TrollRed	15	2124	2583	2900	3323	0	60	0	0	4.0	100	400.0	1	true	true	false	
11205	TrollBone	15	2377	2583	2900	3323	0	60	0	0	1.1	100	400.0	1	true	true	false	
11206	TrollBlue_MINI	15	2121	2583	2900	3323	0	60	0	0	1.1	100	400.0	0	true	true	false	
11207	TrollBalck_Boss	15	2123	2583	13999	3323	0	60	0	0	1.1	100	400.0	1	true	true	false	
11208	TrollAsai	15	15337	2583	2900	3323	0	60	0	0	1.1	100	400.0	0	true	true	false	
11209	TrollRed_MINI	15	2124	2583	2900	3323	0	60	0	0	1.2	100	400.0	0	true	true	false	
11210		10	0	0	0	0	0	0	0	0	1.1	100	400.0	1	true	true	false	
11301	GargoyleGray	15	2125	2584	2901	3324	0	50	0	2	1.5	100	720.0	1	true	true	false	
11302	GargoyleBlue	15	2378	2584	2901	3324	0	50	0	2	1.5	100	720.0	1	true	true	false	
11303	GargoyleWhite	15	2125	2584	2901	3324	0	50	0	2	1.5	100	720.0	1	true	true	false	
11304	GargoyleBlack	15	2125	2584	2901	3324	0	50	0	2	1.5	100	720.0	1	true	true	false	
11305	GargoyleRed	15	2379	2584	2901	3324	0	50	0	2	1.5	100	720.0	1	true	true	false	
11306	GargoyleGreen	15	2380	2584	2901	3324	0	50	0	2	1.5	100	720.0	1	true	true	false	
11307	GargoyleSkeleton	15	2381	2584	2901	3324	0	50	0	2	1.5	100	720.0	1	true	true	false	
11308	GargoyleStatueMonster	10	509	26227	26226	3324	0	50	0	2	10.0	100	0.0	10	true	true	false	
11309	GargoyleYellow	15	27998	2584	27540	3324	0	50	0	2	10.0	100	360.0	10	true	true	false	
11310		15	27998	2584	27540	3324	0	50	0	2	5.0	100	360.0	5	true	true	false	
11400	OgreWhite	16	2126	2585	2902	3325	0	100	0	0	5.0	100	200.0	2	true	true	false	
11401	OgreWhite	16	2126	2585	2902	3325	0	100	0	0	5.0	100	200.0	2	true	true	false	
11402	OgreBlack	16	2382	2585	2902	3325	0	120	0	1	5.0	100	72.0	2	true	true	false	
11403	OgreRed	16	2383	2585	2902	3325	0	120	0	1	5.0	100	72.0	2	true	true	false	
11404	OgreBlack01	16	2384	2585	2902	3325	0	120	0	1	5.0	100	720.0	2	true	true	false	
11405	OgreBlack03	16	2385	2585	2902	3325	0	120	0	1	5.0	100	720.0	2	true	true	false	
11406	OgreBlack04	16	2386	2585	2902	3325	0	120	0	1	5.0	100	720.0	2	true	true	false	
11407	OgreBlack04	16	2386	2585	2902	3325	0	120	0	1	5.0	100	720.0	2	true	true	false	
11408	OgreGray01	16	2387	2585	2902	3325	0	120	0	1	5.0	100	720.0	2	true	true	false	
11409	OgreGray02	16	2388	2585	2902	3325	0	120	0	1	5.0	100	720.0	2	true	true	false	
11410	OgreBlack_Mini	16	2384	2585	2902	3325	0	120	0	1	5.0	100	720.0	0	true	true	false	
11411		16	23151	2585	28661	24434	0	100	0	0	1.5	100	200.0	3	true	true	false	
11412		10	23151	2585	29286	24434	0	100	0	0	1.5	100	200.0	3	true	true	false	
11501	GreenGolem	16	2127	2586	2903	3334	0	150	0	2	10.0	100	72.0	3	true	true	false	
11502	StoneGolem	16	2127	2586	2903	3334	0	150	0	2	10.0	100	72.0	3	true	true	false	
11503	IceGolem	16	2127	2586	2903	3334	0	150	0	2	10.0	100	72.0	3	true	true	false	
11504	Firegolem	16	2127	2586	2903	3334	0	150	0	2	10.0	100	72.0	3	true	true	false	
11505	IonGolem	16	2127	2586	2903	3334	0	150	0	2	10.0	100	72.0	3	true	true	false	
11506	GolemMoss	16	27649	2586	26724	3334	0	150	0	2	10.0	100	200.0	3	true	true	false	
11507		10	2127	2586	28656	3334	0	150	0	2	5.0	100	120.0	3	true	true	false	
11508		10	2127	2586	29321	3334	0	150	0	2	5.0	100	120.0	3	true	true	false	
11509		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
11510		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
11601	BrooWhite	17	2128	2587	2904	3326	0	30	0	0	1.1	100	720.0	0	true	true	false	
11602	BrooBlue	17	2389	2587	2904	3326	0	30	0	0	1.1	100	720.0	0	true	true	false	
11603	BrooBlack	17	2129	2587	2904	3326	0	30	0	0	1.1	100	720.0	0	true	true	false	
11604	BrooRed	17	2130	2587	2904	3326	0	30	0	0	1.1	100	720.0	0	true	true	false	
11605	BrooSkeleton	17	2390	2587	2904	3326	0	30	0	0	1.1	100	720.0	0	true	true	false	
11606	BrooLich	17	21795	2587	2904	3326	0	30	0	0	1.1	100	720.0	0	true	true	false	
11607	BrooLich	17	21795	2587	23323	3326	0	30	0	0	1.1	100	720.0	0	true	true	false	
11608	BrooBlack_Boss	17	2129	2587	2904	3326	0	30	0	0	1.1	100	720.0	1	true	true	false	
11650	BrooWhite_Boss	17	2128	2587	2904	3326	0	30	0	0	1.1	100	720.0	1	true	true	false	
11651	BrooRed_Boss	17	2130	2587	2904	3326	0	30	0	0	1.1	100	720.0	1	true	true	false	
11701	MimicNormal	18	2131	2588	2905	3335	0	40	0	1	1.2	100	720.0	1	true	true	false	
11702	MimicSilver	18	2131	2588	2905	3335	0	40	0	1	1.2	100	720.0	1	true	true	false	
11703	MimicGold	18	2391	2588	2905	3335	0	40	0	1	1.4	100	720.0	1	true	true	false	
11704	MimicRare	18	2131	2588	2905	3335	0	40	0	1	1.2	100	720.0	1	true	true	false	
11705		18	2131	2588	2905	3335	0	40	0	1	1.2	100	720.0	0	true	true	false	
11706		18	2391	2588	2905	3335	0	40	0	1	0.0	100	0.0	5	true	true	false	
11707		10	0	0	0	0	0	0	0	0	1.0	100	720.0	1	true	true	false	
11708		10	0	0	0	0	0	0	0	0	1.0	100	720.0	1	true	true	false	
11709		10	0	0	0	0	0	0	0	0	1.0	100	720.0	1	true	true	false	
11710		10	0	0	0	0	0	0	0	0	1.0	100	720.0	1	true	true	false	
11801	WraithGray	17	2392	2591	2908	3327	0	60	0	0	1.0	100	720.0	0	true	true	false	
11802	WraithBlue	17	2393	2591	2908	3327	0	60	0	0	1.0	100	720.0	0	true	true	false	
11803	WraithWhite	17	2134	2591	2908	3327	0	60	0	0	1.0	100	720.0	0	true	true	false	
11804	WraithBlack	17	2394	2591	2908	3327	0	60	0	0	1.0	100	720.0	0	true	true	false	
11805	WraithRed	17	2134	2591	2908	3327	0	60	0	0	1.0	100	720.0	0	true	true	false	
11806	WraithDesert	17	19427	2591	2908	23391	0	60	0	0	1.0	100	720.0	0	true	true	false	
11807		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
11808		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
11809		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
11898	MinotaurosRedBone	10	34795	2592	2909	3328	0	50	0	0	5.0	100	500.0	0	true	true	false	
11899	MinotaurosMiniBison	10	2135	2592	3157	3328	0	50	0	0	5.0	100	500.0	0	true	true	false	
11901	MinotaurosNormal	16	2135	2592	2909	3328	0	100	0	0	5.0	300	360.0	1	true	true	false	
11902	MinotaurosStrong	16	2136	2592	2909	3328	0	100	0	0	5.0	300	360.0	1	true	true	false	
11903	MinotaurosHeavy	16	2137	2592	2909	3328	0	100	0	0	5.0	100	360.0	1	true	true	false	
11904	MinotaurosWhite	16	2148	2592	2909	3328	0	100	0	0	5.0	100	360.0	1	true	true	false	
11905	MinotaurosRed	16	2288	2592	2909	3328	0	130	0	0	5.0	300	360.0	1	true	true	false	
11906	MinotaurosBorn	16	2395	2592	2909	3328	0	100	0	1	5.0	300	360.0	1	true	true	false	
11907	MinotaurosStrong_MINI	16	2136	2592	2909	3328	0	100	0	0	5.0	300	360.0	1	true	true	false	
11908	MinotaurosWhite	10	2148	2592	3157	3328	0	50	0	0	5.0	100	500.0	0	true	true	false	
11909	MinotaurosStrong	10	2136	2592	3157	3328	0	50	0	0	5.0	100	500.0	0	true	true	false	
11910	MinotaurosRed_ThrowAxe	16	2288	2592	2909	0	0	100	0	0	5.0	300	130.0	1	true	true	false	
11911	MinotaurosStrong_MINI	16	2136	2592	2909	3328	0	50	0	0	5.0	300	360.0	0	true	true	false	
11912	MinotaurosRed	16	2288	2592	28660	3328	0	100	0	0	1.5	100	360.0	3	true	true	false	
11913	MinotaurosNormal	16	2135	2592	29130	3328	0	100	0	0	5.0	300	360.0	1	true	true	false	
11914	MinotaurosRed	16	2288	2592	29323	3328	0	100	0	0	1.5	100	360.0	3	true	true	false	
12001	HarpyBlue	17	2138	2593	2910	3329	0	50	0	0	1.1	300	720.0	1	true	true	false	
12002	HarpyWhite	17	2138	2593	2910	3329	0	50	0	0	1.1	100	720.0	1	true	true	false	
12003	HarpyBlack	17	2396	2593	2910	3329	0	50	0	0	1.1	100	720.0	1	true	true	false	
12004	HarpyRed	17	2139	2593	2910	3329	0	50	0	0	1.1	100	720.0	1	true	true	false	
12005		10	0	0	0	0	0	0	0	0	1.1	100	720.0	1	true	true	false	
12006		10	0	0	0	0	0	0	0	0	1.1	100	720.0	1	true	true	false	
12007		10	0	0	0	0	0	0	0	0	1.1	100	720.0	1	true	true	false	
12008		10	0	0	0	0	0	0	0	0	1.1	100	720.0	1	true	true	false	
12009		10	0	0	0	0	0	0	0	0	1.1	100	720.0	1	true	true	false	
12010		10	0	0	0	0	0	0	0	0	1.1	100	720.0	1	true	true	false	
12101	LamiaGreen	12	2141	2595	2912	3336	0	80	0	0	1.2	100	720.0	1	true	true	false	
12103	LamiaBlue	12	2397	2595	2912	3336	0	80	0	0	1.2	100	720.0	1	true	true	false	
12104	LamiaBlack	12	2141	2595	2912	3336	0	80	0	0	1.2	100	720.0	1	true	true	false	
12105	LamiaRed	17	29133	2595	27997	3336	0	80	0	0	1.2	100	200.0	1	true	true	false	
12106	LamiaGreen_MINI	12	2141	2595	2912	3336	0	80	0	0	1.2	100	720.0	0	true	true	false	
12108	LamiaGray	12	18798	2595	2912	3336	0	80	0	0	1.2	100	720.0	1	true	true	false	
12109		10	0	0	0	0	0	0	0	0	1.2	100	720.0	1	true	true	false	
12110		10	0	0	0	0	0	0	0	0	1.2	100	720.0	1	true	true	false	
12201	ShadowDark	10	2398	2790	3158	3337	0	100	0	0	5.0	100	720.0	0	false	true	false	
12202	ShadowFire	10	2399	2790	3159	3337	0	100	0	0	5.0	100	720.0	0	false	true	false	
12203	ShadowFire_MINI	10	2399	2790	3160	3337	0	100	0	0	5.0	100	720.0	0	false	true	false	
12204	ShadowDark_Boss	10	2398	2790	3161	3337	0	100	0	0	5.0	100	720.0	0	false	true	false	
12205		10	2398	2790	3161	3337	0	70	0	0	5.0	100	720.0	2	false	true	false	
12206		10	0	0	0	0	0	0	0	0	5.0	100	720.0	0	true	true	false	
12207		10	0	0	0	0	0	0	0	0	5.0	100	720.0	0	true	true	false	
12208		10	0	0	0	0	0	0	0	0	5.0	100	720.0	0	true	true	false	
12209	ShadowDark_ellena_Boss	10	2400	2790	3161	3337	0	100	0	0	5.0	100	720.0	0	false	true	false	
12210	ShadowDark_ellena	10	2400	2790	3158	3337	0	100	0	0	5.0	100	720.0	0	false	true	false	
12301	SpittlerGreen	10	2401	2791	3162	3338	0	50	0	0	0.0	100	160.0	5	true	true	false	
12302	SpittlerBlue	10	2402	2791	3162	3338	0	50	0	0	0.0	100	160.0	5	true	true	false	
12303	SpittlerPurple	10	2403	2791	3162	3338	0	50	0	0	0.0	100	160.0	5	true	true	false	
12304	SpittlerRed	10	2404	2791	3162	3338	0	50	0	0	0.0	100	160.0	5	true	true	false	
12305		10	2403	2791	3162	3338	0	50	0	0	0.0	100	160.0	0	true	true	false	
12306		10	18617	18616	18615	18618	0	200	0	0	0.0	100	160.0	5	true	true	false	
12307	SpittlerGreen_Grow	10	2401	2791	24715	3338	0	50	0	0	0.0	100	160.0	5	true	true	false	
12308	SpittlerRed_Grow	10	2404	2791	24715	3338	0	50	0	0	0.0	100	160.0	5	true	true	false	
12309	SpittlerPurple_Grow	10	2403	2791	24715	3338	0	50	0	0	0.0	100	160.0	5	true	true	false	
12310	SpittlerBlue_Grow	10	2402	2791	24715	3338	0	50	0	0	0.0	100	160.0	5	true	true	false	
12391	Mushroom_Small	11	2405	2792	3163	0	0	35	0	0	1.0	100	720.0	0	true	true	false	
12392	Mushroom_Big	11	2406	2793	3164	0	0	35	0	0	0.0	100	0.0	10	true	false	false	
12393	Mushroom_Small_Green	11	14159	2792	3163	0	0	35	0	0	1.0	100	720.0	0	true	true	false	
12401	HalfGolemStone	16	2407	2794	3165	3339	0	100	0	2	7.0	100	120.0	2	true	true	false	
12402	HalfGolemGreen	16	2408	2794	3165	3339	0	100	0	2	7.0	100	120.0	2	true	true	false	
12403	HalfGolemIce	16	2409	2794	3165	3339	0	100	0	2	7.0	100	120.0	2	true	true	false	
12404	HalfGolemFire	16	2410	2794	3165	3339	0	100	0	2	7.0	100	80.0	2	true	true	false	
12405	HalfGolemIron	16	2411	2794	3165	3339	0	100	0	1	7.0	100	120.0	2	true	true	false	
12406	HalfGolemLotus	16	2412	2794	3165	3339	0	100	0	2	7.0	100	120.0	2	true	true	false	
12407	HalfGolemDesert	16	19774	2794	3165	3339	0	80	0	2	7.0	100	120.0	2	true	true	false	
12408		16	0	0	0	0	0	0	0	0	7.0	100	720.0	0	true	true	false	
12409		16	0	0	0	0	0	0	0	0	7.0	100	720.0	0	true	true	false	
12410		16	0	0	0	0	0	0	0	0	7.0	100	720.0	0	true	true	false	
12501	DragonSycophant_Cedric	17	2413	2795	3166	3340	0	50	0	0	1.1	100	720.0	1	true	true	false	
12502	DragonSycophant_Cedric	17	2413	2795	3166	3340	0	50	0	0	1.1	100	720.0	0	true	true	false	
12503		10	2414	25467	3167	14282	0	35	0	0	1.1	100	720.0	0	true	true	false	
12504		10	2415	25468	3168	14280	0	35	0	0	1.1	100	720.0	0	true	true	false	
12505		10	2416	25469	3169	14273	0	35	0	0	1.1	100	720.0	0	true	true	false	
12506		10	2417	25470	3170	14277	0	35	0	0	1.1	100	720.0	0	true	true	false	
12507		10	2414	25467	3167	14282	0	35	0	0	1.1	100	720.0	1	true	true	false	
12508		10	2415	25468	3168	14280	0	35	0	0	1.1	100	720.0	1	true	true	false	
12509		10	2416	25469	3169	14273	0	35	0	0	1.1	100	720.0	1	true	true	false	
12510		10	2417	25470	3170	14277	0	35	0	0	1.1	100	720.0	1	true	true	false	
12511		10	2418	25471	3171	14281	0	35	0	0	1.1	100	720.0	1	true	true	false	
12512		10	17566	25472	17565	17585	0	35	0	0	1.1	100	720.0	0	true	true	false	
12513		10	17566	25472	17565	17585	0	35	0	0	1.1	100	720.0	1	true	true	false	
12514		10	2415	2568	22544	14280	0	35	0	0	1.1	100	720.0	1	true	true	false	
12515		10	25270	21251	24697	17585	0	35	0	0	1.1	100	720.0	0	true	true	false	
12516		10	25270	21251	24697	17585	0	35	0	0	1.1	100	720.0	1	true	true	false	
12517		10	2415	2568	22544	14280	0	35	0	0	1.1	100	720.0	10	true	true	false	
12518		10	32409	29369	32410	32411	0	35	0	0	1.1	100	720.0	0	true	true	false	
12519		10	32409	29369	32410	32411	0	35	0	0	1.1	100	720.0	1	true	true	false	
12520		10	38822	37728	37507	32411	0	35	0	0	1.1	100	720.0	1	true	true	false	
12521		10	38822	37728	37507	32411	0	35	0	0	1.1	100	720.0	1	true	true	false	
12601	Wisp_Blue	10	2337	2776	3172	3342	0	30	0	0	1.2	100	720.0	0	true	true	false	
12602	Wisp_Giant	10	2285	2731	3076	3342	0	100	0	0	1.3	100	120.0	1	true	false	false	
12603		10	14001	2571	3171	3341	0	35	0	0	1.1	100	720.0	1	true	true	false	
12604	Wisp_Giant_Event	10	2285	2731	20203	3342	0	100	0	0	1.3	100	120.0	1	true	false	false	
12605		21	2285	2731	20203	3342	0	100	0	0	1.3	100	0.0	10	true	false	false	
12606		10	31543	25468	3168	14280	0	35	0	0	1.1	100	720.0	0	true	true	false	
12607		21	2285	2731	31802	3342	0	100	0	0	1.3	100	0.0	10	true	false	false	
12608		10	2414	2567	20557	14282	0	35	0	0	1.1	100	720.0	0	true	true	false	
12609		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
12610		10	27580	2567	25896	29114	0	35	0	0	1.1	100	720.0	0	true	true	false	
12611		10	27581	2568	26019	29109	0	35	0	0	1.1	100	720.0	0	true	true	false	
12612		10	27582	2569	26252	29113	0	35	0	0	1.1	100	720.0	0	true	true	false	
12613		10	27583	2570	26374	29111	0	35	0	0	1.1	100	720.0	0	true	true	false	
12614		10	27584	2571	26501	29108	0	35	0	0	1.1	100	720.0	0	true	true	false	
12615		10	27585	16281	26661	29112	0	35	0	0	1.1	100	720.0	0	true	true	false	
12616		10	27586	21251	26750	29110	0	35	0	0	1.1	100	720.0	0	true	true	false	
12617		10	26472	2567	26810	29114	0	35	0	0	1.1	100	720.0	0	true	true	false	
12618		10	26473	2568	26811	29109	0	35	0	0	1.1	100	720.0	0	true	true	false	
12619		10	26474	2569	26812	29113	0	35	0	0	1.1	100	720.0	0	true	true	false	
12620		10	26475	2570	26813	29111	0	35	0	0	1.1	100	720.0	0	true	true	false	
12621		10	26476	2571	26814	29108	0	35	0	0	1.1	100	720.0	0	true	true	false	
12622		10	26477	16281	26815	29112	0	35	0	0	1.1	100	720.0	0	true	true	false	
12623		10	26478	21251	26816	29110	0	35	0	0	1.1	100	720.0	0	true	true	false	
12701	Runetiger_Blue	16	2419	2796	63160	3343	1	100	150	2	7.0	100	120.0	2	true	true	false	
12702	Runetiger_White	16	2420	2796	63160	3343	1	100	150	2	7.0	100	120.0	2	true	true	false	
12703	Runetiger_Black	16	2421	2796	63160	3343	1	100	150	2	7.0	100	120.0	2	true	true	false	
