ROWID	_Name|TEXT	_QuestType|INTEGER	_QuestCode|INTEGER	_QuestLv|INTEGER	_QuestTalk|TEXT	_QuestScript|TEXT	_QuestImageTitle|INTEGER	_QSortIndex|INTEGER	_QuestRepeatable|INTEGER	_IsEvent|INTEGER	_QuestMarkHide|BOOLEAN	_QuestHideLv|INTEGER	_Map|INTEGER	_LevelCapReward|INTEGER	_guide|BOOLEAN	_EmergenceSet|BOOLEAN	_DailyPartyMapIndex|INTEGER	_DailyPartyMaplevel|INTEGER	_GuildQuestType|INTEGER	_Authority|INTEGER	_OpenDate|TEXT	_OpenTime|TEXT
904	축구공 모아모아	1	1	1	sq_904_worldcup_2010.xml	sq_904_worldcup_2010.lua	13769	0	1	0	false	0	15036	0	false	false	0	0	0	0	0	0
905	[我?DN]	1	1	1	sq_905_chn_open_event.xml	sq_905_chn_open_event.lua	13769	0	1	0	false	0	15036	0	false	false	0	0	0	0	0	0
906	비스킷과 함께 똑똑해져요!	1	1	1	sq_906_interpark_2010.xml	sq_906_interpark_2010.lua	13769	0	1	0	false	0	15036	0	false	false	0	0	0	0	0	0
907	당신의 용기를 증명하세요!	1	1	32	sq_907_kerberos.xml	sq_907_kerberos.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
908	정착금 받아가세요	1	1	3	sq_908_resettlement_funds.xml	sq_908_resettlement_funds.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
909	정착금 받아가세요	1	1	6	sq_909_resettlement_funds.xml	sq_909_resettlement_funds.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
910	정착금 받아가세요	1	1	9	sq_910_resettlement_funds.xml	sq_910_resettlement_funds.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
911	정착금 받아가세요	1	1	12	sq_911_resettlement_funds.xml	sq_911_resettlement_funds.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
912	정착금 받아가세요	1	1	15	sq_912_resettlement_funds.xml	sq_912_resettlement_funds.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
913	체험용 아이템 상점	1	1	0	sq_913_experience_shop.xml	sq_913_experience_shop.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
915	아이린의 예절 교육	1	1	1	sq_915_kor_social_action.xml	sq_915_kor_social_action.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
916	아이린의 예절 교육	1	1	1	sq_916_jpn_social_action.xml	sq_916_jpn_social_action.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
917	계속모아 응모권 교환(부활서or악마뿔)	1	1	1	sq_917_reword_revival_scroll.xml	sq_917_reword_revival_scroll.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
918	계속모아 응모권 교환(소셜액션)	1	1	1	sq_918_reword_social_action.xml	sq_918_reword_social_action.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
919	[我?DN] 응급 MP물약 10개	1	1	1	sq_919_chn_open_event.xml	sq_919_chn_open_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
920	[我?DN] 피부 염색약 1종	1	1	1	sq_920_chn_open_event.xml	sq_920_chn_open_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
921	[我?DN] 투시돋보기 2개	1	1	1	sq_921_chn_open_event.xml	sq_921_chn_open_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
922	[我?DN] 날개 코스튬(5일 기간제)	1	1	1	sq_922_chn_open_event.xml	sq_922_chn_open_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
923	아이린의 보옥 선물	1	1	20	sq_923_reword_jewel.xml	sq_923_reword_jewel.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
924	추석 이벤트	1	1	1	sq_924_gobl_chef.xml	sq_924_gobl_chef.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
925	크레이지 덕 사냥 대작전	1	1	1	sq_925_twn_cbt_event.xml	sq_925_twn_cbt_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
926	크레이지 덕 사냥 대작전: 응급 HP/MP 물약 5개	1	1	1	sq_926_twn_cbt_event.xml	sq_926_twn_cbt_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
927	크레이지 덕 사냥 대작전: 전령 노랑새 3개, 헤어염색약 1개	1	1	1	sq_927_twn_cbt_event.xml	sq_927_twn_cbt_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
928	크레이지 덕 사냥 대작전: 투시 돋보기 3개, 마법우표 2개	1	1	1	sq_928_twn_cbt_event.xml	sq_928_twn_cbt_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
929	크레이지 덕 사냥 대작전: 코스튬 세트(3일 기간제한)	1	1	1	sq_929_twn_cbt_event.xml	sq_929_twn_cbt_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
930	크레이지 덕 사냥 대작전: Easy Card 응모권	1	1	1	sq_930_twn_cbt_event.xml	sq_930_twn_cbt_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
931	계속모아 이벤트	1	1	20	sq_931_chn_event_map.xml	sq_931_chn_event_map.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
932	계속모아 이벤트: 검은 작은 악마 날개(7일)	1	1	20	sq_932_chn_event_map.xml	sq_932_chn_event_map.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
933	계속모아 이벤트: 악마의 뿔(영구)	1	1	20	sq_933_chn_event_map.xml	sq_933_chn_event_map.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
934	계속모아 이벤트: 악마의 꼬리(영구)	1	1	20	sq_934_chn_event_map.xml	sq_934_chn_event_map.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
935	국경절, 크레이지 덕 이벤트	1	1	1	sq_935_chn_crazydog_event.xml	sq_935_chn_crazydog_event.lua	13769	0	1	0	false	0	15036	0	false	false	0	0	0	0	0	0
936	부활서 2개, 30%응급 HP물약 5개	1	1	1	sq_936_chn_crazydog_event.xml	sq_936_chn_crazydog_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
937	봉인의인장 3개, 전령의 노랑새 5개	1	1	1	sq_937_chn_crazydog_event.xml	sq_937_chn_crazydog_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
938	투시돋보기 3개, VIP HP 회복약 5개	1	1	1	sq_938_chn_crazydog_event.xml	sq_938_chn_crazydog_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
939	검은 작은 악마 날개(7일) 1개	1	1	1	sq_939_chn_crazydog_event.xml	sq_939_chn_crazydog_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
940	해피 할로윈 - 뿔 (3일)	1	1	1	sq_940_kor_happy_halloween.xml	sq_940_kor_happy_halloween.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
941	해피 할로윈 - 뿔 (5일)	1	1	1	sq_941_kor_happy_halloween.xml	sq_941_kor_happy_halloween.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
942	해피 할로윈 - 뿔 (무제한)	1	1	1	sq_942_kor_happy_halloween.xml	sq_942_kor_happy_halloween.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
943	해피 할로윈 - 랜턴 (3일)	1	1	1	sq_943_kor_happy_halloween.xml	sq_943_kor_happy_halloween.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
944	보물상자 아이템 교환	1	1	1	sq_944_chn_treasure_box_chg.xml	sq_944_chn_treasure_box_chg.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
945	해피 할로윈 - 랜턴 (5일)	1	1	1	sq_945_kor_happy_halloween.xml	sq_945_kor_happy_halloween.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
946	해피 할로윈 - 랜턴 (무제한)	1	1	1	sq_946_kor_happy_halloween.xml	sq_946_kor_happy_halloween.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
947	해피 할로윈 - 악마 (3일)	1	1	1	sq_947_kor_happy_halloween.xml	sq_947_kor_happy_halloween.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
948	해피 할로윈 - 악마 (5일)	1	1	1	sq_948_kor_happy_halloween.xml	sq_948_kor_happy_halloween.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
949	해피 할로윈 - 악마 (무제한)	1	1	1	sq_949_kor_happy_halloween.xml	sq_949_kor_happy_halloween.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
950	해피 할로윈 - 신사 (3일)	1	1	1	sq_950_kor_happy_halloween.xml	sq_950_kor_happy_halloween.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
951	해피 할로윈 - 신사 (5일)	1	1	1	sq_951_kor_happy_halloween.xml	sq_951_kor_happy_halloween.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
952	해피 할로윈 - 신사 (무제한)	1	1	1	sq_952_kor_happy_halloween.xml	sq_952_kor_happy_halloween.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
953	감마전사 이벤트	1	1	1	sq_953_twn_pre_obt_event.xml	sq_953_twn_pre_obt_event.lua	13769	0	1	0	false	0	15036	0	false	false	0	0	0	0	0	0
954	반짝이는 호박석 반지 1개(3일)	1	1	1	sq_954_twn_pre_obt_event.xml	sq_954_twn_pre_obt_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
955	감마니아 창설 기념 모자	1	1	1	sq_955_twn_pre_obt_event.xml	sq_955_twn_pre_obt_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
956	부활서 5개, 응급 MP/HP 물약 각 5개	1	1	1	sq_956_twn_pre_obt_event.xml	sq_956_twn_pre_obt_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
957	봉인의 인장 4개, 전령의 노랑새 3개	1	1	1	sq_957_twn_pre_obt_event.xml	sq_957_twn_pre_obt_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
958	경품교환권	1	1	1	sq_958_twn_pre_obt_event.xml	sq_958_twn_pre_obt_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
959	메리 크리스마스	1	1	1	sq_959_xmas_ilyn.xml	sq_959_xmas_ilyn.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
960	메리 크리스마스	1	1	1	sq_960_xmas_may.xml	sq_960_xmas_may.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
961	메리 크리스마스	1	1	1	sq_961_xmas_bailey.xml	sq_961_xmas_bailey.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
962	메리 크리스마스	1	1	1	sq_962_xmas_adellin.xml	sq_962_xmas_adellin.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
963	메리 크리스마스	1	1	1	sq_963_xmas_lily.xml	sq_963_xmas_lily.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
964	메리 크리스마스	1	1	1	sq_964_xmas_kevin.xml	sq_964_xmas_kevin.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
965	메리 크리스마스	1	1	1	sq_965_xmas_hubert.xml	sq_965_xmas_hubert.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
966	메리 크리스마스	1	1	1	sq_966_xmas_lupert.xml	sq_966_xmas_lupert.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
967	메리 크리스마스	1	1	1	sq_967_xmas_steave.xml	sq_967_xmas_steave.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
968	메리 크리스마스	1	1	1	sq_968_xmas_millefeuille.xml	sq_968_xmas_millefeuille.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
969	메리 크리스마스	1	1	1	sq_969_xmas_invisible_thief.xml	sq_969_xmas_invisible_thief.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
970	메리 크리스마스	1	1	1	sq_970_xmas_chandler.xml	sq_970_xmas_chandler.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
971	메리 크리스마스	1	1	1	sq_971_xmas_decud.xml	sq_971_xmas_decud.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
972	메리 크리스마스	1	1	1	sq_972_xmas_casius.xml	sq_972_xmas_casius.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
973	메리 크리스마스	1	1	1	sq_973_xmas_bellin.xml	sq_973_xmas_bellin.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
974	메리 크리스마스	1	1	1	sq_974_xmas_duglars.xml	sq_974_xmas_duglars.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
975	메리 크리스마스	1	1	1	sq_975_xmas_lena.xml	sq_975_xmas_lena.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
976	메리 크리스마스	1	1	1	sq_976_xmas_stwart.xml	sq_976_xmas_stwart.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
977	메리 크리스마스	1	1	1	sq_977_xmas_stella.xml	sq_977_xmas_stella.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
978	메리 크리스마스	1	1	1	sq_978_xmas_tara.xml	sq_978_xmas_tara.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
979	메리 크리스마스	1	1	1	sq_979_xmas_kalaen.xml	sq_979_xmas_kalaen.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
980	메리 크리스마스	1	1	1	sq_980_xmas_saint_guard.xml	sq_980_xmas_saint_guard.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
981	메리 크리스마스	1	1	1	sq_981_xmas_kelly.xml	sq_981_xmas_kelly.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
982	메리 크리스마스	1	1	1	sq_982_xmas_pope.xml	sq_982_xmas_pope.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
983	메리 크리스마스	1	1	1	sq_983_xmas_ishilien.xml	sq_983_xmas_ishilien.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
984	메리 크리스마스	1	1	1	sq_984_xmas_gunter.xml	sq_984_xmas_gunter.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
985	메리 크리스마스	1	1	1	sq_985_xmas_beggar.xml	sq_985_xmas_beggar.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
986	메리 크리스마스	1	1	1	sq_986_xmas_enoc.xml	sq_986_xmas_enoc.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
987	메리 크리스마스	1	1	1	sq_987_xmas_duwen.xml	sq_987_xmas_duwen.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
988	메리 크리스마스	1	1	1	sq_988_xmas_lindsay.xml	sq_988_xmas_lindsay.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
989	성탄 트리 장식	1	1	1	sq_989_xmas_tree.xml	sq_989_xmas_tree.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
990	해피 크리스마스	1	1	1	sq_990_happy_xmas.xml	sq_990_happy_xmas.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
991	성탄 트리 장식(반복)	1	1	1	sq_991_xmas_tree_repeat.xml	sq_991_xmas_tree_repeat.lua	13769	0	1	0	false	0	15036	0	false	false	0	0	0	0	0	0
992	드래곤네스트 보안 대조사	1	1	1	sq_992_security.xml	sq_992_security.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
993	꽝 쿠폰을 모아라!	1	1	1	sq_993_losing_ticket.xml	sq_993_losing_ticket.lua	13769	0	1	0	false	0	15036	0	false	false	0	0	0	0	0	0
994	신묘년 코스튬 이벤트	1	1	1	sq_994_2011_event.xml	sq_994_2011_event.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
995	스킬 초기화 이벤트	3	1	1	sq_995_skill_reset.xml	sq_995_skill_reset.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
996	리버워트 선착장 구역 워프	1	1	0	sq15_996_warp.xml	sq15_996_warp.lua	13768	0	0	0	false	0	14	0	false	false	0	0	0	0	0	0
997	진실과의 조우	1	1	1	sq01_998_contect_silver.xml	sq01_998_contect_silver.lua	13769	0	0	0	false	0	13034	0	false	false	0	0	0	0	0	0
998	어둠과의 조우	1	1	1	sq01_998_contect_dark.xml	sq01_998_contect_dark.lua	13769	0	0	0	false	0	13034	0	false	false	0	0	0	0	0	0
999	수리 도구	1	1	0	sq_999_repair.xml	sq_999_repair.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
1000	점핑 캐릭터	1	1	1	sq_1000_jumping.xml	sq_1000_jumping.lua	13769	0	0	0	false	0	11	0	false	false	0	0	0	0	0	0
1001	추석 이벤트	3	1	1	dq_1001_globalevent.xml	dq_1001_globalevent.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
1002	추석 이벤트	3	1	32	dq_1002_globalevent.xml	dq_1002_globalevent.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
1003	드래곤네스트 2주년 이벤트	3	1	1	dq_1003_globalevent.xml	dq_1003_globalevent.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
1004	드래곤네스트 2주년 이벤트	3	1	1	dq_1004_globalevent_jpn.xml	dq_1004_globalevent_jpn.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
1005	접속 이벤트 시작!	3	1	1	dq_1005_globalevent2_jpn.xml	dq_1005_globalevent2_jpn.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
1006	특별한 응모권 이벤트	3	1	1	dq_1006_globalevent_kor.xml	dq_1006_globalevent_kor.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
1007	크덕이의 주화 이벤트	3	1	1	dq_1007_globalevent_kor.xml	dq_1007_globalevent_kor.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
1008	협동의 주화를 모아주세요	3	1	1	dq_1008_globalevent_kor.xml	dq_1008_globalevent_kor.lua	13769	0	0	0	false	0	15036	0	false	false	0	0	0	0	0	0
1017	심연의 장막은 하루에 한 번	1	1	1	dq08_1017_abyss_ticket.xml	dq08_1017_abyss_ticket.lua	13769	0	0	0	true	1	0	0	true	false	0	0	0	0	0	0
1018	새파란 증오	1	1	20	dq08_1018_blue_detest.xml	dq08_1018_blue_detest.lua	13769	0	0	0	true	20	0	0	true	false	0	0	0	0	0	0
1019	(일일) 새빨간 증오	1	1	20	dq08_1019_downright_hatred.xml	dq08_1019_downright_hatred.lua	13769	0	0	0	true	20	0	0	true	false	0	0	0	0	0	0
1020	(일일) 새빨간 증오	1	1	20	dq08_1020_downright_hatred.xml	dq08_1020_downright_hatred.lua	13769	0	0	0	true	20	0	0	true	false	0	0	0	0	0	0
1021	(일일) 새빨간 증오	1	1	20	dq08_1021_downright_hatred.xml	dq08_1021_downright_hatred.lua	13769	0	0	0	true	20	0	0	true	false	0	0	0	0	0	0
1022	(일일) 새빨간 증오	1	1	20	dq08_1022_downright_hatred.xml	dq08_1022_downright_hatred.lua	13769	0	0	0	true	20	0	0	true	false	0	0	0	0	0	0
1023	(일일) 새빨간 증오	1	1	20	dq08_1023_downright_hatred.xml	dq08_1023_downright_hatred.lua	13769	0	0	0	true	20	0	0	true	false	0	0	0	0	0	0
1024	(일일) 새빨간 증오	1	1	20	dq08_1024_downright_hatred.xml	dq08_1024_downright_hatred.lua	13769	0	0	0	true	20	0	0	true	false	0	0	0	0	0	0
1025	(일일) 새빨간 증오	1	1	20	dq08_1025_downright_hatred.xml	dq08_1025_downright_hatred.lua	13769	0	0	0	true	20	0	0	true	false	0	0	0	0	0	0
1027	마음만은 반짝반짝	1	1	42	dq15_1027_twinkle_heart.xml	dq15_1027_twinkle_heart.lua	13769	0	0	0	true	47	14	0	false	false	0	0	0	0	0	0
1028	친구를 기다리며	1	1	42	dq15_1028_waiting_fellow.xml	dq15_1028_waiting_fellow.lua	13769	0	0	0	true	47	14	0	false	false	0	0	0	0	0	0
1029	괜찮은 용돈벌이	1	1	42	dq15_1029_making_money.xml	dq15_1029_making_money.lua	13769	0	0	0	true	47	14	0	false	false	0	0	0	0	0	0
1030	가엾은 내 밭	1	1	42	dq15_1030_oh_my_farm.xml	dq15_1030_oh_my_farm.lua	13769	0	0	0	true	47	14	0	false	false	0	0	0	0	0	0
1031	후광효과	1	1	42	dq15_1031_halo_effect.xml	dq15_1031_halo_effect.lua	13769	0	0	0	true	47	14	0	false	false	0	0	0	0	0	0
1032	불굴의 문장학자	1	1	46	dq15_1032_dauntless.xml	dq15_1032_dauntless.lua	13769	0	0	0	true	47	14	0	false	false	0	0	0	0	0	0
1033	친환경 분리수거	1	1	46	dq15_1033_eco_recycle.xml	dq15_1033_eco_recycle.lua	13769	0	0	0	true	47	14	0	false	false	0	0	0	0	0	0
1034	성가신 건 잊고	1	1	46	dq15_1034_bothersome_it.xml	dq15_1034_bothersome_it.lua	13769	0	0	0	true	47	14	0	false	false	0	0	0	0	0	0
1035	독서 취미	1	1	46	dq15_1035_reading_book.xml	dq15_1035_reading_book.lua	13769	0	0	0	true	47	14	0	false	false	0	0	0	0	0	0
1036	가방 마니아	1	1	46	dq15_1036_bag_holic.xml	dq15_1036_bag_holic.lua	13769	0	0	0	true	47	14	0	false	false	0	0	0	0	0	0
1037	심연 속의 나비	1	1	47	dq15_1037_butterfly_in_abyss.xml	dq15_1037_butterfly_in_abyss.lua	13769	0	0	0	true	50	14	1	false	false	0	0	0	0	0	0
1038	심연 속의 꽃	1	1	47	dq15_1038_flower_in_abyss.xml	dq15_1038_flower_in_abyss.lua	13769	0	0	0	true	50	14	1	false	false	0	0	0	0	0	0
1039	진정한 보물의 편린	1	1	47	dq15_1039_real_jewel.xml	dq15_1039_real_jewel.lua	13769	0	0	0	true	50	14	1	false	false	0	0	0	0	0	0
1040	진정한 힘의 증거	1	1	47	dq15_1040_real_power.xml	dq15_1040_real_power.lua	13769	0	0	0	true	50	14	1	false	false	0	0	0	0	0	0
1041	타락한 페어리스톤	1	1	1	dq15_1041_odd_fairystone.xml	dq15_1041_odd_fairystone.lua	13769	0	0	0	true	51	14	0	false	false	0	0	0	0	0	0
1042	얼어붙은 계곡	1	1	47	dq15_1042_frozen_vallen.xml	dq15_1042_frozen_vallen.lua	13769	0	0	0	true	50	14	1	false	false	0	0	0	0	0	0
1043	예의없는 녀석들	1	1	47	dq15_1043_rude_monster.xml	dq15_1043_rude_monster.lua	13769	0	0	0	true	50	14	1	false	false	0	0	0	0	0	0
1044	떠도는 섬 정찰	1	1	47	dq15_1044_wandering_island.xml	dq15_1044_wandering_island.lua	13769	0	0	0	true	50	14	1	false	false	0	0	0	0	0	0
1045	못된 녀석들	1	1	47	dq15_1045_left_monster.xml	dq15_1045_left_monster.lua	13769	0	0	0	true	50	14	1	false	false	0	0	0	0	0	0
1046	섬까지 조금만 더	1	1	47	dq15_1046_closer_island.xml	dq15_1046_closer_island.lua	13769	0	0	0	true	50	14	1	false	false	0	0	0	0	0	0
1047	심신을 깨끗하게	1	1	47	dq15_1047_clearing.xml	dq15_1047_clearing.lua	13769	0	0	0	true	50	14	1	false	false	0	0	0	0	0	0
1048	여왕의 정원 토벌	1	1	47	dq15_1048_queens_garden_clear.xml	dq15_1048_queens_garden_clear.lua	13769	0	0	0	true	50	14	1	false	false	0	0	0	0	0	0
1049	정원의 그림자	1	1	47	dq15_1049_shoadow_of_garden.xml	dq15_1049_shoadow_of_garden.lua	13769	0	0	0	true	50	14	1	false	false	0	0	0	0	0	0
1050	맹목의 계곡 토벌	1	1	47	dq15_1050_blindness_valley.xml	dq15_1050_blindness_valley.lua	13769	0	0	0	true	50	14	1	false	false	0	0	0	0	0	0
1051	계곡에 숨은 것	1	1	47	dq15_1051_hide_in_valley.xml	dq15_1051_hide_in_valley.lua	13769	0	0	0	true	50	14	1	false	false	0	0	0	0	0	0
1056	(일일) 매일 만나는 만티코어	1	1	40	dq11_1056_manticore_ticket.xml	dq11_1056_manticore_ticket.lua	13769	0	0	0	true	40	0	0	false	false	0	0	0	0	0	0
1057	(일일) 매일 만나는 만티코어	1	1	40	dq11_1057_manticore_ticket.xml	dq11_1057_manticore_ticket.lua	13769	0	0	0	true	40	0	0	false	false	0	0	0	0	0	0
1058	(일일) 매일 만나는 만티코어	1	1	40	dq11_1058_manticore_ticket.xml	dq11_1058_manticore_ticket.lua	13769	0	0	0	true	40	0	0	false	false	0	0	0	0	0	0
1059	(일일) 매일 만나는 만티코어	1	1	40	dq11_1059_manticore_ticket.xml	dq11_1059_manticore_ticket.lua	13769	0	0	0	true	40	0	0	false	false	0	0	0	0	0	0
1060	(일일) 매일 만나는 만티코어	1	1	40	dq11_1060_manticore_ticket.xml	dq11_1060_manticore_ticket.lua	13769	0	0	0	true	40	0	0	false	false	0	0	0	0	0	0
1061	(일일) 매일 만나는 만티코어	1	1	40	dq11_1061_manticore_ticket.xml	dq11_1061_manticore_ticket.lua	13769	0	0	0	true	40	0	0	false	false	0	0	0	0	0	0
1062	(일일) 매일 만나는 만티코어	1	1	40	dq11_1062_manticore_ticket.xml	dq11_1062_manticore_ticket.lua	13769	0	0	0	true	40	0	0	false	false	0	0	0	0	0	0
1063	(일일) 매일 만나는 만티코어	1	1	40	dq11_1063_manticore_ticket.xml	dq11_1063_manticore_ticket.lua	13769	0	0	0	true	40	0	0	false	false	0	0	0	0	0	0
1064	(일일) 매일 만나는 만티코어	1	1	40	dq11_1064_manticore_ticket.xml	dq11_1064_manticore_ticket.lua	13769	0	0	0	true	40	0	0	false	false	0	0	0	0	0	0
1065	(일일) 매일 만나는 만티코어	1	1	40	dq11_1065_manticore_ticket.xml	dq11_1065_manticore_ticket.lua	13769	0	0	0	true	40	0	0	false	false	0	0	0	0	0	0
1066	(일일) 아포칼립스의 재래	1	1	40	dq11_1066_apocalypse_ticket.xml	dq11_1066_apocalypse_ticket.lua	13769	0	0	0	true	40	0	0	false	false	0	0	0	0	0	0
1067	(일일) 아포칼립스의 재래	1	1	40	dq11_1067_apocalypse_ticket.xml	dq11_1067_apocalypse_ticket.lua	13769	0	0	0	true	40	0	0	false	false	0	0	0	0	0	0
1068	(일일) 아포칼립스의 재래	1	1	40	dq11_1068_apocalypse_ticket.xml	dq11_1068_apocalypse_ticket.lua	13769	0	0	0	true	40	0	0	false	false	0	0	0	0	0	0
1069	(일일) 아포칼립스의 재래	1	1	40	dq11_1069_apocalypse_ticket.xml	dq11_1069_apocalypse_ticket.lua	13769	0	0	0	true	40	0	0	false	false	0	0	0	0	0	0
1070	(일일) 아포칼립스의 재래	1	1	40	dq11_1070_apocalypse_ticket.xml	dq11_1070_apocalypse_ticket.lua	13769	0	0	0	true	40	0	0	false	false	0	0	0	0	0	0
