ROWID	_ApplicableValue|INTEGER	_RequireMaxItemLevel|INTEGER	_RequireEnchantLevel|INTEGER	_EnchantLevel|INTEGER	_CanApplySealedItem|BOOLEAN
268438710	125336578	70	2	3	true
268438711	125336578	70	3	4	true
268438712	125336578	70	4	5	true
268438713	125336578	70	5	6	true
268438714	125336578	70	6	7	true
268438715	125336578	70	7	8	true
268438716	125336578	70	8	9	true
268438717	125336578	70	9	10	true
268438718	125336578	70	10	11	true
268438719	125336578	70	11	12	true
268438720	125336578	70	0	1	true
268438721	125336578	70	0	2	true
268438722	125336578	70	0	3	true
268438723	125336578	70	0	4	true
268438724	125336578	70	0	5	true
268438725	125336578	70	0	6	true
268438726	125336578	70	0	7	true
268438727	125336578	70	0	8	true
268438728	125336578	70	0	9	true
268438729	125336578	70	0	10	true
268438730	125336578	70	0	11	true
268438731	125336578	70	0	12	true
268438732	125385730	70	1	2	true
268438733	125385730	70	2	3	true
268438734	125385730	70	3	4	true
268438735	125385730	70	4	5	true
268438736	125385730	70	5	6	true
268438737	125385730	70	6	7	true
268438738	125385730	70	7	8	true
268438739	125385730	70	8	9	true
268438740	125385730	70	9	10	true
268438741	125385730	70	10	11	true
268438742	125385730	70	11	12	true
268438743	125385730	70	12	13	true
268438744	125385730	70	13	14	true
268438745	125385730	70	14	15	true
268438746	125385730	70	0	1	true
268438747	125385730	70	0	2	true
268438748	125385730	70	0	3	true
268438749	125385730	70	0	4	true
268438750	125385730	70	0	5	true
268438751	125385730	70	0	6	true
268438752	125385730	70	0	7	true
268438753	125385730	70	0	8	true
268438754	125385730	70	0	9	true
268438755	125385730	70	0	10	true
268438756	125385730	70	0	11	true
268438757	125385730	70	0	12	true
268438758	125385730	70	0	13	true
268438759	125385730	70	0	14	true
268438760	125385730	70	0	15	true
268438761	125352962	70	1	2	true
268438762	125352962	70	2	3	true
268438763	125352962	70	3	4	true
268438764	125352962	70	4	5	true
268438765	125352962	70	5	6	true
268438766	125352962	70	6	7	true
268438767	125352962	70	7	8	true
268438768	125352962	70	8	9	true
268438769	125352962	70	9	10	true
268438770	125352962	70	10	11	true
268438771	125352962	70	11	12	true
268438772	125352962	70	0	1	true
268438773	125352962	70	0	2	true
268438774	125352962	70	0	3	true
268438775	125352962	70	0	4	true
268438776	125352962	70	0	5	true
268438777	125352962	70	0	6	true
268438778	125352962	70	0	7	true
268438779	125352962	70	0	8	true
268438780	125352962	70	0	9	true
268438781	125352962	70	0	10	true
268438782	125352962	70	0	11	true
268438783	125352962	70	0	12	true
268438784	125451266	70	1	2	true
268438785	125451266	70	2	3	true
268438786	125451266	70	3	4	true
268438787	125451266	70	4	5	true
268438788	125451266	70	5	6	true
268438789	125451266	70	6	7	true
268438790	125451266	70	7	8	true
268438791	125451266	70	8	9	true
268438792	125451266	70	9	10	true
268438793	125451266	70	10	11	true
268438794	125451266	70	11	12	true
268438795	125451266	70	12	13	true
268438796	125451266	70	13	14	true
268438797	125451266	70	14	15	true
268438798	125451266	70	0	1	true
268438799	125451266	70	0	2	true
268438800	125451266	70	0	3	true
268438801	125451266	70	0	4	true
268438802	125451266	70	0	5	true
268438803	125451266	70	0	6	true
268438804	125451266	70	0	7	true
268438805	125451266	70	0	8	true
268438806	125451266	70	0	9	true
268438807	125451266	70	0	10	true
268438808	125451266	70	0	11	true
268438809	125451266	70	0	12	true
268438810	125451266	70	0	13	true
268438811	125451266	70	0	14	true
268438812	125451266	70	0	15	true
268438813	125582338	70	1	2	true
268438814	125582338	70	2	3	true
268438815	125582338	70	3	4	true
268438816	125582338	70	4	5	true
268438817	125582338	70	5	6	true
268438818	125582338	70	6	7	true
268438819	125582338	70	7	8	true
268438820	125582338	70	8	9	true
268438821	125582338	70	9	10	true
268438822	125582338	70	10	11	true
268438823	125582338	70	11	12	true
268438824	125582338	70	12	13	true
268438825	125582338	70	13	14	true
268438826	125582338	70	0	1	true
268438827	125582338	70	0	2	true
268438828	125582338	70	0	3	true
268438829	125582338	70	0	4	true
268438830	125582338	70	0	5	true
268438831	125582338	70	0	6	true
268438832	125582338	70	0	7	true
268438833	125582338	70	0	8	true
268438834	125582338	70	0	9	true
268438835	125582338	70	0	10	true
268438836	125582338	70	0	11	true
268438837	125582338	70	0	12	true
268438838	125582338	70	0	13	true
268438839	125582338	70	0	14	true
268438840	125336584	70	1	2	true
268438841	125336584	70	2	3	true
268438842	125336584	70	3	4	true
268438843	125336584	70	4	5	true
268438844	125336584	70	5	6	true
268438845	125336584	70	6	7	true
268438846	125336584	70	7	8	true
268438847	125336584	70	8	9	true
268438848	125336584	70	9	10	true
268438849	125336584	70	10	11	true
268438850	125336584	70	11	12	true
268438851	125336584	70	0	1	true
268438852	125336584	70	0	2	true
268438853	125336584	70	0	3	true
268438854	125336584	70	0	4	true
268438855	125336584	70	0	5	true
268438856	125336584	70	0	6	true
268438857	125336584	70	0	7	true
268438858	125336584	70	0	8	true
268438859	125336584	70	0	9	true
268438860	125336584	70	0	10	true
268438861	125336584	70	0	11	true
268438862	125336584	70	0	12	true
268438863	125385736	70	1	2	true
268438864	125385736	70	2	3	true
268438865	125385736	70	3	4	true
268438866	125385736	70	4	5	true
268438867	125385736	70	5	6	true
268438868	125385736	70	6	7	true
268438869	125385736	70	7	8	true
268438870	125385736	70	8	9	true
268438871	125385736	70	9	10	true
268438872	125385736	70	10	11	true
268438873	125385736	70	11	12	true
268438874	125385736	70	12	13	true
268438875	125385736	70	13	14	true
268438876	125385736	70	14	15	true
268438877	125385736	70	0	1	true
268438878	125385736	70	0	2	true
268438879	125385736	70	0	3	true
268438880	125385736	70	0	4	true
268438881	125385736	70	0	5	true
268438882	125385736	70	0	6	true
268438883	125385736	70	0	7	true
268438884	125385736	70	0	8	true
268438885	125385736	70	0	9	true
268438886	125385736	70	0	10	true
268438887	125385736	70	0	11	true
268438888	125385736	70	0	12	true
268438889	125385736	70	0	13	true
268438890	125385736	70	0	14	true
268438891	125385736	70	0	15	true
268438892	125352968	70	1	2	true
268438893	125352968	70	2	3	true
268438894	125352968	70	3	4	true
268438895	125352968	70	4	5	true
268438896	125352968	70	5	6	true
268438897	125352968	70	6	7	true
268438898	125352968	70	7	8	true
268438899	125352968	70	8	9	true
268438900	125352968	70	9	10	true
268438901	125352968	70	10	11	true
268438902	125352968	70	11	12	true
268438903	125352968	70	0	1	true
268438904	125352968	70	0	2	true
268438905	125352968	70	0	3	true
268438906	125352968	70	0	4	true
268438907	125352968	70	0	5	true
268438908	125352968	70	0	6	true
268438909	125352968	70	0	7	true
268438910	125352968	70	0	8	true
268438911	125352968	70	0	9	true
268438912	125352968	70	0	10	true
268438913	125352968	70	0	11	true
268438914	125352968	70	0	12	true
268438915	125451272	70	1	2	true
268438916	125451272	70	2	3	true
268438917	125451272	70	3	4	true
268438918	125451272	70	4	5	true
268438919	125451272	70	5	6	true
268438920	125451272	70	6	7	true
268438921	125451272	70	7	8	true
268438922	125451272	70	8	9	true
268438923	125451272	70	9	10	true
268438924	125451272	70	10	11	true
268438925	125451272	70	11	12	true
268438926	125451272	70	12	13	true
268438927	125451272	70	13	14	true
268438928	125451272	70	14	15	true
268438929	125451272	70	0	1	true
268438930	125451272	70	0	2	true
268438931	125451272	70	0	3	true
268438932	125451272	70	0	4	true
268438933	125451272	70	0	5	true
268438934	125451272	70	0	6	true
268438935	125451272	70	0	7	true
268438936	125451272	70	0	8	true
268438937	125451272	70	0	9	true
268438938	125451272	70	0	10	true
268438939	125451272	70	0	11	true
268438940	125451272	70	0	12	true
268438941	125451272	70	0	13	true
268438942	125451272	70	0	14	true
268438943	125451272	70	0	15	true
268438944	125582344	70	1	2	true
268438945	125582344	70	2	3	true
268438946	125582344	70	3	4	true
268438947	125582344	70	4	5	true
268438948	125582344	70	5	6	true
268438949	125582344	70	6	7	true
268438950	125582344	70	7	8	true
268438951	125582344	70	8	9	true
268438952	125582344	70	9	10	true
268438953	125582344	70	10	11	true
268438954	125582344	70	11	12	true
268438955	125582344	70	12	13	true
268438956	125582344	70	13	14	true
268438957	125582344	70	0	1	true
268438958	125582344	70	0	2	true
268438959	125582344	70	0	3	true
268438960	125582344	70	0	4	true
268438961	125582344	70	0	5	true
268438962	125582344	70	0	6	true
268438963	125582344	70	0	7	true
268438964	125582344	70	0	8	true
268438965	125582344	70	0	9	true
268438966	125582344	70	0	10	true
268438967	125582344	70	0	11	true
268438968	125582344	70	0	12	true
268438969	125582344	70	0	13	true
268438970	125582344	70	0	14	true
268438971	125336640	70	1	2	true
268438972	125336640	70	2	3	true
268438973	125336640	70	3	4	true
268438974	125336640	70	4	5	true
268438975	125336640	70	5	6	true
268438976	125336640	70	6	7	true
268438977	125336640	70	7	8	true
268438978	125336640	70	8	9	true
268438979	125336640	70	9	10	true
268438980	125336640	70	10	11	true
268438981	125336640	70	11	12	true
268438982	125336640	70	0	1	true
268438983	125336640	70	0	2	true
268438984	125336640	70	0	3	true
268438985	125336640	70	0	4	true
268438986	125336640	70	0	5	true
268438987	125336640	70	0	6	true
268438988	125336640	70	0	7	true
268438989	125336640	70	0	8	true
268438990	125336640	70	0	9	true
268438991	125336640	70	0	10	true
268438992	125336640	70	0	11	true
268438993	125336640	70	0	12	true
268438994	125385792	70	1	2	true
268438995	125385792	70	2	3	true
268438996	125385792	70	3	4	true
268438997	125385792	70	4	5	true
268438998	125385792	70	5	6	true
268438999	125385792	70	6	7	true
268439000	125385792	70	7	8	true
268439001	125385792	70	8	9	true
268439002	125385792	70	9	10	true
268439003	125385792	70	10	11	true
268439004	125385792	70	11	12	true
268439005	125385792	70	12	13	true
268439006	125385792	70	13	14	true
268439007	125385792	70	14	15	true
268439008	125385792	70	0	1	true
268439009	125385792	70	0	2	true
268439010	125385792	70	0	3	true
268439011	125385792	70	0	4	true
268439012	125385792	70	0	5	true
268439013	125385792	70	0	6	true
268439014	125385792	70	0	7	true
268439015	125385792	70	0	8	true
268439016	125385792	70	0	9	true
268439017	125385792	70	0	10	true
268439018	125385792	70	0	11	true
268439019	125385792	70	0	12	true
268439020	125385792	70	0	13	true
268439021	125385792	70	0	14	true
268439022	125385792	70	0	15	true
268439023	125353024	70	1	2	true
268439024	125353024	70	2	3	true
268439025	125353024	70	3	4	true
268439026	125353024	70	4	5	true
268439027	125353024	70	5	6	true
268439028	125353024	70	6	7	true
268439029	125353024	70	7	8	true
268439030	125353024	70	8	9	true
268439031	125353024	70	9	10	true
268439032	125353024	70	10	11	true
268439033	125353024	70	11	12	true
268439034	125353024	70	0	1	true
268439035	125353024	70	0	2	true
268439036	125353024	70	0	3	true
268439037	125353024	70	0	4	true
268439038	125353024	70	0	5	true
268439039	125353024	70	0	6	true
268439040	125353024	70	0	7	true
268439041	125353024	70	0	8	true
268439042	125353024	70	0	9	true
268439043	125353024	70	0	10	true
268439044	125353024	70	0	11	true
268439045	125353024	70	0	12	true
268439046	125451328	70	1	2	true
268439047	125451328	70	2	3	true
268439048	125451328	70	3	4	true
268439049	125451328	70	4	5	true
268439050	125451328	70	5	6	true
268439051	125451328	70	6	7	true
268439052	125451328	70	7	8	true
268439053	125451328	70	8	9	true
268439054	125451328	70	9	10	true
268439055	125451328	70	10	11	true
268439056	125451328	70	11	12	true
268439057	125451328	70	12	13	true
268439058	125451328	70	13	14	true
268439059	125451328	70	14	15	true
268439060	125451328	70	0	1	true
268439061	125451328	70	0	2	true
268439062	125451328	70	0	3	true
268439063	125451328	70	0	4	true
268439064	125451328	70	0	5	true
268439065	125451328	70	0	6	true
268439066	125451328	70	0	7	true
268439067	125451328	70	0	8	true
268439068	125451328	70	0	9	true
268439069	125451328	70	0	10	true
268439070	125451328	70	0	11	true
268439071	125451328	70	0	12	true
268439072	125451328	70	0	13	true
268439073	125451328	70	0	14	true
268439074	125451328	70	0	15	true
268439075	125582400	70	1	2	true
268439076	125582400	70	2	3	true
268439077	125582400	70	3	4	true
268439078	125582400	70	4	5	true
268439079	125582400	70	5	6	true
268439080	125582400	70	6	7	true
268439081	125582400	70	7	8	true
268439082	125582400	70	8	9	true
268439083	125582400	70	9	10	true
268439084	125582400	70	10	11	true
268439085	125582400	70	11	12	true
268439086	125582400	70	12	13	true
268439087	125582400	70	13	14	true
268439088	125582400	70	0	1	true
268439089	125582400	70	0	2	true
268439090	125582400	70	0	3	true
268439091	125582400	70	0	4	true
268439092	125582400	70	0	5	true
268439093	125582400	70	0	6	true
268439094	125582400	70	0	7	true
268439095	125582400	70	0	8	true
268439096	125582400	70	0	9	true
268439097	125582400	70	0	10	true
268439098	125582400	70	0	11	true
268439099	125582400	70	0	12	true
268439100	125582400	70	0	13	true
268439101	125582400	70	0	14	true
268439102	125336608	70	1	2	true
268439103	125336608	70	2	3	true
268439104	125336608	70	3	4	true
268439105	125336608	70	4	5	true
268439106	125336608	70	5	6	true
268439107	125336608	70	6	7	true
268439108	125336608	70	7	8	true
268439109	125336608	70	8	9	true
268439110	125336608	70	9	10	true
268439111	125336608	70	10	11	true
268439112	125336608	70	11	12	true
268439113	125336608	70	0	1	true
268439114	125336608	70	0	2	true
268439115	125336608	70	0	3	true
268439116	125336608	70	0	4	true
268439117	125336608	70	0	5	true
268439118	125336608	70	0	6	true
268439119	125336608	70	0	7	true
268439120	125336608	70	0	8	true
268439121	125336608	70	0	9	true
268439122	125336608	70	0	10	true
268439123	125336608	70	0	11	true
268439124	125336608	70	0	12	true
268439125	125385760	70	1	2	true
268439126	125385760	70	2	3	true
268439127	125385760	70	3	4	true
268439128	125385760	70	4	5	true
268439129	125385760	70	5	6	true
268439130	125385760	70	6	7	true
268439131	125385760	70	7	8	true
268439132	125385760	70	8	9	true
268439133	125385760	70	9	10	true
268439134	125385760	70	10	11	true
268439135	125385760	70	11	12	true
268439136	125385760	70	12	13	true
268439137	125385760	70	13	14	true
268439138	125385760	70	14	15	true
268439139	125385760	70	0	1	true
268439140	125385760	70	0	2	true
268439141	125385760	70	0	3	true
268439142	125385760	70	0	4	true
268439143	125385760	70	0	5	true
268439144	125385760	70	0	6	true
268439145	125385760	70	0	7	true
268439146	125385760	70	0	8	true
268439147	125385760	70	0	9	true
268439148	125385760	70	0	10	true
268439149	125385760	70	0	11	true
268439150	125385760	70	0	12	true
268439151	125385760	70	0	13	true
268439152	125385760	70	0	14	true
268439153	125385760	70	0	15	true
268439154	125352992	70	1	2	true
268439155	125352992	70	2	3	true
268439156	125352992	70	3	4	true
268439157	125352992	70	4	5	true
268439158	125352992	70	5	6	true
268439159	125352992	70	6	7	true
268439160	125352992	70	7	8	true
268439161	125352992	70	8	9	true
268439162	125352992	70	9	10	true
268439163	125352992	70	10	11	true
268439164	125352992	70	11	12	true
268439165	125352992	70	0	1	true
268439166	125352992	70	0	2	true
268439167	125352992	70	0	3	true
268439168	125352992	70	0	4	true
268439169	125352992	70	0	5	true
268439170	125352992	70	0	6	true
268439171	125352992	70	0	7	true
268439172	125352992	70	0	8	true
268439173	125352992	70	0	9	true
268439174	125352992	70	0	10	true
268439175	125352992	70	0	11	true
268439176	125352992	70	0	12	true
268439177	125451296	70	1	2	true
268439178	125451296	70	2	3	true
268439179	125451296	70	3	4	true
268439180	125451296	70	4	5	true
268439181	125451296	70	5	6	true
268439182	125451296	70	6	7	true
268439183	125451296	70	7	8	true
268439184	125451296	70	8	9	true
268439185	125451296	70	9	10	true
268439186	125451296	70	10	11	true
268439187	125451296	70	11	12	true
268439188	125451296	70	12	13	true
268439189	125451296	70	13	14	true
268439190	125451296	70	14	15	true
268439191	125451296	70	0	1	true
268439192	125451296	70	0	2	true
268439193	125451296	70	0	3	true
268439194	125451296	70	0	4	true
268439195	125451296	70	0	5	true
268439196	125451296	70	0	6	true
268439197	125451296	70	0	7	true
268439198	125451296	70	0	8	true
268439199	125451296	70	0	9	true
268439200	125451296	70	0	10	true
268439201	125451296	70	0	11	true
268439202	125451296	70	0	12	true
268439203	125451296	70	0	13	true
268439204	125451296	70	0	14	true
268439205	125451296	70	0	15	true
268439206	125582368	70	1	2	true
268439207	125582368	70	2	3	true
268439208	125582368	70	3	4	true
268439209	125582368	70	4	5	true
268439210	125582368	70	5	6	true
268439211	125582368	70	6	7	true
268439212	125582368	70	7	8	true
268439213	125582368	70	8	9	true
268439214	125582368	70	9	10	true
268439215	125582368	70	10	11	true
268439216	125582368	70	11	12	true
268439217	125582368	70	12	13	true
268439218	125582368	70	13	14	true
268439219	125582368	70	0	1	true
268439220	125582368	70	0	2	true
268439221	125582368	70	0	3	true
268439222	125582368	70	0	4	true
268439223	125582368	70	0	5	true
268439224	125582368	70	0	6	true
268439225	125582368	70	0	7	true
268439226	125582368	70	0	8	true
268439227	125582368	70	0	9	true
268439228	125582368	70	0	10	true
268439229	125582368	70	0	11	true
268439230	125582368	70	0	12	true
268439231	125582368	70	0	13	true
268439232	125582368	70	0	14	true
268439233	125336577	70	1	2	true
268439234	125336577	70	2	3	true
268439235	125336577	70	3	4	true
268439236	125336577	70	4	5	true
268439237	125336577	70	5	6	true
268439238	125336577	70	6	7	true
268439239	125336577	70	7	8	true
268439240	125336577	70	8	9	true
268439241	125336577	70	9	10	true
268439242	125336577	70	10	11	true
268439243	125336577	70	11	12	true
268439244	125336577	70	0	1	true
268439245	125336577	70	0	2	true
268439246	125336577	70	0	3	true
268439247	125336577	70	0	4	true
268439248	125336577	70	0	5	true
268439249	125336577	70	0	6	true
268439250	125336577	70	0	7	true
268439251	125336577	70	0	8	true
268439252	125336577	70	0	9	true
268439253	125336577	70	0	10	true
268439254	125336577	70	0	11	true
268439255	125336577	70	0	12	true
268439256	125385729	70	1	2	true
268439257	125385729	70	2	3	true
268439258	125385729	70	3	4	true
268439259	125385729	70	4	5	true
268439260	125385729	70	5	6	true
268439261	125385729	70	6	7	true
268439262	125385729	70	7	8	true
268439263	125385729	70	8	9	true
268439264	125385729	70	9	10	true
268439265	125385729	70	10	11	true
268439266	125385729	70	11	12	true
268439267	125385729	70	12	13	true
268439268	125385729	70	13	14	true
268439269	125385729	70	14	15	true
268439270	125385729	70	0	1	true
268439271	125385729	70	0	2	true
268439272	125385729	70	0	3	true
268439273	125385729	70	0	4	true
268439274	125385729	70	0	5	true
268439275	125385729	70	0	6	true
268439276	125385729	70	0	7	true
268439277	125385729	70	0	8	true
268439278	125385729	70	0	9	true
268439279	125385729	70	0	10	true
268439280	125385729	70	0	11	true
268439281	125385729	70	0	12	true
268439282	125385729	70	0	13	true
268439283	125385729	70	0	14	true
268439284	125385729	70	0	15	true
268439285	125352961	70	1	2	true
268439286	125352961	70	2	3	true
268439287	125352961	70	3	4	true
268439288	125352961	70	4	5	true
268439289	125352961	70	5	6	true
268439290	125352961	70	6	7	true
268439291	125352961	70	7	8	true
268439292	125352961	70	8	9	true
268439293	125352961	70	9	10	true
268439294	125352961	70	10	11	true
268439295	125352961	70	11	12	true
268439296	125352961	70	0	1	true
268439297	125352961	70	0	2	true
268439298	125352961	70	0	3	true
268439299	125352961	70	0	4	true
268439300	125352961	70	0	5	true
268439301	125352961	70	0	6	true
268439302	125352961	70	0	7	true
268439303	125352961	70	0	8	true
268439304	125352961	70	0	9	true
268439305	125352961	70	0	10	true
268439306	125352961	70	0	11	true
268439307	125352961	70	0	12	true
268439308	125451265	70	1	2	true
268439309	125451265	70	2	3	true
268439310	125451265	70	3	4	true
268439311	125451265	70	4	5	true
268439312	125451265	70	5	6	true
268439313	125451265	70	6	7	true
268439314	125451265	70	7	8	true
268439315	125451265	70	8	9	true
268439316	125451265	70	9	10	true
268439317	125451265	70	10	11	true
268439318	125451265	70	11	12	true
268439319	125451265	70	12	13	true
268439320	125451265	70	13	14	true
268439321	125451265	70	14	15	true
268439322	125451265	70	0	1	true
268439323	125451265	70	0	2	true
268439324	125451265	70	0	3	true
268439325	125451265	70	0	4	true
268439326	125451265	70	0	5	true
268439327	125451265	70	0	6	true
268439328	125451265	70	0	7	true
268439329	125451265	70	0	8	true
268439330	125451265	70	0	9	true
268439331	125451265	70	0	10	true
268439332	125451265	70	0	11	true
268439333	125451265	70	0	12	true
268439334	125451265	70	0	13	true
268439335	125451265	70	0	14	true
268439336	125451265	70	0	15	true
268439337	125582337	70	1	2	true
268439338	125582337	70	2	3	true
268439339	125582337	70	3	4	true
268439340	125582337	70	4	5	true
268439341	125582337	70	5	6	true
268439342	125582337	70	6	7	true
268439343	125582337	70	7	8	true
268439344	125582337	70	8	9	true
268439345	125582337	70	9	10	true
268439346	125582337	70	10	11	true
268439347	125582337	70	11	12	true
268439348	125582337	70	12	13	true
268439349	125582337	70	13	14	true
268439350	125582337	70	0	1	true
268439351	125582337	70	0	2	true
268439352	125582337	70	0	3	true
268439353	125582337	70	0	4	true
268439354	125582337	70	0	5	true
268439355	125582337	70	0	6	true
268439356	125582337	70	0	7	true
268439357	125582337	70	0	8	true
268439358	125582337	70	0	9	true
268439359	125582337	70	0	10	true
268439360	125582337	70	0	11	true
268439361	125582337	70	0	12	true
268439362	125582337	70	0	13	true
268439363	125582337	70	0	14	true
268439364	125336592	70	1	2	true
268439365	125336592	70	2	3	true
268439366	125336592	70	3	4	true
268439367	125336592	70	4	5	true
268439368	125336592	70	5	6	true
268439369	125336592	70	6	7	true
268439370	125336592	70	7	8	true
268439371	125336592	70	8	9	true
268439372	125336592	70	9	10	true
268439373	125336592	70	10	11	true
268439374	125336592	70	11	12	true
268439375	125336592	70	0	1	true
268439376	125336592	70	0	2	true
268439377	125336592	70	0	3	true
268439378	125336592	70	0	4	true
268439379	125336592	70	0	5	true
268439380	125336592	70	0	6	true
268439381	125336592	70	0	7	true
268439382	125336592	70	0	8	true
268439383	125336592	70	0	9	true
268439384	125336592	70	0	10	true
268439385	125336592	70	0	11	true
268439386	125336592	70	0	12	true
268439387	125385744	70	1	2	true
268439388	125385744	70	2	3	true
268439389	125385744	70	3	4	true
268439390	125385744	70	4	5	true
268439391	125385744	70	5	6	true
268439392	125385744	70	6	7	true
268439393	125385744	70	7	8	true
268439394	125385744	70	8	9	true
268439395	125385744	70	9	10	true
268439396	125385744	70	10	11	true
268439397	125385744	70	11	12	true
268439398	125385744	70	12	13	true
268439399	125385744	70	13	14	true
268439400	125385744	70	14	15	true
268439401	125385744	70	0	1	true
268439402	125385744	70	0	2	true
268439403	125385744	70	0	3	true
268439404	125385744	70	0	4	true
268439405	125385744	70	0	5	true
268439406	125385744	70	0	6	true
268439407	125385744	70	0	7	true
268439408	125385744	70	0	8	true
268439409	125385744	70	0	9	true
268439410	125385744	70	0	10	true
268439411	125385744	70	0	11	true
268439412	125385744	70	0	12	true
268439413	125385744	70	0	13	true
268439414	125385744	70	0	14	true
268439415	125385744	70	0	15	true
268439416	125352976	70	1	2	true
268439417	125352976	70	2	3	true
268439418	125352976	70	3	4	true
268439419	125352976	70	4	5	true
268439420	125352976	70	5	6	true
268439421	125352976	70	6	7	true
268439422	125352976	70	7	8	true
268439423	125352976	70	8	9	true
268439424	125352976	70	9	10	true
268439425	125352976	70	10	11	true
268439426	125352976	70	11	12	true
268439427	125352976	70	0	1	true
268439428	125352976	70	0	2	true
268439429	125352976	70	0	3	true
268439430	125352976	70	0	4	true
268439431	125352976	70	0	5	true
268439432	125352976	70	0	6	true
268439433	125352976	70	0	7	true
268439434	125352976	70	0	8	true
268439435	125352976	70	0	9	true
268439436	125352976	70	0	10	true
268439437	125352976	70	0	11	true
268439438	125352976	70	0	12	true
268439439	125451280	70	1	2	true
268439440	125451280	70	2	3	true
268439441	125451280	70	3	4	true
268439442	125451280	70	4	5	true
268439443	125451280	70	5	6	true
268439444	125451280	70	6	7	true
268439445	125451280	70	7	8	true
268439446	125451280	70	8	9	true
268439447	125451280	70	9	10	true
268439448	125451280	70	10	11	true
268439449	125451280	70	11	12	true
268439450	125451280	70	12	13	true
268439451	125451280	70	13	14	true
268439452	125451280	70	14	15	true
268439453	125451280	70	0	1	true
268439454	125451280	70	0	2	true
268439455	125451280	70	0	3	true
268439456	125451280	70	0	4	true
268439457	125451280	70	0	5	true
268439458	125451280	70	0	6	true
268439459	125451280	70	0	7	true
268439460	125451280	70	0	8	true
268439461	125451280	70	0	9	true
268439462	125451280	70	0	10	true
268439463	125451280	70	0	11	true
268439464	125451280	70	0	12	true
268439465	125451280	70	0	13	true
268439466	125451280	70	0	14	true
268439467	125451280	70	0	15	true
268439468	125582352	70	1	2	true
268439469	125582352	70	2	3	true
268439470	125582352	70	3	4	true
268439471	125582352	70	4	5	true
268439472	125582352	70	5	6	true
268439473	125582352	70	6	7	true
268439474	125582352	70	7	8	true
268439475	125582352	70	8	9	true
268439476	125582352	70	9	10	true
268439477	125582352	70	10	11	true
268439478	125582352	70	11	12	true
268439479	125582352	70	12	13	true
268439480	125582352	70	13	14	true
268439481	125582352	70	0	1	true
268439482	125582352	70	0	2	true
268439483	125582352	70	0	3	true
268439484	125582352	70	0	4	true
268439485	125582352	70	0	5	true
268439486	125582352	70	0	6	true
268439487	125582352	70	0	7	true
268439488	125582352	70	0	8	true
268439489	125582352	70	0	9	true
268439490	125582352	70	0	10	true
268439491	125582352	70	0	11	true
268439492	125582352	70	0	12	true
268439494	125582352	70	0	13	true
268439495	125582352	70	0	14	true
