ROWID	_ClearTableID|INTEGER	_FromLevel|INTEGER	_ToLevel|INTEGER	_FromRound|INTEGER	_ToRound|INTEGER	_ClearRewardExp|INTEGER	_ShowBoxNum|INTEGER	_SelectBoxNum|INTEGER	_BronzeTreasureBoxRatioDL|FLOAT	_SilverTreasureBoxRatioDL|FLOAT	_GoldTreasureBoxRatioDL|FLOAT	_PlatinumTreasureBoxRatioDL|FLOAT	_BronzeItemTableID|INTEGER	_SilverItemTableID|INTEGER	_GoldItemTableID|INTEGER	_PlatinumItemTableID|INTEGER	_ReturnWorldID|INTEGER	_ReturnWorldStartPos|INTEGER	_RewardGP|INTEGER
2180	30001	52	52	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2181	30001	52	52	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2182	30001	52	52	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2183	30001	52	52	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2184	30001	52	52	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2185	30001	52	52	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2186	30001	52	52	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2187	30001	52	52	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2188	30001	52	52	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
2189	30001	53	53	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2190	30001	53	53	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2191	30001	53	53	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2192	30001	53	53	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2193	30001	53	53	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2194	30001	53	53	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2195	30001	53	53	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2196	30001	53	53	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2197	30001	53	53	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2198	30001	53	53	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2199	30001	53	53	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2200	30001	53	53	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2201	30001	53	53	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2202	30001	53	53	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2203	30001	53	53	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2204	30001	53	53	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2205	30001	53	53	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2206	30001	53	53	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2207	30001	53	53	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2208	30001	53	53	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2209	30001	53	53	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2210	30001	53	53	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2211	30001	53	53	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2212	30001	53	53	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2213	30001	53	53	25	25	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2214	30001	53	53	26	26	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2215	30001	53	53	27	27	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2216	30001	53	53	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2217	30001	53	53	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2218	30001	53	53	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2219	30001	53	53	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2220	30001	53	53	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2221	30001	53	53	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2222	30001	53	53	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2223	30001	53	53	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2224	30001	53	53	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
2225	30001	54	54	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2226	30001	54	54	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2227	30001	54	54	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2228	30001	54	54	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2229	30001	54	54	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2230	30001	54	54	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2231	30001	54	54	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2232	30001	54	54	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2233	30001	54	54	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2234	30001	54	54	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2235	30001	54	54	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2236	30001	54	54	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2237	30001	54	54	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2238	30001	54	54	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2239	30001	54	54	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2240	30001	54	54	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2241	30001	54	54	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2242	30001	54	54	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2243	30001	54	54	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2244	30001	54	54	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2245	30001	54	54	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2246	30001	54	54	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2247	30001	54	54	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2248	30001	54	54	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2249	30001	54	54	25	25	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2250	30001	54	54	26	26	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2251	30001	54	54	27	27	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2252	30001	54	54	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2253	30001	54	54	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2254	30001	54	54	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2255	30001	54	54	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2256	30001	54	54	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2257	30001	54	54	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2258	30001	54	54	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2259	30001	54	54	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2260	30001	54	54	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
2261	30001	55	55	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2262	30001	55	55	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2263	30001	55	55	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2264	30001	55	55	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2265	30001	55	55	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2266	30001	55	55	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2267	30001	55	55	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2268	30001	55	55	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2269	30001	55	55	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2270	30001	55	55	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2271	30001	55	55	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2272	30001	55	55	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2273	30001	55	55	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2274	30001	55	55	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2275	30001	55	55	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2276	30001	55	55	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2277	30001	55	55	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2278	30001	55	55	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2279	30001	55	55	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2280	30001	55	55	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2281	30001	55	55	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2282	30001	55	55	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2283	30001	55	55	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2284	30001	55	55	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2285	30001	55	55	25	25	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2286	30001	55	55	26	26	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2287	30001	55	55	27	27	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2288	30001	55	55	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2289	30001	55	55	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2290	30001	55	55	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2291	30001	55	55	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2292	30001	55	55	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2293	30001	55	55	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2294	30001	55	55	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2295	30001	55	55	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2296	30001	55	55	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
2297	30001	56	56	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2298	30001	56	56	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2299	30001	56	56	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2300	30001	56	56	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2301	30001	56	56	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2302	30001	56	56	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2303	30001	56	56	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2304	30001	56	56	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2305	30001	56	56	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2306	30001	56	56	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2307	30001	56	56	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2308	30001	56	56	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2309	30001	56	56	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2310	30001	56	56	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2311	30001	56	56	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2312	30001	56	56	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2313	30001	56	56	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2314	30001	56	56	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2315	30001	56	56	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2316	30001	56	56	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2317	30001	56	56	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2318	30001	56	56	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2319	30001	56	56	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2320	30001	56	56	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2321	30001	56	56	25	25	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2322	30001	56	56	26	26	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2323	30001	56	56	27	27	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2324	30001	56	56	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2325	30001	56	56	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2326	30001	56	56	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2327	30001	56	56	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2328	30001	56	56	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2329	30001	56	56	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2330	30001	56	56	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2331	30001	56	56	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2332	30001	56	56	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
2333	30001	57	57	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2334	30001	57	57	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2335	30001	57	57	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2336	30001	57	57	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2337	30001	57	57	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2338	30001	57	57	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2339	30001	57	57	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2340	30001	57	57	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2341	30001	57	57	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2342	30001	57	57	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2343	30001	57	57	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2344	30001	57	57	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2345	30001	57	57	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2346	30001	57	57	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2347	30001	57	57	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2348	30001	57	57	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2349	30001	57	57	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2350	30001	57	57	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2351	30001	57	57	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2352	30001	57	57	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2353	30001	57	57	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2354	30001	57	57	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2355	30001	57	57	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2356	30001	57	57	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2357	30001	57	57	25	25	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2358	30001	57	57	26	26	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2359	30001	57	57	27	27	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2360	30001	57	57	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2361	30001	57	57	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2362	30001	57	57	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2363	30001	57	57	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2364	30001	57	57	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2365	30001	57	57	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2366	30001	57	57	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2367	30001	57	57	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2368	30001	57	57	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
2369	30001	58	58	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2370	30001	58	58	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2371	30001	58	58	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2372	30001	58	58	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2373	30001	58	58	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2374	30001	58	58	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2375	30001	58	58	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2376	30001	58	58	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2377	30001	58	58	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2378	30001	58	58	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2379	30001	58	58	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2380	30001	58	58	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2381	30001	58	58	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2382	30001	58	58	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2383	30001	58	58	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2384	30001	58	58	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2385	30001	58	58	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2386	30001	58	58	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2387	30001	58	58	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2388	30001	58	58	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2389	30001	58	58	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2390	30001	58	58	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2391	30001	58	58	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2392	30001	58	58	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2393	30001	58	58	25	25	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2394	30001	58	58	26	26	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2395	30001	58	58	27	27	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2396	30001	58	58	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2397	30001	58	58	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2398	30001	58	58	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2399	30001	58	58	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2400	30001	58	58	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2401	30001	58	58	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2402	30001	58	58	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2403	30001	58	58	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2404	30001	58	58	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
2405	30001	59	59	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2406	30001	59	59	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2407	30001	59	59	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2408	30001	59	59	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2409	30001	59	59	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2410	30001	59	59	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2411	30001	59	59	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2412	30001	59	59	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2413	30001	59	59	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2414	30001	59	59	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2415	30001	59	59	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2416	30001	59	59	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2417	30001	59	59	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2418	30001	59	59	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2419	30001	59	59	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2420	30001	59	59	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2421	30001	59	59	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2422	30001	59	59	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2423	30001	59	59	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2424	30001	59	59	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2425	30001	59	59	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2426	30001	59	59	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2427	30001	59	59	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2428	30001	59	59	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2429	30001	59	59	25	25	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2430	30001	59	59	26	26	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2431	30001	59	59	27	27	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2432	30001	59	59	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2433	30001	59	59	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2434	30001	59	59	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2435	30001	59	59	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2436	30001	59	59	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2437	30001	59	59	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2438	30001	59	59	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2439	30001	59	59	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
2440	30001	59	59	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
2441	30001	60	60	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
