ROWID	_LvlMin|INTEGER	_LvlMax|INTEGER	_AbyssLvlMin|INTEGER	_AbyssLvlMax|INTEGER	_AbyssQuestID|INTEGER	_PartyOneNumMin|INTEGER	_PartyOneNumMax|INTEGER	_MaxUsableCoin|INTEGER	_CanEasyLevel|INTEGER	_CanNormalLevel|INTEGER	_CanHardLevel|INTEGER	_CanVeryHardLevel|INTEGER	_CanNightmareLevel|INTEGER	_HardOpenRank|INTEGER	_VeryHardOpenRank|INTEGER	_RecommendEasyLevel|INTEGER	_RecommendNormalLevel|INTEGER	_RecommendHardLevel|INTEGER	_RecommendVeryHardLevel|INTEGER	_RecommendNightmareLevel|INTEGER	_RecommendEasyPartyCount|INTEGER	_RecommendNormalPartyCount|INTEGER	_RecommendHardPartyCount|INTEGER	_RecommendVeryHardPartyCount|INTEGER	_RecommendNightmarePartyCount|INTEGER	_NeedItemID|INTEGER	_NeedItemCount|INTEGER	_JewelIndex1|INTEGER	_JewelIndex2|INTEGER	_JewelIndex3|INTEGER	_JewelIndex4|INTEGER	_JewelIndex5|INTEGER	_JewelIndex6|INTEGER	_JewelIndex7|INTEGER	_JewelIndex8|INTEGER	_JewelIndex9|INTEGER	_JewelIndex10|INTEGER	_Vehicle|BOOLEAN	_NeedMission|INTEGER	_ShareCountMap|INTEGER	_ListSort|INTEGER	_StageOutDurability|BOOLEAN	_StageDieDurability|BOOLEAN	_Weight_Easy|INTEGER	_Weight_Normal|INTEGER	_Weight_Hard|INTEGER	_Weight_VeryHard|INTEGER	_Weight_Nightmare|INTEGER	_HellMapID|INTEGER	_SlayerMapID|INTEGER	_NeedIgnoreItemID|INTEGER	_NeedIgnoreItemCount|INTEGER	_ClearMissionID|INTEGER	_Emergenceprobability|INTEGER	_EmergenceCount|INTEGER	_MaxSpecialCoin|INTEGER	_NestLevelUi|BOOLEAN	_CanChaosLevel|INTEGER	_CanHellLevel|INTEGER	_ChaosOpenRank|INTEGER	_HellOpenRank|INTEGER	_RecommendChaosLevel|INTEGER	_RecommendHellLevel|INTEGER	_RecommendChaosPartyCount|INTEGER	_RecommendHellPartyCount|INTEGER	_Weight_Chaos|INTEGER	_Weight_Hell|INTEGER	_Mercenary|BOOLEAN	_UseCoin|BOOLEAN	_StageGradeToolTip|INTEGER	_HeroExp_Easy|INTEGER	_HeroExp_Normal|INTEGER	_HeroExp_Hard|INTEGER	_HeroExp_VeryHard|INTEGER	_HeroExp_Nightmare|INTEGER	_HeroExp_Chaos|INTEGER	_HeroExp_Hell|INTEGER	_DPSLogSave|BOOLEAN	_EnterType|INTEGER	_EnteredNumMark|BOOLEAN	_PartyRebirth|BOOLEAN	_Max_Fatigue|BOOLEAN	_PartyNeedIgnoreItemID|INTEGER	_PartyNeedIgnoreItemOnly|BOOLEAN	_FTGBoostType|INTEGER	_NewBalanceFlag|INTEGER	_LevelWeightlimit|INTEGER	_PlayerCountWeightlimit|INTEGER	_ExDifficultyLvlMin|INTEGER	_ExDifficultyLvlMax|INTEGER	_ExDifficultyTypeMin|INTEGER	_ExDifficultyTypeMax|INTEGER	_PlayerCountWeightIcon|INTEGER	_DifficultyGuideEffectIcon|INTEGER	_ExDifficultyGuideEffectIcon|INTEGER	_ExDifficultyStatusPenaltytIcon|INTEGER	_EnterFatigueFlag|BOOLEAN	_LabyrinthEnterID|INTEGER
14608	95	-1	95	-1	-1	-1	4	3	1	1	0	1	1	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14086	true	true	0	0	0	0	0	0	0	268476321	1	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	20	0	4	6	18	false	0
14610	95	-1	95	-1	-1	-1	4	1	1	1	1	0	1	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14087	true	true	0	0	0	0	0	0	0	268476322	1	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	20	0	4	6	18	false	0
14612	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14088	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	20	0	4	11	18	false	0
14614	95	-1	95	-1	-1	-1	4	3	1	1	0	1	1	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14089	true	true	0	0	0	0	0	0	0	268476742	1	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	20	0	4	11	18	false	0
14616	95	-1	95	-1	-1	-1	4	1	1	1	1	0	1	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14090	true	true	0	0	0	0	0	0	0	268476743	1	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	1	95	95	1	20	0	4	11	18	false	0
14618	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14091	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	0	95	95	1	5	0	0	0	18	false	0
14620	95	-1	95	-1	-1	-1	4	3	1	1	0	1	1	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14092	true	true	0	0	0	0	0	0	0	268477030	1	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	0	95	95	1	5	0	0	0	18	false	0
14622	95	-1	95	-1	-1	-1	4	1	1	1	1	0	1	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14093	true	true	0	0	0	0	0	0	0	268477031	1	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	0	95	95	1	5	0	0	0	18	false	0
14417	90	-1	90	-1	-1	-1	4	-1	1	1	1	1	0	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14067	true	true	0	0	0	0	0	0	18111	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14420	90	-1	90	-1	-1	-1	4	5	1	1	1	1	0	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14068	true	true	0	0	0	0	0	0	0	805310140	1	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14423	90	-1	90	-1	-1	-1	4	-1	1	2	1	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14069	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14701	90	-1	90	-1	-1	5	8	3	1	1	1	1	0	5	5	90	90	90	90	90	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14701	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14711	90	-1	90	-1	-1	-1	4	5	1	1	0	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14711	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14721	90	-1	90	-1	-1	-1	4	3	0	1	1	1	1	5	5	90	90	90	90	90	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14721	true	true	0	0	0	0	0	0	0	805310140	1	0	0	0	0	false	1	1	5	5	90	90	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14731	90	-1	90	-1	-1	5	8	0	0	1	1	0	1	5	5	90	90	90	90	90	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14731	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14741	90	-1	90	-1	-1	-1	8	-1	1	2	1	1	1	5	5	90	90	90	90	90	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14041	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	90	90	8	8	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14751	80	-1	80	-1	-1	5	8	2	0	1	1	1	1	5	5	80	80	80	80	80	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14062	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	80	80	8	8	0	0	true	true	0	0	0	0	0	0	0	0	false	1	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14801	93	-1	93	-1	-1	-1	4	-1	1	1	1	1	0	5	5	93	93	93	93	93	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14811	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14811	93	-1	93	-1	-1	-1	4	3	1	1	0	1	1	5	5	93	93	93	93	93	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14821	true	true	0	0	0	0	0	0	0	805310335	1	0	0	0	0	false	1	1	5	5	93	93	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14821	93	-1	93	-1	-1	-1	4	-1	1	2	1	1	1	5	5	93	93	93	93	93	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14801	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14841	93	-1	93	-1	1	-1	4	3	1	1	1	0	1	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14841	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14842	93	-1	93	-1	-1	-1	4	3	1	1	1	0	1	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14842	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14843	93	-1	93	-1	-1	-1	4	3	1	1	1	0	1	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14843	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14846	93	-1	93	-1	-1	-1	4	3	1	1	1	0	1	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14846	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14851	93	-1	93	-1	-1	5	8	2	1	1	1	1	0	5	5	93	93	93	93	93	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14851	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14855	93	-1	93	-1	-1	5	8	0	0	1	1	0	1	5	5	93	93	93	93	93	8	8	8	8	8	268470207	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14855	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14861	93	-1	93	-1	-1	-1	4	5	1	1	0	1	1	5	5	93	93	93	93	93	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14861	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14865	93	-1	93	-1	-1	-1	4	3	0	1	1	1	1	5	5	93	93	93	93	93	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14865	true	true	0	0	0	0	0	0	0	805310335	1	0	0	0	0	false	1	1	5	5	93	93	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14871	93	-1	93	-1	-1	-1	8	-1	1	2	1	1	1	5	5	93	93	93	93	93	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14871	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	8	8	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14875	93	-1	93	-1	-1	5	8	0	0	1	1	0	1	5	5	93	93	93	93	93	8	8	8	8	8	268474979	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14881	93	-1	93	-1	-1	-1	8	0	1	2	1	1	1	5	5	93	93	93	93	93	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	8	8	0	0	false	false	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14885	93	-1	93	-1	-1	5	2	2	1	0	1	1	1	5	5	93	93	93	93	93	2	2	2	2	2	268470207	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14872	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	2	2	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14891	95	-1	95	-1	-1	5	8	0	1	1	1	1	0	5	5	95	95	95	95	95	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14891	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	8	8	0	0	false	true	0	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14761	95	-1	95	-1	-1	5	8	0	1	1	1	1	0	5	5	95	95	95	95	95	8	8	8	8	8	268477570	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	14763	14902	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	8	8	0	0	false	true	1017833	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	8	95	95	15	15	1	4	25	18	false	0
14763	95	-1	95	-1	-1	5	8	0	1	1	1	1	0	5	5	95	95	95	95	95	8	8	8	8	8	268477570	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	14761	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	8	8	0	0	false	true	1017833	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	8	95	95	14	14	1	4	25	18	false	0
14765	95	-1	95	-1	-1	5	8	0	1	1	1	1	0	5	5	95	95	95	95	95	8	8	8	8	8	268487422	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	14765	14903	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	8	95	95	19	19	1	4	25	18	false	0
14769	95	-1	95	-1	-1	5	8	0	1	1	1	1	0	5	5	95	95	95	95	95	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	15000	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	8	8	0	0	false	true	1018695	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	8	95	95	15	15	1	4	25	18	false	0
14531	95	-1	95	-1	-1	5	8	0	1	1	1	1	0	5	5	95	95	95	95	95	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14896	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	8	8	0	0	false	true	0	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	8	95	95	17	17	1	4	0	18	false	0
14950	95	-1	95	-1	-1	5	8	0	1	1	1	1	0	5	5	95	95	95	95	95	8	8	8	8	8	536880774	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14950	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	8	8	0	0	false	true	0	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	8	95	95	19	19	1	4	25	18	false	0
14953	95	-1	95	-1	-1	5	8	0	1	1	1	1	0	5	5	95	95	95	95	95	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	15001	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	8	8	0	0	false	true	1018695	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	8	95	95	19	19	1	4	25	18	false	0
14957	95	-1	95	-1	-1	5	8	0	1	1	1	1	0	5	5	95	95	95	95	95	8	8	8	8	8	536882197	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14951	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	8	8	0	0	false	true	0	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	8	95	95	22	22	1	4	25	18	false	0
14960	95	-1	95	-1	-1	5	8	0	1	1	1	1	0	5	5	95	95	95	95	95	8	8	8	8	8	268488913	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14961	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	8	8	0	0	false	true	0	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	8	95	95	19	19	1	4	25	18	false	0
14980	95	-1	95	-1	-1	5	8	0	1	1	1	1	0	5	5	95	95	95	95	95	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14980	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	8	8	0	0	false	true	0	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	8	95	95	24	24	1	4	25	18	false	0
14900	95	-1	95	-1	-1	2	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	268488020	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14900	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1001350	0	0	0	0	0	0	0	false	0	false	false	false	268488020	true	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14901	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	268476168	true	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14902	95	-1	95	-1	-1	4	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14005	60	-1	60	-1	-1	-1	4	-1	1	1	2	1	1	5	5	60	60	60	60	60	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14911	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14024	60	-1	60	-1	-1	-1	4	-1	1	1	2	1	1	5	5	60	60	60	60	60	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14912	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14039	60	-1	60	-1	-1	-1	4	-1	1	1	2	1	1	5	5	60	60	60	60	60	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14913	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14045	60	-1	60	-1	-1	-1	4	-1	1	1	2	1	1	5	5	60	60	60	60	60	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14914	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
14199	60	-1	60	-1	-1	-1	4	-1	1	1	2	1	1	5	5	60	60	60	60	60	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14915	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
15151	50	-1	50	-1	-1	-1	4	-1	1	1	1	1	0	5	5	0	0	0	0	50	0	0	0	0	4	346031104	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	15151	15003	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	0	0	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
15161	32	-1	32	-1	-1	-1	4	-1	1	1	1	1	0	5	5	0	0	0	0	32	0	0	0	0	4	346031104	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	15161	15002	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	0	0	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
15153	24	-1	24	-1	-1	-1	4	-1	1	1	1	1	0	5	5	0	0	0	0	24	0	0	0	0	4	346031104	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	15170	15001	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	0	0	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
15076	95	-1	95	-1	-1	-1	4	1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	1	95	95	0	54	0	4	25	18	false	0
15083	1	-1	1	-1	-1	-1	4	1	1	1	1	1	0	5	5	1	1	1	1	1	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	1	1	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	1	95	95	0	54	0	4	25	18	false	0
15078	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	3	0	0	0	0	0	0	0	false	1	false	false	false	0	false	0	1	95	1	95	95	0	17	0	4	14	18	false	0
