ROWID	_NameID|INTEGER	_LevelLimit|INTEGER	_DescriptionID|INTEGER	_State1|INTEGER	_StateValue1|TEXT	_State2|INTEGER	_StateValue2|TEXT	_State3|INTEGER	_StateValue3|TEXT	_State4|INTEGER	_StateValue4|TEXT	_State5|INTEGER	_StateValue5|TEXT	_State6|INTEGER	_StateValue6|TEXT	_State7|INTEGER	_StateValue7|TEXT	_State8|INTEGER	_StateValue8|TEXT	_State9|INTEGER	_StateValue9|TEXT	_State10|INTEGER	_StateValue10|TEXT	_Color|INTEGER	_Type|INTEGER	_ColorValue|TEXT	_SkillLinkItemID|INTEGER	_TextInColor|TEXT	_TextOutColor|TEXT	_fixstate|INTEGER
1252	1000060244	1	1000060402	6	75	7	75	2	90	12	250	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1253	1000060245	1	1000060403	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1254	1000060246	1	1000060404	4	80	5	80	6	80	7	80	0	85	1	85	2	85	3	85	-1		-1		0	0	0xFFFFFFFF	0			0
1255	1000060266	1	1000060405	4	75	5	75	0	90	12	250	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1256	1000060267	1	1000060268	4	90	5	90	6	90	7	90	0	20	1	20	2	20	3	20	29	45	-1		1	1	0xFF9966FF	0			0
1257	1000060394	1	1000060406	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1258	1000060395	1	1000060407	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1259	1000060396	1	1000060408	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1260	1000060397	1	1000060409	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1261	1000060398	1	1000060410	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1262	1000060522	1	1000060523	2	70	3	100	-1		25	800	25	500	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1263	1000060555	1	0	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1264	1000060556	1	0	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1265	1000060587	1	1000051411	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1266	1000061225	1	1000061230	4	20	5	20	6	20	7	20	0	30	1	30	2	30	3	30	29	10	75	0.01	5	8	0xFFCC00CC	805307928			0
1267	1000060743	1	1000060744	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1268	1000060904	1	1000060905	4	80	5	80	6	80	7	80	0	40	1	40	2	40	3	40	12	100	-1		0	11	0xFFFFFFFF	0			0
1269	1000060908	1	1000060906	4	40	5	40	6	40	7	40	25	500	-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1270	1000060917	1	1000060918	4	100	5	100	6	100	7	100	0	30	1	30	2	30	3	30	29	50	-1		1	1	0xFF9966FF	0			0
1271	1000061021	1	1000061056	4	20	5	20	6	20	7	20	0	30	1	30	2	30	3	30	29	10	75	0.01	4	9	0xFFFFCC00	805307961			0
1272	1000061226	1	1000061231	4	30	5	30	6	30	7	30	0	30	1	30	2	30	3	30	29	50	-1		2	2	0xFFFF9933	0			0
1273	1000061227	1	1000061231	4	70	5	70	6	30	7	30	0	30	1	30	2	30	3	30	-1		-1		2	2	0xFFFF9933	0			0
1274	1000061228	1	1000061231	4	30	5	30	6	70	7	70	0	30	1	30	2	30	3	30	-1		-1		2	2	0xFFFF9933	0			0
1275	1000061229	1	1000061231	4	30	5	30	6	30	7	30	0	70	1	70	2	70	3	30	12	300	-1		2	2	0xFFFF9933	0			0
1276	1000061226	1	1000061231	4	30	5	30	6	30	7	30	0	30	1	30	2	30	3	30	29	50	-1		1	1	0xFF9966FF	0			0
1277	1000061227	1	1000061231	4	70	5	70	6	30	7	30	0	30	1	30	2	30	3	30	-1		-1		1	1	0xFF9966FF	0			0
1278	1000061228	1	1000061231	4	30	5	30	6	70	7	70	0	30	1	30	2	30	3	30	-1		-1		1	1	0xFF9966FF	0			0
1279	1000061229	1	1000061231	4	30	5	30	6	30	7	30	0	70	1	70	2	70	3	30	12	300	-1		1	1	0xFF9966FF	0			0
1280	1000061474	1	1000061476	4	250	5	250	6	250	7	250	0	120	1	120	2	120	3	120	29	40	-1		0	0	0xFFFFFFFF	0			0
1281	1000001975	1	1000061477	4	200	5	200	6	200	7	200	0	100	1	100	2	100	3	100	29	20	-1		0	0	0xFFFFFFFF	0			0
1282	1000061475	1	1000061478	4	200	5	200	6	200	7	200	0	100	1	100	2	100	25	1500	29	20	-1		0	0	0xFFFFFFFF	0			0
1283	1000061595	1	0	4	60	5	60	6	60	7	60	0	40	1	40	2	40	3	40	12	350	25	1000	0	11	0xFFFFFFFF	0			0
1284	1000061828	1	1000061829	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1285	1000061941	1	1000061942	4	90	5	90	6	90	7	90	0	50	1	50	2	50	3	50	-1		-1		0	11	0xFFFFFFFF	0			0
1286	1000061977	1	1000061978	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1287	1000061997	1	0	4	115	5	115	6	115	7	115	0	90	1	90	3	30	25	800	12	150	-1		0	0	0xFFFFFFFF	0			0
1288	1000061704	1	0	0	90	1	90	2	90	3	90	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1289	1000061998	1	0	4	95	5	95	6	95	7	95	0	80	1	100	2	55	3	85	12	100	-1		0	0	0xFFFFFFFF	0			0
1290	1000061999	1	0	4	95	5	95	6	95	7	95	0	100	1	80	2	55	3	90	25	500	-1		0	0	0xFFFFFFFF	0			0
1291	1000062000	1	0	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1292	1000062001	1	0	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1293	1000062164	1	0	4	100	5	100	6	100	7	100	0	30	1	30	2	30	3	30	29	50	-1		1	1	0xFF9966FF	0			0
1294	1000062170	1	1000062171	0	40	1	40	2	40	3	40	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1295	1000062316	1	1000062317	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1296	1000062318	1	1000062322	0	33	1	33	2	33	3	33	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1297	1000062319	1	1000062323	25	1000	-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1298	1000062320	1	1000062324	4	180	5	180	6	180	7	180	16	0.05	17	0.05	18	0.05	19	0.05	-1		-1		0	11	0xFFFFFFFF	0			0
1299	1000062321	1	1000062325	4	200	5	200	6	200	7	200	0	120	1	120	2	120	3	120	12	1000	29	60	0	11	0xFFFFFFFF	0			0
1300	1000062495	1	1000062501	25	1000	-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1301	1000062496	1	1000062501	4	80	5	80	6	80	7	80	12	300	-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1302	1000062497	1	1000062501	4	90	5	90	6	90	7	90	12	500	-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1303	1000062498	1	1000062501	4	80	5	80	6	80	7	80	0	40	1	40	2	40	3	40	12	300	-1		0	11	0xFFFFFFFF	0			0
1304	1000062499	1	1000062502	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1305	1000062500	1	1000062503	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1306	1000062621	1	1000062622	0	40	1	40	2	40	3	40	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1307	1000062808	1	1000041674	4	40	5	40	6	40	7	40	0	35	1	35	2	35	3	35	12	200	25	1200	0	11	0xFFFFFFFF	0			0
1308	1000062815	1	1000041674	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1309	1000062816	50	1000062817	4	500	5	500	6	500	7	500	29	100	-1		-1		-1		-1		-1		2	2	0xFFFF9933	0			0
1310	1000062830	1	1000062834	4	110	5	110	6	110	7	110	0	80	1	80	2	80	3	80	12	600	25	600	0	11	0xFFFFFFFF	0			0
1311	1000062831	1	1000062835	4	120	5	120	6	120	7	120	0	100	1	100	2	100	3	100	25	800	29	50	0	11	0xFFFFFFFF	0			0
1312	1000062832	1	1000062836	54	0.05	55	0.05	56	0.05	57	0.05	50	0.02	51	0.02	52	0.02	53	0.02	62	0.1	29	150	0	11	0xFFFFFFFF	0			0
1313	1000062833	1	1000062837	54	0.06	55	0.06	56	0.06	57	0.06	50	0.03	51	0.03	52	0.03	53	0.03	62	0.1	29	150	0	11	0xFFFFFFFF	0			0
1314	1000062884	1	1000062887	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1315	1000062885	1	1000062887	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1316	1000062886	1	1000062887	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1317	1000062894	1	1000062895	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1318	1000062900	1	0	4	35	5	35	6	35	7	35	0	25	1	25	2	25	3	25	27	15	-1		1	1	0xFF9966FF	0			0
1319	1000062910	1	1000062912	4	33	5	33	6	33	7	33	25	333	-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1320	1000062911	1	1000062913	4	33	5	33	6	33	7	33	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1321	1000062993	1	1000062990	4	100	5	100	6	100	7	100	0	30	1	30	2	30	3	30	29	50	-1		1	1	0xFF9966FF	0			0
1322	1000062994	1	1000062991	4	100	5	100	6	100	7	100	0	30	1	30	2	30	3	30	29	50	-1		1	1	0xFF9966FF	0			0
1323	1000062995	1	1000062992	4	100	5	100	6	100	7	100	0	30	1	30	2	30	3	30	29	50	-1		1	1	0xFF9966FF	0			0
1324	1000061225	1	1000061230	4	20	5	20	6	20	7	20	0	30	1	30	2	30	3	30	29	10	75	0.01	5	8	0xFFCC00CC	805308267			0
1325	1000063371	1	1000063395	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1326	1000063372	1	1000063396	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1327	1000063373	1	1000063397	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1328	1000063374	1	1000063398	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1329	1000063375	1	1000063399	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1330	1000063376	1	1000063400	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1331	1000063377	1	1000063401	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1332	1000063378	1	1000063402	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1333	1000063606	1	1000063616	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1334	1000063607	1	1000063617	4	80	5	80	6	80	7	80	0	60	1	60	2	60	3	60	12	180	-1		0	0	0xFFFFFFFF	0			0
1335	1000063608	1	1000063618	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1336	1000063609	1	1000063619	4	80	5	80	6	80	7	80	0	60	1	60	2	60	3	60	25	400	-1		0	0	0xFFFFFFFF	0			0
1337	1000063610	1	1000063620	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1338	1000063611	1	1000063621	4	80	5	80	6	80	7	80	0	60	1	60	2	60	3	60	-1		-1		0	0	0xFFFFFFFF	0			0
1339	1000063612	1	1000063622	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1340	1000063613	1	1000063623	4	80	5	80	6	80	7	80	0	60	1	60	2	60	3	60	8	100	9	100	0	0	0xFFFFFFFF	0			0
1341	1000063614	1	1000063624	4	80	5	80	6	80	7	80	0	60	1	60	2	60	3	60	-1		-1		0	0	0xFFFFFFFF	0			0
1342	1000063615	1	1000063625	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1343	1000063826	1	0	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1344	1000063928	1	0	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1345	1000063929	1	0	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1346	1000063930	1	0	0	25	1	25	2	25	3	25	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1347	1000064110	1	1000064121	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1348	1000064138	1	1000064122	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1349	1000064111	1	1000064123	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1350	1000064112	1	1000064124	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1351	1000064113	1	1000064125	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1352	1000064114	1	1000064126	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1353	1000064115	1	1000064127	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1354	1000064116	1	1000064128	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1355	1000064117	1	1000064129	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1356	1000064118	1	1000064130	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1357	1000064119	1	1000064131	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1358	1000064120	1	1000064132	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1359	1000064160	1	1000051025	4	65	5	65	6	65	7	65	0	50	1	50	2	50	3	50	25	500	-1		0	11	0xFFFFFFFF	0			0
1360	1000064331	1	1000064332	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1361	1000064379	1	0	4	125	5	125	6	125	7	125	0	98	1	100	2	98	3	110	-1		-1		0	0	0xFFFFFFFF	0			0
1362	1000064380	1	0	4	120	5	120	6	120	7	120	0	95	1	95	3	75	25	850	-1		-1		0	0	0xFFFFFFFF	0			0
1363	1000064381	1	0	0	100	1	100	2	100	3	110	-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1364	1000064414	1	1000064417	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1365	1000064415	1	1000064417	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1366	1000064416	1	1000064417	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1367	1000064418	1	1000064368	4	100	5	100	6	100	7	100	0	30	1	30	2	30	3	30	29	50	-1		1	1	0xFF9966FF	0			0
1368	1000064453	1	1000064455	4	50	5	50	6	50	7	50	0	50	1	50	2	50	3	50	12	400	29	40	1	1	0xFF9966FF	0			0
1369	1000064454	1	1000064455	4	50	5	50	6	50	7	50	0	50	1	50	2	50	3	50	12	400	29	40	1	1	0xFF9966FF	0			0
1370	1000064456	1	1000064457	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1371	1000064781	1	1000064501	4	100	5	100	6	100	7	100	2	80	0	80	16	0.06	17	0.06	18	0.06	19	0.06	2	2	0xFFFF9933	0			0
1372	1000064782	1	1000064501	4	120	5	120	6	120	7	120	29	85	0	80	1	80	2	80	3	60	12	800	2	2	0xFFFF9933	0			0
1373	1000064783	1	1000064501	4	150	5	150	6	150	7	150	0	100	1	100	2	100	3	100	12	2000	25	1000	2	2	0xFFFF9933	0			0
1374	1000064784	1	1000064501	4	90	5	90	9	200	2	40	14	300	10	300	-1		-1		-1		-1		1	1	0xFF9966FF	0			0
1375	1000064785	1	1000064501	4	40	5	40	25	3000	12	750	-1		-1		-1		-1		-1		-1		1	1	0xFF9966FF	0			0
1376	1000064786	1	1000064501	4	100	5	100	6	100	7	100	0	40	1	40	2	40	3	40	12	500	29	10	1	1	0xFF9966FF	0			0
1377	1000064992	1	0	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1378	1000064993	1	0	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1379	1000065092	1	1000065095	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1380	1000065093	1	1000065095	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1381	1000065094	1	1000065095	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1382	1000065127	1	1000065132	4	33	5	33	6	33	7	33	25	333	-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1383	1000065128	1	1000065132	4	33	5	33	6	33	7	33	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1384	1000065129	1	1000065132	4	33	5	33	6	33	7	33	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1385	1000065130	1	1000065133	4	100	5	100	6	100	7	100	-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1386	1000065131	1	1000065134	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1387	1000065496	1	1000095111	4	200	5	200	6	200	7	200	0	140	1	140	2	140	3	140	12	200	-1		0	0	0xFFFFFFFF	0			0
1388	1000065497	1	1000065517	4	160	5	160	6	160	7	160	0	120	1	120	2	120	3	120	25	450	-1		0	0	0xFFFFFFFF	0			0
1389	1000065498	1	1000065518	4	180	5	180	6	180	7	180	0	130	1	130	2	130	3	130	25	700	-1		0	0	0xFFFFFFFF	0			0
1390	1000065499	1	1000065519	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1391	1000065500	1	1000065520	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1392	1000065501	1	1000065521	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1393	1000065502	1	1000065522	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1394	1000065503	1	1000065523	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1395	1000065504	1	1000065524	4	55	5	55	6	70	7	70	1	45	2	55	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1396	1000065505	1	1000065525	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1397	1000065506	1	1000065526	0	70	1	35	2	35	3	70	25	300	-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1398	1000065507	1	1000065527	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1399	1000065508	1	1000065528	4	55	5	55	2	70	-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1400	1000065509	1	1000065677	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1401	1000065510	1	1000065678	4	70	5	70	6	55	7	55	0	50	3	50	14	80	-1		-1		-1		0	0	0xFFFFFFFF	0			0
1402	1000065511	1	1000065679	4	110	5	110	6	110	7	110	0	90	1	90	2	90	3	90	-1		-1		0	0	0xFFFFFFFF	0			0
1403	1000065512	1	1000065680	4	120	5	120	6	120	7	120	0	100	1	100	2	100	3	100	-1		-1		0	0	0xFFFFFFFF	0			0
1404	1000065513	1	1000065681	4	135	5	135	6	135	7	135	0	110	1	125	2	110	3	110	12	150	-1		0	0	0xFFFFFFFF	0			0
1405	1000065514	1	1000065529	4	110	5	110	6	110	7	110	0	106	1	106	2	106	3	106	12	666	-1		0	0	0xFFFFFFFF	0			0
1406	1000065515	1	0	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1407	1000065550	1	0	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1408	1000065672	1	1000065682	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1409	1000065673	1	1000065683	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1410	1000065674	1	1000065684	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1411	1000065675	1	1000065685	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1412	1000065676	1	1000065686	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1413	1000065770	1	1000065771	54	0.03	55	0.03	56	0.03	57	0.03	50	0.03	51	0.03	52	0.03	53	0.02	29	230	62	0.05	0	11	0xFFFFFFFF	0			0
1414	1000066336	1	0	4	30	5	30	6	30	7	30	0	30	1	30	2	30	3	30	29	50	-1		1	1	0xFF9966FF	0			0
1415	1000066337	1	0	4	100	5	100	6	30	7	30	0	30	1	30	2	30	3	30	-1		-1		1	1	0xFF9966FF	0			0
1416	1000066338	1	0	4	30	5	30	6	100	7	100	0	30	1	30	2	30	3	30	-1		-1		1	1	0xFF9966FF	0			0
1417	1000066339	1	0	4	30	5	30	6	30	7	30	0	30	1	30	2	30	3	30	8	500	9	500	1	1	0xFF9966FF	0			0
1418	1000066336	1	0	4	30	5	30	6	30	7	30	0	30	1	30	2	30	3	30	29	50	-1		2	2	0xFFFF9933	0			0
1419	1000066337	1	0	4	100	5	100	6	30	7	30	0	30	1	30	2	30	3	30	-1		-1		2	2	0xFFFF9933	0			0
1420	1000066338	1	0	4	30	5	30	6	100	7	100	0	30	1	30	2	30	3	30	-1		-1		2	2	0xFFFF9933	0			0
1421	1000066339	1	0	4	30	5	30	6	30	7	30	0	30	1	30	2	30	3	30	8	500	9	500	2	2	0xFFFF9933	0			0
1422	1000066494	1	1000066353	4	100	5	100	6	100	7	100	0	30	1	30	2	30	3	30	29	50	-1		1	1	0xFF9966FF	0			0
1423	1000066547	1	1000066553	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1424	1000066548	1	1000066554	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1425	1000066549	1	1000066555	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1426	1000066550	1	1000066556	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1427	1000066551	1	1000066557	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1428	1000066552	1	1000066558	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1429	1000066562	1	1000066566	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1430	1000066563	1	1000066566	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1431	1000066598	1	1000066599	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1432	1000066775	1	1000066802	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1433	1000066797	1	1000066803	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1434	1000066798	1	1000066804	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1435	1000066799	1	1000066805	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1436	1000066800	1	1000066806	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1437	1000066801	1	1000066807	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1438	1000066875	1	1000066876	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1439	1000066877	1	0	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1440	1000067012	1	1000067006	4	85	5	85	6	85	7	85	0	70	12	150	14	150	10	150	-1		-1		0	0	0xFFFFFFFF	0			0
1441	1000067002	1	1000067007	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1442	1000066576	1	1000067008	4	85	5	85	6	85	7	85	3	70	25	500	-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1443	1000067003	1	1000067009	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1444	1000067004	1	1000067010	4	85	5	85	6	85	7	85	1	70	2	70	0	70	-1		-1		-1		0	0	0xFFFFFFFF	0			0
1445	1000067005	1	1000067011	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	0	0xFFFFFFFF	0			0
1446	1000067218	1	1000067219	4	20	5	20	6	20	7	20	0	30	1	30	2	30	3	30	29	10	75	0.01	5	8	0xFFCC00CC	805307928			0
1447	1000067221	1	1000067220	4	20	5	20	6	20	7	20	0	30	1	30	2	30	3	30	29	10	75	0.01	5	8	0xFFCC00CC	805307928			0
1448	1000067239	1	1000067217	25	-100	-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
1449	1000067373	1	1000121054	4	20	5	20	6	20	7	20	0	30	1	30	2	30	3	30	29	10	75	0.01	4	9	0xFFFFCC00	805308495			0
1450	1000067547	1	1000067548	4	14	5	14	6	14	7	14	0	14	1	14	2	14	3	14	-1		-1		0	11	0xFFFFFFFF	0			0
1451	1000067607	1	1000067608	4	20	5	20	6	20	7	20	0	60	1	60	2	60	3	60	29	20	25	500	1	1	0xFF9966FF	0			0
1452	1000067659	1	1000067660	-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0	11	0xFFFFFFFF	0			0
