ROWID	_ItemID|INTEGER	_TabID|INTEGER	_TabNameID|INTEGER	_GroupID|INTEGER	_PrintID|TEXT	_PrintJob|TEXT	_GetLevel|TEXT	_GainID|TEXT	_DescriptionID|INTEGER	_DescriptionIDParam|TEXT
949	268477401	1	1000024096	2300	1	2;14;29;30	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
950	268477403	1	1000024096	2300	1	4;20;41;42;82;83	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
951	268477407	1	1000024096	2300	1	8;72;73;74;98;99	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
952	268477410	1	1000024096	2300	1	3;17;18;35;36;38;37;84;85	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
953	268477413	1	1000024096	2300	1	6;54;57;55;56;58;59;88;89	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
954	268477416	1	1000024096	2300	1	5;49;50;51	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
955	268477424	1	1000024096	2300	1	9;77;78;79	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
956	268488626	1	1000024096	2300	1	201;100;102;103	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
957	268477400	1	1000024096	2300	2	1;12;25;26	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
958	268477405	1	1000024096	2300	2	2;15;31;32	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
959	268477408	1	1000024096	2300	2	7;62;67;63;64;68;69;90;91	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
960	268477411	1	1000024096	2300	2	4;22;43;44	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
961	268477412	1	1000024096	2300	2	3;17;18;35;36;38;37;84;85	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
962	268477417	1	1000024096	2300	2	5;46;48;47;86;87	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
963	268477421	1	1000024096	2300	2	6;54;57;55;56;58;59	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
964	268477640	1	1000024096	2300	2	92;93;94;8	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
965	268481188	1	1000024096	2300	2	95;96;97;9	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
966	268477402	1	1000024096	2300	3	1;12;26;25	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
967	268477414	1	1000024096	2300	3	3;17;18;35;36;38;37;84;85	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
968	268477418	1	1000024096	2300	3	2;14;29;30;80;81	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
969	268477422	1	1000024096	2300	3	4;20;41;42	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
970	268477397	1	1000024096	2300	4	1;11;12;23;24;25;26;75;76	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
971	268477404	1	1000024096	2300	4	8;72;73;74;92;93;94;98;99	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
972	268477406	1	1000024096	2300	4	3;17;18;35;36;38;37;84;85	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
973	268477409	1	1000024096	2300	4	4;20;22;41;42;43;44;82;83	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
974	268477415	1	1000024096	2300	4	6;54;57;55;56;58;59;88;89	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
975	268477419	1	1000024096	2300	4	7;62;67;63;64;68;69;90;91	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
976	268477420	1	1000024096	2300	4	5;46;49;48;47;50;51;86;87	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
977	268477423	1	1000024096	2300	4	2;14;29;30;80;81;15;31;32	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
978	268477425	1	1000024096	2300	4	9;77;78;79;95;96;97	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
979	268488625	1	1000024096	2300	4	201;100;102;103	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
980	268477387	1	1000024096	2300	5	0	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
981	268477388	1	1000024096	2300	6	0	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
982	268477389	1	1000024096	2300	7	0	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
983	268477390	1	1000024096	2300	8	0	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
984	268477391	1	1000024096	2300	9	0	3	1000126857;0;0;0;0;0;0;0;0;0	1000120911	
985	268477894	1	1000024096	2400	1	7;62;67;63;64;68;69;90;91	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
986	268477895	1	1000024096	2400	1	1;11;23;24;75;76	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
987	268477897	1	1000024096	2400	1	2;14;29;30	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
988	268477899	1	1000024096	2400	1	4;20;41;42;82;83	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
989	268477903	1	1000024096	2400	1	8;72;73;74;98;99	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
990	268477906	1	1000024096	2400	1	3;17;18;35;36;38;37;84;85	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
991	268477909	1	1000024096	2400	1	6;54;57;55;56;58;59;88;89	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
992	268477912	1	1000024096	2400	1	5;49;50;51	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
993	268477920	1	1000024096	2400	1	9;77;78;79	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
994	268488632	1	1000024096	2400	1	201;100;102;103	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
995	268477896	1	1000024096	2400	2	1;12;25;26	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
996	268477901	1	1000024096	2400	2	2;15;31;32	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
997	268477904	1	1000024096	2400	2	7;62;67;63;64;68;69;90;91	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
998	268477907	1	1000024096	2400	2	4;22;43;44	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
999	268477908	1	1000024096	2400	2	3;17;18;35;36;38;37;84;85	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1000	268477913	1	1000024096	2400	2	5;46;48;47;86;87	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1001	268477917	1	1000024096	2400	2	6;54;57;55;56;58;59	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1002	268477922	1	1000024096	2400	2	92;93;94;8	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1003	268481189	1	1000024096	2400	2	95;96;97;9	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1004	268477898	1	1000024096	2400	3	1;12;26;25	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1005	268477910	1	1000024096	2400	3	3;17;18;35;36;38;37;84;85	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1006	268477914	1	1000024096	2400	3	2;14;29;30;80;81	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1007	268477918	1	1000024096	2400	3	4;20;41;42	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1008	268477893	1	1000024096	2400	4	1;11;12;23;24;25;26;75;76	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1009	268477900	1	1000024096	2400	4	8;72;73;74;92;93;94;98;99	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1010	268477902	1	1000024096	2400	4	3;17;18;35;36;38;37;84;85	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1011	268477905	1	1000024096	2400	4	4;20;22;41;42;43;44;82;83	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1012	268477911	1	1000024096	2400	4	6;54;57;55;56;58;59;88;89	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1013	268477915	1	1000024096	2400	4	7;62;67;63;64;68;69;90;91	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1014	268477916	1	1000024096	2400	4	5;46;49;48;47;50;51;86;87	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1015	268477919	1	1000024096	2400	4	2;14;29;30;80;81;15;31;32	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1016	268477921	1	1000024096	2400	4	9;77;78;79;95;96;97	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1017	268488631	1	1000024096	2400	4	201;100;102;103	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161948	
1018	268477961	1	1000024096	2400	5	0	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161949	
1019	268477962	1	1000024096	2400	6	0	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161949	
1020	268477963	1	1000024096	2400	7	0	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161949	
1021	268477964	1	1000024096	2400	8	0	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161949	
1022	268477965	1	1000024096	2400	9	0	3	1000126857;1000062028;0;0;0;0;0;0;0;0	1000161949	
1023	268484747	1	1000024096	2500	4	1;11;12;23;24;25;26;75;76	3	1000154451;1000062028;0;0;0;0;0;0;0;0	1000158838	
1024	268484748	1	1000024096	2500	4	8;72;73;74;92;93;94;98;99	3	1000154451;1000062028;0;0;0;0;0;0;0;0	1000158838	
1025	268484749	1	1000024096	2500	4	3;17;18;35;36;38;37;84;85	3	1000154451;1000062028;0;0;0;0;0;0;0;0	1000158838	
1026	268484750	1	1000024096	2500	4	4;20;22;41;42;43;44;82;83	3	1000154451;1000062028;0;0;0;0;0;0;0;0	1000158838	
1027	268484751	1	1000024096	2500	4	6;54;57;55;56;58;59;88;89	3	1000154451;1000062028;0;0;0;0;0;0;0;0	1000158838	
1028	268484752	1	1000024096	2500	4	7;62;67;63;64;68;69;90;91	3	1000154451;1000062028;0;0;0;0;0;0;0;0	1000158838	
1029	268484753	1	1000024096	2500	4	5;46;49;48;47;50;51;86;87	3	1000154451;1000062028;0;0;0;0;0;0;0;0	1000158838	
1030	268484754	1	1000024096	2500	4	2;14;29;30;80;81;15;31;32	3	1000154451;1000062028;0;0;0;0;0;0;0;0	1000158838	
1031	268484755	1	1000024096	2500	4	9;77;78;79;95;96;97	3	1000154451;1000062028;0;0;0;0;0;0;0;0	1000158838	
1032	268488666	1	1000024096	2500	4	201;100;102;103	3	1000154451;1000062028;0;0;0;0;0;0;0;0	1000158838	
1033	268484223	1	1000024096	2500	8	0	3	10402;0;0;0;0;0;0;0;0;0	1000150467	
1034	268484224	1	1000024096	2500	9	0	3	10402;0;0;0;0;0;0;0;0;0	1000150467	
1035	268484906	1	1000024096	2750	5	0	3	10382;1000156805;0;0;0;0;0;0;0;0	1000156613	
1036	268484907	1	1000024096	2750	6	0	3	10382;1000156805;0;0;0;0;0;0;0;0	1000156613	
1037	268484908	1	1000024096	2750	7	0	3	10382;1000156805;0;0;0;0;0;0;0;0	1000156613	
1038	268484909	1	1000024096	2750	8	0	3	10382;1000156805;0;0;0;0;0;0;0;0	1000156613	
1039	268484910	1	1000024096	2750	9	0	3	10382;1000156805;0;0;0;0;0;0;0;0	1000156613	
1040	268488300	1	1000024096	2755	1	7;62;67;63;64;68;69;90;91	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1041	268488301	1	1000024096	2755	1	1;11;23;24;75;76	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1042	268488303	1	1000024096	2755	1	2;14;29;30	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1043	268488305	1	1000024096	2755	1	4;20;41;42;82;83	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1044	268488309	1	1000024096	2755	1	8;72;73;74;98;99	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1045	268488312	1	1000024096	2755	1	3;17;18;35;36;38;37;84;85	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1046	268488315	1	1000024096	2755	1	6;54;57;55;56;58;59;88;89	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1047	268488318	1	1000024096	2755	1	5;49;50;51	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1048	268488326	1	1000024096	2755	1	9;77;78;79	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1049	268488642	1	1000024096	2755	1	201;100;102;103	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1050	268488302	1	1000024096	2755	2	1;12;25;26	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1051	268488307	1	1000024096	2755	2	2;15;31;32	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1052	268488310	1	1000024096	2755	2	7;62;67;63;64;68;69;90;91	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1053	268488313	1	1000024096	2755	2	4;22;43;44	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1054	268488314	1	1000024096	2755	2	3;17;18;35;36;38;37;84;85	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1055	268488319	1	1000024096	2755	2	5;46;48;47;86;87	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1056	268488323	1	1000024096	2755	2	6;54;57;55;56;58;59	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1057	268488328	1	1000024096	2755	2	92;93;94;8	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1058	268488329	1	1000024096	2755	2	95;96;97;9	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1059	268488304	1	1000024096	2755	3	1;12;26;25	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1060	268488316	1	1000024096	2755	3	3;17;18;35;36;38;37;84;85	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1061	268488320	1	1000024096	2755	3	2;14;29;30;80;81	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1062	268488324	1	1000024096	2755	3	4;20;41;42	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1063	268488299	1	1000024096	2755	4	1;11;12;23;24;25;26;75;76	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1064	268488306	1	1000024096	2755	4	8;72;73;74;92;93;94;98;99	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1065	268488308	1	1000024096	2755	4	3;17;18;35;36;38;37;84;85	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1066	268488311	1	1000024096	2755	4	4;20;22;41;42;43;44;82;83	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1067	268488317	1	1000024096	2755	4	6;54;57;55;56;58;59;88;89	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1068	268488321	1	1000024096	2755	4	7;62;67;63;64;68;69;90;91	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1069	268488322	1	1000024096	2755	4	5;46;49;48;47;50;51;86;87	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1070	268488325	1	1000024096	2755	4	2;14;29;30;80;81;15;31;32	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1071	268488327	1	1000024096	2755	4	9;77;78;79;95;96;97	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1072	268488641	1	1000024096	2755	4	201;100;102;103	3	1000161189;0;0;0;0;0;0;0;0;0	1000162639	
1073	268488701	1	1000024096	2760	1	7;62;67;63;64;68;69;90;91	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1074	268488702	1	1000024096	2760	1	1;11;23;24;75;76	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1075	268488704	1	1000024096	2760	1	2;14;29;30	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1076	268488706	1	1000024096	2760	1	4;20;41;42;82;83	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1077	268488710	1	1000024096	2760	1	8;72;73;74;98;99	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1078	268488713	1	1000024096	2760	1	3;17;18;35;36;38;37;84;85	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1079	268488716	1	1000024096	2760	1	6;54;57;55;56;58;59;88;89	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1080	268488719	1	1000024096	2760	1	5;49;50;51	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1081	268488727	1	1000024096	2760	1	9;77;78;79	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1082	268488969	1	1000024096	2760	1	201;100;102;103	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1083	268488703	1	1000024096	2760	2	1;12;25;26	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1084	268488708	1	1000024096	2760	2	2;15;31;32	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1085	268488711	1	1000024096	2760	2	7;62;67;63;64;68;69;90;91	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1086	268488714	1	1000024096	2760	2	4;22;43;44	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1087	268488715	1	1000024096	2760	2	3;17;18;35;36;38;37;84;85	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1088	268488720	1	1000024096	2760	2	5;46;48;47;86;87	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1089	268488724	1	1000024096	2760	2	6;54;57;55;56;58;59	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1090	268488729	1	1000024096	2760	2	92;93;94;8	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1091	268488730	1	1000024096	2760	2	95;96;97;9	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1092	268488705	1	1000024096	2760	3	1;12;26;25	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1093	268488717	1	1000024096	2760	3	3;17;18;35;36;38;37;84;85	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1094	268488721	1	1000024096	2760	3	2;14;29;30;80;81	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1095	268488725	1	1000024096	2760	3	4;20;41;42	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1096	268488700	1	1000024096	2760	4	1;11;12;23;24;25;26;75;76	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1097	268488707	1	1000024096	2760	4	8;72;73;74;92;93;94;98;99	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1098	268488709	1	1000024096	2760	4	3;17;18;35;36;38;37;84;85	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1099	268488712	1	1000024096	2760	4	4;20;22;41;42;43;44;82;83	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1100	268488718	1	1000024096	2760	4	6;54;57;55;56;58;59;88;89	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1101	268488722	1	1000024096	2760	4	7;62;67;63;64;68;69;90;91	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1102	268488723	1	1000024096	2760	4	5;46;49;48;47;50;51;86;87	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1103	268488726	1	1000024096	2760	4	2;14;29;30;80;81;15;31;32	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1104	268488728	1	1000024096	2760	4	9;77;78;79;95;96;97	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1105	268488968	1	1000024096	2760	4	201;100;102;103	3	1000062028;0;0;0;0;0;0;0;0;0	1000162640	
1106	268490513	1	1000024096	2755	5	0	3	1000151513;0;0;0;0;0;0;0;0;0	1000170684	
1107	268490514	1	1000024096	2755	6	0	3	1000151513;0;0;0;0;0;0;0;0;0	1000170684	
1108	268490515	1	1000024096	2755	7	0	3	1000151513;0;0;0;0;0;0;0;0;0	1000170684	
1109	268490516	1	1000024096	2755	8	0	3	1000151513;0;0;0;0;0;0;0;0;0	1000170684	
1110	268490517	1	1000024096	2755	9	0	3	1000151513;0;0;0;0;0;0;0;0;0	1000170684	
200000	268477494	2	1000144008	90	1	63	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200001	268477495	2	1000144008	90	1	64	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200002	268477496	2	1000144008	90	1	68	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200003	268477497	2	1000144008	90	1	69	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200004	268477498	2	1000144008	90	1	91	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200005	268477499	2	1000144008	90	1	23	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200006	268477500	2	1000144008	90	1	24	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200007	268477501	2	1000144008	90	1	76	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200008	268477504	2	1000144008	90	1	29	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200009	268477505	2	1000144008	90	1	30	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200010	268477508	2	1000144008	90	1	41	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200011	268477509	2	1000144008	90	1	42	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200012	268477510	2	1000144008	90	1	83	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200013	268477513	2	1000144008	90	1	73	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200014	268477514	2	1000144008	90	1	74	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200015	268477520	2	1000144008	90	1	35	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200016	268477521	2	1000144008	90	1	36	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200017	268477522	2	1000144008	90	1	37	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200018	268477523	2	1000144008	90	1	38	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200019	268477524	2	1000144008	90	1	85	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200020	268477532	2	1000144008	90	1	55	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200021	268477533	2	1000144008	90	1	56	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200022	268477534	2	1000144008	90	1	58	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200023	268477535	2	1000144008	90	1	59	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200024	268477536	2	1000144008	90	1	89	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200025	268477542	2	1000144008	90	1	50	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200026	268477543	2	1000144008	90	1	51	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200027	268477556	2	1000144008	90	1	78	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200028	268477557	2	1000144008	90	1	79	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200029	268484594	2	1000144008	90	1	99	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200030	268488655	2	1000144008	90	1	102	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200031	268488661	2	1000144008	90	1	103	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200032	268477502	2	1000144008	90	2	25	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200033	268477503	2	1000144008	90	2	26	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200034	268477511	2	1000144008	90	2	31	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200035	268477512	2	1000144008	90	2	32	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200036	268477515	2	1000144008	90	2	63	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200037	268477516	2	1000144008	90	2	64	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200038	268477519	2	1000144008	90	2	91	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200039	268477525	2	1000144008	90	2	43	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200040	268477526	2	1000144008	90	2	44	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200041	268477527	2	1000144008	90	2	35	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200042	268477528	2	1000144008	90	2	36	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200043	268477529	2	1000144008	90	2	37	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200044	268477530	2	1000144008	90	2	38	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200045	268477531	2	1000144008	90	2	85	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200046	268477544	2	1000144008	90	2	47	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200047	268477545	2	1000144008	90	2	48	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200048	268477546	2	1000144008	90	2	87	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200049	268477550	2	1000144008	90	2	55	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200050	268477551	2	1000144008	90	2	56	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200051	268477552	2	1000144008	90	2	58	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200052	268477553	2	1000144008	90	2	59	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200053	268477642	2	1000144008	90	2	93	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200054	268477643	2	1000144008	90	2	94	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200055	268481190	2	1000144008	90	2	96	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200056	268481191	2	1000144008	90	2	97	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200057	268477506	2	1000144008	90	3	25	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200058	268477507	2	1000144008	90	3	26	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200059	268477537	2	1000144008	90	3	35	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200060	268477538	2	1000144008	90	3	36	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200061	268477539	2	1000144008	90	3	37	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200062	268477540	2	1000144008	90	3	38	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200063	268477541	2	1000144008	90	3	85	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200064	268477547	2	1000144008	90	3	29	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200065	268477548	2	1000144008	90	3	30	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200066	268477549	2	1000144008	90	3	81	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200067	268477554	2	1000144008	90	3	41	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200068	268477555	2	1000144008	90	3	42	3	1000062028;0;0;0;0;0;0;0;0;0	1000129515	
200069	268484756	2	1000144008	95	1	23	3	1000155766;0;0;0;0;0;0;0;0;0	1000159743	
200070	268484757	2	1000144008	95	1	24	3	1000155766;0;0;0;0;0;0;0;0;0	1000159743	
200071	268484758	2	1000144008	95	1	25	3	1000155766;0;0;0;0;0;0;0;0;0	1000159743	
200072	268484759	2	1000144008	95	1	26	3	1000155766;0;0;0;0;0;0;0;0;0	1000159743	
