ROWID	_MailType|INTEGER	_MailSender|INTEGER	_MailTitle|INTEGER	_MailText|INTEGER	_MailPresentItem1|INTEGER	_Count1|INTEGER	_MailPresentItem2|INTEGER	_Count2|INTEGER	_MailPresentItem3|INTEGER	_Count3|INTEGER	_MailPresentItem4|INTEGER	_Count4|INTEGER	_MailPresentItem5|INTEGER	_Count5|INTEGER	_MailPresentMoney|INTEGER	_IsCash|BOOLEAN	_KeepBoxReceive|INTEGER	_KeepBoxType|INTEGER	_KeepBoxLevelMin|INTEGER	_KeepBoxLevelMax|INTEGER	_KeepBoxClass|INTEGER	_MailTab|INTEGER
5312	3	1000147794	1000147795	1000159755	268484800	1	536880791	1	268483044	10	0	0	0	0	0	false	1	0	0	0	0	4
5313	3	1000147794	1000147795	1000159756	268481356	1	536880792	1	268483044	15	0	0	0	0	0	false	1	0	0	0	0	4
5314	3	1000147794	1000147795	1000159757	268484801	1	536880793	1	268483044	20	0	0	0	0	0	false	1	0	0	0	0	4
5315	3	1000147794	1000147795	1000159758	268484802	1	536880794	1	268483044	25	0	0	0	0	0	false	1	0	0	0	0	4
5316	3	1000147794	1000147795	1000159759	268484803	1	536880795	1	268483044	30	0	0	0	0	0	false	1	0	0	0	0	4
5317	3	1000147794	1000147795	1000147813	268484804	1	536880796	1	268483044	35	0	0	0	0	0	false	1	0	0	0	0	4
5318	3	1000147794	1000147795	1000147814	268484805	1	536880797	1	268483044	40	0	0	0	0	0	false	1	0	0	0	0	4
5319	3	1000147794	1000147795	1000147815	268484806	1	536880798	1	268483044	45	0	0	0	0	0	false	1	0	0	0	0	4
5321	11	1000036421	1000128066	1000129149	268484860	1	536880807	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5322	11	1000036421	1000128066	1000129149	268484861	1	536880810	5	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5323	11	1000036421	1000128066	1000129149	268484862	1	268476333	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5324	11	1000036421	1000128066	1000129149	268484863	1	268466749	300	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5325	11	1000036421	1000128066	1000129149	268484864	1	536880808	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5326	11	1000036421	1000128066	1000129149	268484865	1	268477145	50	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5327	11	1000036421	1000128066	1000129149	536880809	1	805312264	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5365	3	1000147794	1000147795	1000148055	268477114	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5366	3	1000147794	1000147795	1000148056	268477205	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5367	3	1000147794	1000147795	1000148057	268477196	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5368	3	1000147794	1000147795	1000148058	268477214	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5369	3	1000147794	1000147795	1000148059	268478304	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5370	3	1000147794	1000147795	1000147803	268478095	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5371	3	1000147794	1000147795	1000147804	268479986	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5372	3	1000147794	1000147795	1000147805	268484351	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5373	3	1000147794	1000147795	1000147806	268479789	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5374	3	1000147794	1000147795	1000147807	268479790	1	268483864	5	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5375	3	1000147794	1000147795	1000147808	268484800	1	268483864	10	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5376	3	1000147794	1000147795	1000147809	268481356	1	268483864	15	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5377	3	1000147794	1000147795	1000147810	268484801	1	268483864	20	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5378	3	1000147794	1000147795	1000147811	268484802	1	536881947	1	268483864	25	0	0	0	0	0	false	1	0	0	0	0	4
5379	3	1000147794	1000147795	1000147812	268484803	1	536881947	2	268483864	30	0	0	0	0	0	false	1	0	0	0	0	4
5380	3	1000147794	1000147795	1000147813	268484804	1	536880796	1	268483864	35	0	0	0	0	0	false	1	0	0	0	0	4
5381	3	1000147794	1000147795	1000147814	268484805	1	536880797	1	268483864	40	0	0	0	0	0	false	1	0	0	0	0	4
5382	3	1000147794	1000147795	1000147815	268484806	1	536880798	1	268483864	45	0	0	0	0	0	false	1	0	0	0	0	4
5383	3	1000147794	1000147795	1000147816	268484916	5	536880837	1	268483864	60	536880833	1	0	0	0	false	1	0	0	0	0	4
5384	3	1000147794	1000147795	1000147817	268484916	10	536880838	1	268483864	60	536880834	1	0	0	0	false	1	0	0	0	0	4
5385	3	1000147794	1000147795	1000147818	268484916	20	536880839	1	268483864	60	536880835	1	0	0	0	false	1	0	0	0	0	4
5386	3	1000147794	1000147795	1000147819	268484916	40	536880840	1	268483864	60	536880836	1	0	0	0	false	1	0	0	0	0	4
5387	11	1000147794	1000128066	1000129149	268484932	1	536880841	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5388	11	1000147794	1000128066	1000129149	268484933	1	536880842	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5389	11	1000147794	1000128066	1000129149	268484934	1	536880843	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5390	11	1000147794	1000128066	1000129149	268484935	1	536880844	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5391	11	1000147794	1000128066	1000129149	268484936	1	536880845	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5392	11	1000147794	1000128066	1000129149	268484937	1	536880846	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5393	11	1000147794	1000128066	1000129149	536880847	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5394	11	1000036421	1000128066	1000129149	536880872	1	268485483	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5395	11	1000036421	1000128066	1000129149	536880873	1	268485484	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5396	11	1000036421	1000128066	1000129149	536880874	1	268485485	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5397	11	1000036421	1000128066	1000129149	536880875	1	268485486	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5398	11	1000036421	1000128066	1000129149	536880876	1	268485487	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5399	11	1000036421	1000128066	1000129149	805312331	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5429	3	1000147794	1000147795	1000147813	268484804	1	536881947	3	268483864	35	536880905	1	0	0	0	false	1	0	0	0	0	4
5430	3	1000147794	1000147795	1000147814	268484805	1	536881947	4	268483864	40	536880906	1	0	0	0	false	1	0	0	0	0	4
5431	3	1000147794	1000147795	1000147815	268484806	1	536881947	5	268483864	45	536880907	1	0	0	0	false	1	0	0	0	0	4
5432	3	1000147794	1000147795	1000147816	268484806	1	536881947	6	268483864	60	536880833	1	0	0	0	false	1	0	0	0	0	4
5433	3	1000147794	1000147795	1000147817	268484806	1	536881947	7	268483864	60	536880834	1	0	0	0	false	1	0	0	0	0	4
5434	3	1000147794	1000147795	1000147818	268484806	1	536881947	8	268483864	60	536880835	1	0	0	0	false	1	0	0	0	0	4
5435	3	1000147794	1000147795	1000147819	268484806	1	536881947	9	268483864	60	536880836	1	0	0	0	false	1	0	0	0	0	4
5440	11	1000036421	1000128066	1000129149	536881003	1	268477145	10	268466749	30	268466189	30	0	0	0	false	1	0	0	0	0	4
5441	11	1000036421	1000128066	1000129149	536881004	1	268483044	10	268466749	30	268466189	30	0	0	0	false	1	0	0	0	0	4
5442	11	1000036421	1000128066	1000129149	536881005	1	268484874	1	268466749	30	268466189	30	0	0	0	false	1	0	0	0	0	4
5444	3	1000152503	1000152547	1000152764	268480060	1	268487976	1	268484464	1	0	0	0	0	0	false	0	0	0	0	0	4
5443	3	1000152503	1000152546	1000151981	268480060	1	536881060	1	536881062	1	268489006	5	0	0	0	false	0	0	0	0	0	4
5445	3	1000152503	1000159749	1000163295	268480060	1	268487977	1	268484466	1	0	0	0	0	0	false	0	0	0	0	0	4
5446	3	1000152503	1000152548	1000159748	268480060	1	268487978	1	268484465	1	0	0	0	0	0	false	0	0	0	0	0	4
5447	3	1000152503	1000152549	1000151983	268480060	1	268487980	1	268484467	1	268489006	5	0	0	0	false	0	0	0	0	0	4
5448	3	1000152503	1000152552	1000176648	268480060	1	268487979	1	268489006	5	0	0	0	0	0	false	0	0	0	0	0	4
5463	3	1000102045	1000107454	1000161376	268488006	1	805312366	1	536880904	1	0	0	0	0	0	false	1	0	0	0	0	4
5464	3	1000102045	1000107454	1000161377	268488007	1	805312367	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5465	3	1000102045	1000107454	1000161378	268488008	1	805312368	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5466	3	1000102045	1000107454	1000161613	268488008	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5469	11	1000036421	1000128066	1000129149	268488070	1	268488061	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5470	11	1000036421	1000128066	1000129149	268488071	1	268488062	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5471	11	1000036421	1000128066	1000129149	268488072	1	268488063	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5472	11	1000036421	1000128066	1000129149	268488073	1	268488064	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5473	11	1000036421	1000128066	1000129149	268488074	1	268488065	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5474	11	1000036421	1000128066	1000129149	268488075	1	268488066	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5475	11	1000036421	1000128066	1000129149	268488076	1	268488067	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5476	11	1000036421	1000128066	1000129149	268488077	1	268488068	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5477	11	1000036421	1000128066	1000129149	268488078	1	268488069	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5478	11	1000036421	1000128066	1000129149	268488079	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5479	11	1000036421	1000128066	1000129149	268488194	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5480	11	1000036421	1000128066	1000129149	268488195	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5481	11	1000036421	1000128066	1000129149	268488196	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5482	11	1000036421	1000128066	1000129149	268488197	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5483	11	1000036421	1000128066	1000129149	268488198	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5484	11	1000036421	1000128066	1000129149	268488199	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5485	11	1000036421	1000128066	1000129149	268488200	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5486	11	1000036421	1000128066	1000129149	268488201	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5487	11	1000036421	1000128066	1000129149	268488202	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5488	11	1000036421	1000128066	1000129149	268488203	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5489	11	1000036421	1000128066	1000129149	268488204	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5490	11	1000036421	1000128066	1000129149	268488205	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5491	11	1000036421	1000128066	1000129149	268488206	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5492	11	1000036421	1000128066	1000129149	268488207	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5493	11	1000036421	1000128066	1000129149	268488208	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5494	11	1000036421	1000128066	1000129149	268488209	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5495	11	1000036421	1000128066	1000129149	268488210	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5496	11	1000036421	1000128066	1000129149	268488211	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5497	11	1000036421	1000128066	1000129149	268488212	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5498	11	1000036421	1000128066	1000129149	268488213	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5499	11	1000036421	1000128066	1000129149	268488214	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5500	11	1000036421	1000128066	1000129149	268488215	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5501	11	1000036421	1000128066	1000129149	268488216	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5502	11	1000036421	1000128066	1000129149	268488217	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5503	11	1000036421	1000128066	1000129149	268488218	1	268484691	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5504	11	1000036421	1000128066	1000129149	268488162	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5505	11	1000036421	1000128066	1000129149	268488163	1	268488186	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5506	11	1000036421	1000128066	1000129149	268488164	1	268484287	1	268488160	1	0	0	0	0	0	false	1	0	0	0	0	4
5507	11	1000036421	1000128066	1000129149	268488165	1	268488187	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5508	11	1000036421	1000128066	1000129149	268488166	1	268484287	1	268488160	1	0	0	0	0	0	false	1	0	0	0	0	4
5509	11	1000036421	1000128066	1000129149	268488167	1	268488188	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5510	11	1000036421	1000128066	1000129149	268488168	1	268484287	1	268488160	1	0	0	0	0	0	false	1	0	0	0	0	4
5511	11	1000036421	1000128066	1000129149	268488169	1	268488189	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5512	11	1000036421	1000128066	1000129149	268488170	1	268484287	1	268488160	1	0	0	0	0	0	false	1	0	0	0	0	4
5513	11	1000036421	1000128066	1000129149	268488171	1	268488190	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5514	11	1000036421	1000128066	1000129149	268488172	1	268484287	1	268488160	1	0	0	0	0	0	false	1	0	0	0	0	4
5515	11	1000036421	1000128066	1000129149	268488173	1	268488191	1	1073879322	1	0	0	0	0	0	false	1	0	0	0	0	4
5516	11	1000036421	1000128066	1000129149	268488174	1	268484287	1	268488160	1	0	0	0	0	0	false	1	0	0	0	0	4
5517	11	1000036421	1000128066	1000129149	268488175	1	268488192	1	1073879322	1	0	0	0	0	0	false	1	0	0	0	0	4
5518	11	1000036421	1000128066	1000129149	268488176	1	268484287	1	268488160	1	0	0	0	0	0	false	1	0	0	0	0	4
5519	11	1000036421	1000128066	1000129149	268488177	1	268488193	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5520	11	1000036421	1000128066	1000129149	268488178	1	268484287	1	268488160	1	0	0	0	0	0	false	1	0	0	0	0	4
5521	11	1000036421	1000128066	1000129149	268488179	1	536880146	2	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5522	11	1000036421	1000128066	1000129149	268488180	1	268484287	1	268488160	1	0	0	0	0	0	false	1	0	0	0	0	4
5523	11	1000036421	1000128066	1000129149	268488181	1	536880146	2	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5524	11	1000036421	1000128066	1000129149	268488182	1	268484287	1	268488160	1	0	0	0	0	0	false	1	0	0	0	0	4
5525	11	1000036421	1000128066	1000129149	268488183	1	536880146	2	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5526	11	1000036421	1000128066	1000129149	268488184	1	268484287	1	268488160	1	0	0	0	0	0	false	1	0	0	0	0	4
5527	11	1000036421	1000128066	1000129149	268488185	1	536880146	2	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5528	11	1000036421	1000128066	1000129149	268484310	1	268488160	5	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5545	11	1000036421	1000161614	1000161615	268487921	5	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5546	11	1000036421	1000161614	1000161616	268487921	6	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5547	11	1000036421	1000161614	1000161617	268487921	7	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5548	11	1000036421	1000161614	1000161618	268487921	8	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5549	11	1000036421	1000161614	1000161619	268487921	9	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5550	11	1000036421	1000161614	1000161620	268487921	10	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5551	11	1000036421	1000161614	1000161621	268487921	10	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5552	11	1000036421	1000161614	1000161621	268487921	10	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5553	11	1000036421	1000161614	1000161621	268487921	10	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5554	11	1000036421	1000161614	1000161621	268487921	10	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5567	3	1000009487	1000074490	1000162213	536881126	5	1073842829	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5568	3	1000009487	1000074490	1000162214	536881126	10	805312431	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5569	3	1000009487	1000074490	1000162215	536881126	30	805312432	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5570	3	1000009487	1000074490	1000162216	805312429	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5571	26	1000009487	1000162217	1000162218	536881129	1	536881128	1	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5572	26	1000009487	1000162217	1000082718	536881128	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5573	26	1000009487	1000162217	1000082719	536881128	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5593	11	1000036421	1000128066	1000129149	1073896712	3500	805312438	1	536882236	1	268488788	1	0	0	0	false	1	0	0	0	0	4
5594	11	1000036421	1000128066	1000129149	1073896712	3500	805312438	1	536882236	1	268488789	1	0	0	0	false	1	0	0	0	0	4
5595	11	1000036421	1000128066	1000129149	1073896712	3500	805312438	1	536882236	1	268488790	1	0	0	0	false	1	0	0	0	0	4
5596	11	1000036421	1000128066	1000129149	1073896712	3500	805312438	1	536882236	1	268488791	1	0	0	0	false	1	0	0	0	0	4
5597	11	1000036421	1000128066	1000129149	1073896712	3500	805312438	1	536882236	1	268488792	1	0	0	0	false	1	0	0	0	0	4
5598	11	1000036421	1000128066	1000129149	1073896712	3500	805312438	1	536882236	1	268488793	1	0	0	0	false	1	0	0	0	0	4
5599	11	1000036421	1000128066	1000129149	1073896712	3500	805312438	1	536882236	1	268488794	1	0	0	0	false	1	0	0	0	0	4
5600	11	1000036421	1000128066	1000129149	1073896712	3500	805312438	1	536882236	1	268488795	1	0	0	0	false	1	0	0	0	0	4
5601	11	1000036421	1000128066	1000129149	1073896712	3500	805312438	1	536882236	1	268488796	1	0	0	0	false	1	0	0	0	0	4
5602	11	1000036421	1000128066	1000129149	1073896712	3500	805312438	1	536882236	1	0	0	0	0	0	false	1	0	0	0	0	4
5630	11	1000036421	1000128066	1000129149	536881179	1	268488899	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5631	11	1000036421	1000128066	1000129149	536881180	1	268488900	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5632	11	1000036421	1000128066	1000129149	536881181	1	268488901	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5633	11	1000036421	1000128066	1000129149	536881182	1	268488902	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5634	11	1000036421	1000128066	1000129149	536881183	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5635	3	1000152503	1000162808	1000162809	536881127	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5757	3	1000152503	1000164406	1000164407	268480060	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5758	3	1000152503	1000164406	1000164408	268480060	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5772	3	1000152503	1000152515	1000164740	268480057	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5773	3	1000152503	1000152511	1000164743	268480057	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5774	3	1000152503	1000152531	1000164772	268480058	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5775	3	1000152503	1000152544	1000164773	268484478	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5776	3	1000152503	1000152508	1000164744	268480057	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5777	3	1000152503	1000152527	1000164745	268480058	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4
5778	3	1000152503	1000164806	1000176649	268480060	1	268487976	1	268484464	1	0	0	0	0	0	false	0	0	0	0	0	4
5779	3	1000152503	1000164806	1000164808	268480060	1	268487976	1	268484464	1	0	0	0	0	0	false	0	0	0	0	0	4
5793	11	1000165136	1000165140	1000165141	268489700	1	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5794	11	1000165136	1000165140	1000165141	268477145	50	536878002	100	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5807	11	1000036421	1000128066	1000129149	268489720	1	268477145	10	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5808	11	1000036421	1000128066	1000129149	268489721	1	268477758	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5809	11	1000036421	1000128066	1000129149	268489722	1	268484287	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5810	3	1000102045	1000107454	1000161376	268488006	1	805312366	1	536880904	2	0	0	0	0	0	false	1	0	95	95	0	4
5811	3	1000102045	1000107454	1000165530	268488006	1	805312367	1	536880904	1	0	0	0	0	0	false	1	0	0	0	0	4
5812	3	1000102045	1000107454	1000165531	268488007	1	805312368	1	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5813	3	1000102045	1000107454	1000165532	268488008	1	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	4
5814	11	1000036421	1000128066	1000129149	268489724	1	536881458	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5815	11	1000036421	1000128066	1000129149	268489725	1	536881459	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5816	11	1000036421	1000128066	1000129149	268489726	1	536881460	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5817	11	1000036421	1000128066	1000129149	268489727	1	536881461	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5818	11	1000036421	1000128066	1000129149	268489728	1	536881462	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5819	11	1000036421	1000128066	1000129149	268489729	1	536881463	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5820	11	1000036421	1000128066	1000129149	536881464	1	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5828	11	1000036421	1000128066	1000129149	268490028	1	268489525	3	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5829	11	1000036421	1000128066	1000129149	268490029	1	268489525	1	268488974	30	268489008	1	0	0	0	false	1	0	95	95	0	4
5830	11	1000036421	1000128066	1000129149	268490030	1	268489525	1	268488993	327	268488976	1	0	0	0	false	1	0	95	95	0	4
5831	11	1000036421	1000128066	1000129149	268490031	1	268489525	1	268488974	120	268489008	2	0	0	0	false	1	0	95	95	0	4
5832	11	1000036421	1000128066	1000129149	268489525	1	268488993	1308	268488976	2	536881482	1	0	0	0	false	1	0	95	95	0	4
5848	3	1000167210	1000166693	1000167211	268487921	30	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5849	3	1000167210	1000166693	1000167211	268484678	3	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5850	3	1000167210	1000166693	1000167211	536881504	1	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5851	3	1000167210	1000166693	1000167211	268485489	300	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5852	3	1000167210	1000166693	1000167211	536881504	1	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5870	11	1000166857	1000166857	1000166945	268490254	1	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5871	11	1000166858	1000166858	1000166946	268490259	1	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5872	11	1000166859	1000166859	1000166947	268490260	1	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5873	3	1000102045	1000166944	1000166948	536881441	1	536881519	1	536881520	1	0	0	0	0	0	false	1	0	95	95	0	4
5874	3	1000102045	1000166944	1000166949	536881440	1	536881518	1	536881520	1	0	0	0	0	0	false	1	0	95	95	0	4
5875	3	1000102045	1000166944	1000166950	536881439	1	536881517	1	536881520	1	0	0	0	0	0	false	1	0	95	95	0	4
5876	3	1000102045	1000166944	1000166951	536881520	1	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5877	3	1000102045	1000166944	1000166952	536881520	1	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5878	3	1000102045	1000166944	1000166953	536881520	1	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5879	3	1000102045	1000166944	1000166954	0	0	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5880	3	1000102045	1000166944	1000166955	0	0	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5924	25	1000079743	1000079744	1000079745	268489008	20	268488976	20	268493866	1	805309086	1	0	0	0	false	1	0	0	0	0	4
5925	25	1000079743	1000079744	1000079746	268489008	10	268488976	10	268493867	1	805309087	1	0	0	0	false	1	0	0	0	0	4
5926	25	1000079743	1000079744	1000079747	268489008	7	268488976	7	268493868	1	805309088	1	0	0	0	false	1	0	0	0	0	4
5927	25	1000079743	1000079744	1000079748	268489008	5	268488976	5	268493869	1	805309089	1	0	0	0	false	1	0	0	0	0	4
5928	25	1000079743	1000079744	1000079749	268489008	3	268488976	3	268493870	1	805309089	1	0	0	0	false	1	0	0	0	0	4
5949	11	1000036421	1000128066	1000129149	536881762	1	268490455	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5950	11	1000036421	1000128066	1000129149	536881763	1	268490456	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5951	11	1000036421	1000128066	1000129149	536881764	1	268490457	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5952	11	1000036421	1000128066	1000129149	536881765	1	268490458	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5953	11	1000036421	1000128066	1000129149	536881766	1	268490459	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5954	11	1000036421	1000128066	1000129149	536881767	1	268490460	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5955	11	1000036421	1000128066	1000129149	536881768	1	268490461	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5956	11	1000036421	1000128066	1000129149	536881769	1	268490462	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5957	11	1000036421	1000128066	1000129149	536881770	1	268490463	1	0	0	0	0	0	0	0	false	1	0	95	95	0	4
5958	11	1000036421	1000128066	1000129149	536881771	1	0	0	0	0	0	0	0	0	0	false	1	0	95	95	0	4
