ROWID	_NameID|INTEGER	_FunctionDescriptionID|INTEGER	_ActorIndex|INTEGER	_TalkFile|TEXT	_ScriptFile|TEXT	_Param1|INTEGER	_Param2|INTEGER	_Quest1|INTEGER	_Quest2|INTEGER	_Quest3|INTEGER	_Quest4|INTEGER	_Quest5|INTEGER	_Quest6|INTEGER	_Quest7|INTEGER	_Quest8|INTEGER	_Quest9|INTEGER	_Quest10|INTEGER	_Quest11|INTEGER	_Quest12|INTEGER	_Quest13|INTEGER	_Quest14|INTEGER	_Quest15|INTEGER	_Quest16|INTEGER	_Quest17|INTEGER	_Quest18|INTEGER	_Quest19|INTEGER	_Quest20|INTEGER	_Quest21|INTEGER	_Quest22|INTEGER	_Quest23|INTEGER	_Quest24|INTEGER	_Quest25|INTEGER	_Quest26|INTEGER	_Quest27|INTEGER	_Quest28|INTEGER	_Quest29|INTEGER	_Quest30|INTEGER	_Quest31|INTEGER	_Quest32|INTEGER	_Quest33|INTEGER	_Quest34|INTEGER	_Quest35|INTEGER	_Quest36|INTEGER	_Quest37|INTEGER	_Quest38|INTEGER	_Quest39|INTEGER	_Quest40|INTEGER	_Quest41|INTEGER	_Quest42|INTEGER	_Quest43|INTEGER	_Quest44|INTEGER	_Quest45|INTEGER	_Quest46|INTEGER	_Quest47|INTEGER	_Quest48|INTEGER	_Quest49|INTEGER	_Quest50|INTEGER	_QuestUnmarked|TEXT	_Weapon1Index|INTEGER	_Weapon2Index|INTEGER	_NpcJobIndex|INTEGER	_BeginTalk1|INTEGER	_BeginTalk2|INTEGER	_BeginTalk3|INTEGER	_BeginTalk4|INTEGER	_FinishTalk1|INTEGER	_FinishTalk2|INTEGER	_FinishTalk3|INTEGER	_FinishTalk4|INTEGER	_OpenShop1|TEXT	_OpenShop2|TEXT	_OpenShop3|TEXT	_OpenShop4|TEXT	_CloseShop1|TEXT	_CloseShop2|TEXT	_CloseShop3|TEXT	_CloseShop4|TEXT	_SizeMin|FLOAT	_SizeMax|FLOAT	_MapIndex|TEXT	_ShopIcon|BOOLEAN	_MinimapShow|BOOLEAN
574	1000057913	1000060909	1608	n574_shadow_meow.xml	n574_shadow_meow.lua	0	0	9310	9383	9384	9385	9386	0	3837	3838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	22	25145	25146	25147	25148	25149	25150	25151	25152	npc_ShadowCat_573_sp_05.ogg	npc_ShadowCat_573_sp_06.ogg			npc_ShadowCat_573_sp_07.ogg	npc_ShadowCat_573_sp_08.ogg			1.0	1.0		false	true
575	1000057913	1000060909	1608	n575_shadow_meow.xml	n575_shadow_meow.lua	0	0	9331	9345	9346	9347	9348	9349	9350	9351	9352	4360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	22	25145	25146	25147	25148	25149	25150	25151	25152	npc_ShadowCat_573_sp_05.ogg	npc_ShadowCat_573_sp_06.ogg			npc_ShadowCat_573_sp_07.ogg	npc_ShadowCat_573_sp_08.ogg			1.0	1.0		false	true
600	1000015055	1000033825	1025	n026_trader_may.xml	n026_trader_may.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	3	0	0	0	0	0	0	0	0									1.0	1.0		true	true
601	1000015056	1000033831	1027	n028_scholar_bailey.xml	n028_scholar_bailey.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	12	0	0	0	0	0	0	0	0									1.0	1.0		true	true
602	1000015057	1000033827	1031	n032_warrior_master_chandler.xml	n032_warrior_master_chandler.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		269488069	0	8	0	0	0	0	0	0	0	0									1.0	1.0		false	true
603	1000015058	1000033826	1032	n033_archer_master_adellin.xml	n033_archer_master_adellin.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	9	0	0	0	0	0	0	0	0									1.0	1.0		false	true
604	1000015059	1000033829	1033	n034_cleric_master_germain.xml	n034_cleric_master_germain.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	11	0	0	0	0	0	0	0	0									1.0	1.0		false	true
605	1000015060	1000033828	1034	n035_soceress_master_tiana.xml	n035_soceress_master_tiana.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	10	0	0	0	0	0	0	0	0									1.0	1.0		false	true
606	1000015061	1000033830	1035	n036_adventurer_guildmaster_gunter.xml	n036_adventurer_guildmaster_gunter.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	7	0	0	0	0	0	0	0	0									1.0	1.0		false	true
607	1000015062	1000033825	1167	n199_darklair_castia.xml	n199_darklair_castia.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	3	0	0	0	0	0	0	0	0									1.0	1.0		false	true
608	1000003213	0	1046	n209_elite_soldier.xml	n209_elite_soldier.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
609	1000015063	1000033834	1126	n301_auction_manger_scrooge.xml	n301_auction_manger_scrooge.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	5	0	0	0	0	0	0	0	0									1.0	1.0		false	true
610	1000015064	0	1000	n007_lily.xml	n007_lily.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
611	1000015065	1000033824	1003	n025_trader_corin.xml	n025_trader_corin.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0									1.0	1.0		true	true
612	1000015066	1559	1024	n321_warehouse_arnold.xml	n321_warehouse_arnold.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	4	0	0	0	0	0	0	0	0									1.0	1.0		false	true
613	1000015067	0	1119	n148_arena_ticker_1.xml	n148_arena_ticker_1.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
614	1000015068	0	1050	n069_plane_ticketer_arnene.xml	n069_plane_ticketer_arnene.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
616	1000055572	0	1173	n616_dwc_helper.xml	n616_dwc_helper.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
617	1000055866	1000055867	1173	n617_dwc_trader.xml	n617_dwc_trader.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	3	0	0	0	0	0	0	0	0									1.0	1.0		true	true
621	0	0	1571	n621_academic_receiver.xml	n621_academic_receiver.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
622	0	0	1572	n622_apocalypse_timemachine.xml	n622_apocalypse_timemachine.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
623	0	0	1583	n623_npc_geraint_kid.xml	n623_npc_geraint_kid.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
624	0	0	1584	n624_deathknight.xml	n624_deathknight.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
625	0	0	1599	n779_jasmin.xml	n779_jasmin.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
626	0	0	1601	n626_beggar.xml	n626_beggar.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
627	1000054507	0	1182	n627_night_kasius.xml	n627_night_kasius.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		30940	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
628	1000054507	0	1181	n628_night_kasius.xml	n628_night_kasius.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		30940	0	0	21876	21877	21878	0	21879	21880	0	0									1.0	1.0		false	true
701	1000021967	0	1538	n701_oldkarakule.xml	n701_oldkarakule.lua	0	0	705	710	716	717	718	719	720	721	723	9344	9506	9513	9514	9516	9518	9519	9522	9619	9621	9629	9630	9631	9633	9634	9635	9637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	11836	12084	12165	12233	11922	12476	12556	12622									1.0	1.0		false	true
702	1000021968	0	1539	n702_houndjack.xml	n702_houndjack.lua	0	0	775	0	4053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	11837	12085	12166	12234	11923	12477	12557	12623									1.0	1.0		false	true
703	1000021969	0	1540	n703_book_doctor.xml	n703_book_doctor.lua	0	0	761	762	844	849	4050	4051	4054	9219	4071	4072	4073	4091	9368	0	4358	4359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	11838	12086	12167	12235	11924	12478	12558	12624									1.0	1.0		false	true
704	1000021970	0	1541	n704_broom.xml	n704_broom.lua	0	0	4049	4052	4090	4092	4347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	11839	12087	12168	12236	11925	12479	12559	12625									1.0	1.0		false	true
705	1000021972	0	1534	n705_sidel.xml	n705_sidel.lua	0	0	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	11987	12081	0	0	11926	12480	0	0									1.0	1.0		false	true
706	1000021971	0	1533	n706_charty.xml	n706_charty.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	11988	12655	0	0	12474	11921	0	0									1.0	1.0		false	true
707	1000021972	0	1534	n707_sidel.xml	n707_sidel.lua	0	0	703	704	706	707	708	709	711	712	713	715	9729	9730	9731	0	9200	9201	9202	9203	9207	9208	9209	9220	4070	9354	9355	9356	9360	9361	9362	9369	9370	9371	9332	9334	9504	9515	9523	9526	9529	9617	9620	9627	9628	9638	9639	9640	9641	9642	9732	0		0	0	0	11840	11849	0	0	12692	11935	0	0									1.0	1.0		false	true
708	1000021973	1000033824	1543	n708_trader_molin.xml	n708_trader_molin.lua	0	0	833	827	0	864	865	866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1	11841	12088	12169	12237	11927	12481	12560	12626	npc_Molin_0708_sp_05_c.ogg	npc_Molin_0708_sp_06_c.ogg			npc_Molin_0708_sp_07_c.ogg	npc_Molin_0708_sp_08_c.ogg			1.0	1.0		true	true
709	1000021974	1000033825	1544	n709_trader_lucita.xml	n709_trader_lucita.lua	0	0	714	795	796	797	798	799	800	801	0	6101	4000	0	0	0	0	0	0	0	0	0	0	9333	9334	9335	9336	9337	9338	9339	9340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6102,6103,6104,6105,6106,6107,6108,6109,6110,6111,6112	0	0	3	11842	12089	12170	12238	11928	12482	12561	12627	npc_Lucita_0709_sp_05_c.ogg	npc_Lucita_0709_sp_06_a.ogg			npc_Lucita_0709_sp_07_c.ogg	npc_Lucita_0709_sp_08_b.ogg			1.0	1.0		true	true
710	1000021975	1000086179	1052	n710_scholar_hancock.xml	n710_scholar_hancock.lua	0	0	818	819	820	821	822	832	837	0	861	862	863	4006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	11843	12090	12171	12239	11929	12483	12562	12628	npc_Hancock_0710_sp_05_b.ogg	npc_Hancock_0710_sp_06_b.ogg			npc_Hancock_0710_sp_07_a.ogg	npc_Hancock_0710_sp_08_a.ogg			1.0	1.0		true	true
711	1000021976	1000033827	1546	n711_warrior_fedro.xml	n711_warrior_fedro.lua	0	0	756	757	758	834	835	836	850	0	859	860	7101	9204	9205	9206	0	9357	9358	9359	3895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7102,7103,7104,7105,7106,7107,7108,7109,7110,7111,7112	0	0	8	11844	12091	12172	12240	11930	12484	12563	12629	npc_Fedro_0711_sp_05_b.ogg	npc_Fedro_0711_sp_06_a.ogg			npc_Fedro_0711_sp_07_b.ogg	npc_Fedro_0711_sp_08_a.ogg			1.0	1.0		false	true
712	1000021977	1000033826	1547	n712_archer_zenya.xml	n712_archer_zenya.lua	0	0	0	765	766	767	830	843	0	5601	4004	4005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5602,5603,5604,5605,5606,5607,5608,5609,5610,5611,5612	0	0	9	11845	12092	12173	12241	11931	12485	12564	12630	npc_Zenya_0712_sp_05_b.ogg	npc_Zenya_0712_sp_06_a.ogg			npc_Zenya_0712_sp_07_a.ogg	npc_Zenya_0712_sp_08_b.ogg			1.0	1.0		false	true
713	1000021978	1000033828	1548	n713_soceress_tamara.xml	n713_soceress_tamara.lua	0	0	768	769	770	771	772	773	774	776	804	805	0	760	722	831	845	846	848	851	763	9636	0	7601	4001	4002	9353	9341	9342	9343	9521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7602,7603,7604,7605,7606,7607,7608,7609,7610,7611,7612	0	0	10	11846	12093	12174	12242	11932	12486	12565	12631	npc_Tamara_0713_sp_05_a.ogg	npc_Tamara_0713_sp_06_b.ogg			npc_Tamara_0713_sp_07_b.ogg	npc_Tamara_0713_sp_08_e.ogg			1.0	1.0		false	true
714	1000021979	1000033829	1549	n714_cleric_yohan.xml	n714_cleric_yohan.lua	0	0	808	809	810	811	812	813	823	824	825	826	0	838	839	840	841	842	0	0	854	855	856	857	1037	1039	8301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8302,8303,8304,8305,8306,8307,8308,8309,8310,8311,8312	0	0	11	11847	12094	12175	12243	11933	12487	12566	12632	npc_Yohan_0714_sp_05_b.ogg	npc_Yohan_0714_sp_06_a.ogg			npc_Yohan_0714_sp_07_a.ogg	npc_Yohan_0714_sp_08_a.ogg			1.0	1.0		false	true
715	1000023867	1000033830	1556	n715_adventurer_guildmaster_hose.xml	n715_adventurer_guildmaster_hose.lua	0	0	802	803	806	807	829	847	0	0	1038	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8501,8502,8503,8504,8505,8506,8507,8508,8509,8510,8511	0	0	7	11848	12095	12176	12244	11934	12488	12567	12633									1.0	1.0		false	true
716	0	0	80006	n716_mystery_man.xml	n716_mystery_man.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	11977	11834	12076	0	12687	0	0	0									1.0	1.0		false	true
717	1000022596	0	1052	n717_native_man.xml	n717_native_man.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
718	0	0	1098	n718_invisible.xml	n718_invisible.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
719	1000022022	0	80006	n719_karahan.xml	n719_karahan.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	12656	11834	0	0	12693	12466	12467	0									1.0	1.0		false	true
720	1000021971	0	1533	n720_charty.xml	n720_charty.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	12655	12083	0	0	12082	12475	0	0									1.0	1.0		false	true
721	1000021972	0	1534	n721_sidel.xml	n721_sidel.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	11849	0	0	0	11935	0	0	0									1.0	1.0		false	true
722	1000023107	0	1568	n722_cat_mewmew.xml	n722_cat_mewmew.lua	0	0	781	782	783	784	785	786	787	788	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	11989	12096	12177	12245	12694	12489	12568	12634									1.0	1.0		false	true
723	1000023108	0	1567	n723_idol_harori.xml	n723_idol_harori.lua	0	0	790	791	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	11990	12097	11854	12246	12695	12490	12569	12635									1.0	1.0		false	true
724	1000022022	0	80006	n724_karahan.xml	n724_karahan.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	12656	11834	0	0	12693	12466	12467	0									1.0	1.0		false	true
725	1000021971	0	1533	n725_charty.xml	n725_charty.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	11850	12655	0	0	12474	11921	0	0									1.0	1.0		false	true
726	1000000365	0	1009	n726_velskud.xml	n726_velskud.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	11985	11835	12178	12247	12696	12491	12570	12472									1.0	1.0		false	true
727	1000000365	0	1563	n727_velskud.xml	n727_velskud.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	11991	12098	12163	12248	12697	12492	12571	12636									1.0	1.0		false	true
728	1000022022	0	1560	n728_karahan.xml	n728_karahan.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	12656	11834	12076	0	12693	12466	12467	0									1.0	1.0		false	true
729	1000028369	0	1171	n729_move_prop_npc.xml	n729_move_prop_npc.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
730	0	0	1097	n730_invisible.xml	n730_invisible.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
731	0	0	1097	n731_invisible.xml	n731_invisible.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
732	1000028420	0	1000	n732_beggar_rabbit.xml	n732_beggar_rabbit.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
733	0	0	1098	n733_academic_receiver.xml	n733_academic_receiver.lua	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
734	1000037552	1000164159	1167	n734_darklair_tarte.xml	n734_darklair_tarte.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	3	0	0	0	0	0	0	0	0									1.0	1.0		true	true
735	1000037710	1000164159	1167	n735_darklair_mocha.xml	n735_darklair_mocha.lua	0	0	1305	0	0	0	0	0	0	0	0	0	0	9734	9735	0	0	0	9738	0	0	0	0	0	0	0	0	0	9746	9771	0	0	0	0	0	0	0	0	0	0	0	0	9779	0	9805	0	9814	9836	9855	0	0	0		0	0	3	0	0	0	0	0	0	0	0									1.0	1.0		true	true
736	1000044817	1000044816	1589	n736_pcbang_npc.xml	n736_pcbang_npc.lua	0	0	2117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	19	0	0	0	0	0	0	0	0									1.0	1.0		false	true
737	1000051871	0	1600	n737_sarasa.xml	n737_sarasa.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
738	1000051872	0	1596	n738_delique.xml	n738_delique.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
739	1000051873	0	1169	n739_darklair_grissini.xml	n739_darklair_grissini.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
