ROWID	_StorageType1|INTEGER	_StorageItem1|INTEGER	_StorageItemValue1|INTEGER	_StorageType2|INTEGER	_StorageItem2|INTEGER	_StorageItemValue2|INTEGER	_StorageType3|INTEGER	_StorageItem3|INTEGER	_StorageItemValue3|INTEGER	_StorageType4|INTEGER	_StorageItem4|INTEGER	_StorageItemValue4|INTEGER	_StorageType5|INTEGER	_StorageItem5|INTEGER	_StorageItemValue5|INTEGER
268480432	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480433	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480434	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480435	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480436	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480437	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480438	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480439	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480440	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480441	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480442	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480443	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480444	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480445	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480446	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480447	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480448	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480449	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480450	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480451	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480452	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480453	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480454	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480455	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480456	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480457	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480458	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480459	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480460	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480461	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480462	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480463	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480464	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480465	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480466	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480467	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480468	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480469	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480470	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480471	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480472	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480473	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480474	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480475	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480476	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480477	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480478	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480479	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480480	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480481	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480482	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480483	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480484	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480485	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480486	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480487	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480488	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480489	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480490	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480491	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480492	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480493	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480494	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480495	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480496	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480497	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480498	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480499	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480500	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480501	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480502	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480503	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480504	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480505	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480506	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480507	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480508	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480509	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480510	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480511	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480512	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480513	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480514	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480515	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480516	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480517	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480518	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480519	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480520	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480521	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480522	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480523	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480524	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480525	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480526	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480527	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480528	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480529	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480530	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480531	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480532	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480533	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480534	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480535	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480536	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480537	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480538	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480539	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480540	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480541	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480542	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480543	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480544	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480545	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480546	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480547	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480548	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480549	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480550	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480551	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480552	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480553	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480554	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480555	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480556	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480557	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480558	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480559	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480560	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480561	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480562	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480563	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480564	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480565	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480566	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480567	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480568	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480569	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480570	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480571	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480572	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480573	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480574	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480575	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480576	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480577	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480578	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480579	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480580	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480581	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480582	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480583	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480584	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480585	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480586	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480587	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480588	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480589	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480590	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480591	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480592	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480593	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480594	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480595	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480596	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480597	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480598	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480599	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480600	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480601	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480602	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480603	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480604	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480605	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480606	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480607	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480608	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480609	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480610	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480611	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480612	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480613	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480614	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480615	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480616	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480617	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480618	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480619	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480620	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480621	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480622	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480623	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480624	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480625	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480626	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480627	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480628	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480629	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480630	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480631	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480632	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480633	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480634	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480635	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480636	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480637	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480638	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480639	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480640	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480641	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480642	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480643	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480644	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480645	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480646	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480647	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480648	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480649	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480650	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480651	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480652	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480653	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480654	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480655	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480656	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480657	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480658	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480659	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480660	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480661	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480662	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480663	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480664	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480665	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480666	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480667	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480668	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480669	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480670	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480671	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480672	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268480673	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481279	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481280	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481281	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481282	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481283	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481284	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481291	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481292	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481293	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481294	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481295	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481296	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481285	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481286	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481287	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481288	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481289	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481290	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481297	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481298	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481299	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481300	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481301	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268481302	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484595	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484596	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484597	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484598	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484599	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484600	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484601	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484602	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484603	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484604	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484605	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484606	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484607	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484608	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484609	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484610	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484611	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484612	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484613	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484614	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484615	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484616	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484617	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484618	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484619	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484620	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484621	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484622	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484623	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484624	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484625	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268484626	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268477855	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477856	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477857	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477858	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477859	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477860	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477861	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477862	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477863	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477864	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477865	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477866	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478533	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478534	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478535	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478536	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478537	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478538	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478539	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478540	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478541	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478542	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478543	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478544	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478557	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478558	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478559	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478560	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478561	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478562	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478563	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478564	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478565	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478566	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478567	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478568	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478581	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478582	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478583	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478584	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478585	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478586	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478587	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478588	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478589	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478590	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478591	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478592	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477869	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477870	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477871	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477872	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477873	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477874	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477875	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477876	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477877	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477878	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477879	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268477880	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478545	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478546	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478547	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478548	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478549	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478550	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478551	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478552	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478553	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478554	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478555	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478556	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478569	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478570	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478571	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478572	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478573	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478574	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478575	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478576	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478577	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478578	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478579	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
268478580	2	536878033	1	0	0	0	0	0	0	0	0	0	0	0	0
