ROWID	_Activate|INTEGER	_TitleNameID|INTEGER	_TitleNameIDParam|TEXT	_SubTitleNameID|INTEGER	_SubTitleNameIDParam|TEXT	_NpcIconID|INTEGER	_AchieveEvent|INTEGER	_Achieve1Type|INTEGER	_Achieve1Param|INTEGER	_Achieve1Operator|INTEGER	_Achieve2Type|INTEGER	_Achieve2Param|INTEGER	_Achieve2Operator|INTEGER	_Achieve3Type|INTEGER	_Achieve3Param|INTEGER	_Achieve3Operator|INTEGER	_Achieve4Type|INTEGER	_Achieve4Param|INTEGER	_Achieve4Operator|INTEGER	_Achieve5Type|INTEGER	_Achieve5Param|INTEGER	_Achieve5Operator|INTEGER	_CounterParam|INTEGER	_CounterOperator|INTEGER	_AchieveCheckType|BOOLEAN	_GuildMissionGrade|INTEGER	_GuildMissionRatio|INTEGER	_StartRewardItemID1|INTEGER	_StartRewardItemAmount1|INTEGER	_StartRewardItemID2|INTEGER	_StartRewardItemAmount2|INTEGER	_StartRewardItemID3|INTEGER	_StartRewardItemAmount3|INTEGER	_StartRewardItemID4|INTEGER	_StartRewardItemAmount4|INTEGER	_StartRewardItemID5|INTEGER	_StartRewardItemAmount5|INTEGER	_EndRewardItemID1|INTEGER	_EndRewardItemAmount1|INTEGER	_EndRewardItemID2|INTEGER	_EndRewardItemAmount2|INTEGER	_EndRewardItemID3|INTEGER	_EndRewardItemAmount3|INTEGER	_EndRewardItemID4|INTEGER	_EndRewardItemAmount4|INTEGER	_EndRewardItemID5|INTEGER	_EndRewardItemAmount5|INTEGER	_IsAchieveNotice|INTEGER	_IsAchieveGuildNotice|INTEGER	_AchieveIcon|INTEGER	_ListSort|INTEGER	_StartTime|TEXT	_EndTime|TEXT
308	1	1000156393	{6329},{7301},{1000160419}	1000161508	{90},{1000000358},{1000084836},{6326}	69	106	10	3	0	13	268456669	0	125	5	0	0	0	0	0	0	0	95	0	false	8	500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	31	201910020900	210012300900
309	1	1000156393	{6330},{7301},{1000160419}	1000161508	{90},{1000000358},{1000084836},{6326}	69	106	10	3	0	13	268456669	0	125	5	0	0	0	0	0	0	0	100	0	false	9	500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	31	201910020900	210012300900
310	1	1000156393	{1012768},{7301},{1000160419}	1000161508	{90},{1000000358},{1000084836},{6326}	69	106	10	3	0	13	268456669	0	125	5	0	0	0	0	0	0	0	105	0	false	10	500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	31	201910020900	210012300900
311	1	1000156393	{6322},{7301},{1000160420}	1000161508	{90},{1000010401},{1000084837},{6326}	70	106	10	366	0	13	268456670	0	125	5	0	0	0	0	0	0	0	60	0	false	1	3500	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	32	201910020900	210012300900
312	1	1000156393	{6323},{7301},{1000160420}	1000161508	{90},{1000010401},{1000084837},{6326}	70	106	10	366	0	13	268456670	0	125	5	0	0	0	0	0	0	0	65	0	false	2	3500	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	32	201910020900	210012300900
313	1	1000156393	{6324},{7301},{1000160420}	1000161508	{90},{1000010401},{1000084837},{6326}	70	106	10	366	0	13	268456670	0	125	5	0	0	0	0	0	0	0	70	0	false	3	1500	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	32	201910020900	210012300900
314	1	1000156393	{6325},{7301},{1000160420}	1000161508	{90},{1000010401},{1000084837},{6326}	70	106	10	366	0	13	268456670	0	125	5	0	0	0	0	0	0	0	75	0	false	4	500	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	32	201910020900	210012300900
315	1	1000156393	{6326},{7301},{1000160420}	1000161508	{90},{1000010401},{1000084837},{6326}	70	106	10	366	0	13	268456670	0	125	5	0	0	0	0	0	0	0	80	0	false	5	500	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	32	201910020900	210012300900
316	1	1000156393	{6327},{7301},{1000160420}	1000161508	{90},{1000010401},{1000084837},{6326}	70	106	10	366	0	13	268456670	0	125	5	0	0	0	0	0	0	0	85	0	false	6	500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	32	201910020900	210012300900
317	1	1000156393	{6328},{7301},{1000160420}	1000161508	{90},{1000010401},{1000084837},{6326}	70	106	10	366	0	13	268456670	0	125	5	0	0	0	0	0	0	0	90	0	false	7	500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	32	201910020900	210012300900
318	1	1000156393	{6329},{7301},{1000160420}	1000161508	{90},{1000010401},{1000084837},{6326}	70	106	10	366	0	13	268456670	0	125	5	0	0	0	0	0	0	0	95	0	false	8	500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	32	201910020900	210012300900
319	1	1000156393	{6330},{7301},{1000160420}	1000161508	{90},{1000010401},{1000084837},{6326}	70	106	10	366	0	13	268456670	0	125	5	0	0	0	0	0	0	0	100	0	false	9	500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	32	201910020900	210012300900
320	1	1000156393	{1012768},{7301},{1000160420}	1000161508	{90},{1000010401},{1000084837},{6326}	70	106	10	366	0	13	268456670	0	125	5	0	0	0	0	0	0	0	105	0	false	10	500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	32	201910020900	210012300900
321	1	1000156393	{6322},{7301},{1000160421}	1000161508	{89},{1000000371},{1000084838},{6326}	71	106	10	16	0	13	268456671	0	125	5	0	0	0	0	0	0	0	60	0	false	1	3000	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	33	201910020900	210012300900
322	1	1000156393	{6323},{7301},{1000160421}	1000161508	{89},{1000000371},{1000084838},{6326}	71	106	10	16	0	13	268456671	0	125	5	0	0	0	0	0	0	0	65	0	false	2	3000	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	33	201910020900	210012300900
323	1	1000156393	{6324},{7301},{1000160421}	1000161508	{89},{1000000371},{1000084838},{6326}	71	106	10	16	0	13	268456671	0	125	5	0	0	0	0	0	0	0	70	0	false	3	1500	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	33	201910020900	210012300900
324	1	1000156393	{6325},{7301},{1000160421}	1000161508	{89},{1000000371},{1000084838},{6326}	71	106	10	16	0	13	268456671	0	125	5	0	0	0	0	0	0	0	75	0	false	4	500	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	33	201910020900	210012300900
325	1	1000156393	{6326},{7301},{1000160421}	1000161508	{89},{1000000371},{1000084838},{6326}	71	106	10	16	0	13	268456671	0	125	5	0	0	0	0	0	0	0	80	0	false	5	500	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	33	201910020900	210012300900
326	1	1000156393	{6327},{7301},{1000160421}	1000161508	{89},{1000000371},{1000084838},{6326}	71	106	10	16	0	13	268456671	0	125	5	0	0	0	0	0	0	0	85	0	false	6	500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	33	201910020900	210012300900
327	1	1000156393	{6328},{7301},{1000160421}	1000161508	{89},{1000000371},{1000084838},{6326}	71	106	10	16	0	13	268456671	0	125	5	0	0	0	0	0	0	0	90	0	false	7	500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	33	201910020900	210012300900
328	1	1000156393	{6329},{7301},{1000160421}	1000161508	{89},{1000000371},{1000084838},{6326}	71	106	10	16	0	13	268456671	0	125	5	0	0	0	0	0	0	0	95	0	false	8	500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	33	201910020900	210012300900
329	1	1000156393	{6330},{7301},{1000160421}	1000161508	{89},{1000000371},{1000084838},{6326}	71	106	10	16	0	13	268456671	0	125	5	0	0	0	0	0	0	0	100	0	false	9	500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	33	201910020900	210012300900
330	1	1000156393	{1012768},{7301},{1000160421}	1000161508	{89},{1000000371},{1000084838},{6326}	71	106	10	16	0	13	268456671	0	125	5	0	0	0	0	0	0	0	105	0	false	10	500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	33	201910020900	210012300900
331	0	1000156393	{6322},{7301},{1000160423}	1000161601	{89},{1000010402},{1000084840},{150058}	73	106	10	367	0	13	268456673	0	125	2	0	0	0	0	0	0	0	60	0	false	1	0	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	34	201910020900	210012300900
332	0	1000156393	{6323},{7301},{1000160423}	1000161601	{89},{1000010402},{1000084840},{150058}	73	106	10	367	0	13	268456673	0	125	2	0	0	0	0	0	0	0	65	0	false	2	0	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	34	201910020900	210012300900
333	1	1000156393	{6324},{7301},{1000160423}	1000161601	{89},{1000010402},{1000084840},{150058}	73	106	10	367	0	13	268456673	0	125	2	0	0	0	0	0	0	0	70	0	false	3	2500	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	34	201910020900	210012300900
334	1	1000156393	{6325},{7301},{1000160423}	1000161601	{89},{1000010402},{1000084840},{150058}	73	106	10	367	0	13	268456673	0	125	2	0	0	0	0	0	0	0	75	0	false	4	2500	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	34	201910020900	210012300900
335	1	1000156393	{6326},{7301},{1000160423}	1000161601	{89},{1000010402},{1000084840},{150058}	73	106	10	367	0	13	268456673	0	125	2	0	0	0	0	0	0	0	80	0	false	5	2500	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	34	201910020900	210012300900
336	1	1000156393	{6327},{7301},{1000160423}	1000161601	{89},{1000010402},{1000084840},{150058}	73	106	10	367	0	13	268456673	0	125	2	0	0	0	0	0	0	0	85	0	false	6	2500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	34	201910020900	210012300900
337	1	1000156393	{6328},{7301},{1000160423}	1000161601	{89},{1000010402},{1000084840},{150058}	73	106	10	367	0	13	268456673	0	125	2	0	0	0	0	0	0	0	90	0	false	7	2500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	34	201910020900	210012300900
338	1	1000156393	{6329},{7301},{1000160423}	1000161601	{89},{1000010402},{1000084840},{150058}	73	106	10	367	0	13	268456673	0	125	2	0	0	0	0	0	0	0	95	0	false	8	2500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	34	201910020900	210012300900
339	1	1000156393	{6330},{7301},{1000160423}	1000161601	{89},{1000010402},{1000084840},{150058}	73	106	10	367	0	13	268456673	0	125	2	0	0	0	0	0	0	0	100	0	false	9	2500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	34	201910020900	210012300900
340	1	1000156393	{1012768},{7301},{1000160423}	1000161601	{89},{1000010402},{1000084840},{150058}	73	106	10	367	0	13	268456673	0	125	2	0	0	0	0	0	0	0	105	0	false	10	2500	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	34	201910020900	210012300900
341	0	1000156393	{6322},{7301},{1000160426}	1000161601	{2404},{1000000420},{1000121996},{9680}	76	106	10	69	0	13	268476757	0	125	1	0	0	0	0	0	0	0	60	0	false	1	0	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	35	201910020900	210012300900
342	0	1000156393	{6323},{7301},{1000160426}	1000161601	{2404},{1000000420},{1000121996},{9680}	76	106	10	69	0	13	268476757	0	125	1	0	0	0	0	0	0	0	65	0	false	2	0	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	35	201910020900	210012300900
343	1	1000156393	{6324},{7301},{1000160426}	1000161601	{2404},{1000000420},{1000121996},{9680}	76	106	10	69	0	13	268476757	0	125	1	0	0	0	0	0	0	0	70	0	false	3	1000	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	35	201910020900	210012300900
344	1	1000156393	{6325},{7301},{1000160426}	1000161601	{2404},{1000000420},{1000121996},{9680}	76	106	10	69	0	13	268476757	0	125	1	0	0	0	0	0	0	0	75	0	false	4	2000	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	35	201910020900	210012300900
345	1	1000156393	{6326},{7301},{1000160426}	1000161601	{2404},{1000000420},{1000121996},{9680}	76	106	10	69	0	13	268476757	0	125	1	0	0	0	0	0	0	0	80	0	false	5	2000	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	35	201910020900	210012300900
346	1	1000156393	{6327},{7301},{1000160426}	1000161601	{2404},{1000000420},{1000121996},{9680}	76	106	10	69	0	13	268476757	0	125	1	0	0	0	0	0	0	0	85	0	false	6	2000	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	35	201910020900	210012300900
347	1	1000156393	{6328},{7301},{1000160426}	1000161601	{2404},{1000000420},{1000121996},{9680}	76	106	10	69	0	13	268476757	0	125	1	0	0	0	0	0	0	0	90	0	false	7	2000	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	35	201910020900	210012300900
348	1	1000156393	{6329},{7301},{1000160426}	1000161601	{2404},{1000000420},{1000121996},{9680}	76	106	10	69	0	13	268476757	0	125	1	0	0	0	0	0	0	0	95	0	false	8	2000	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	35	201910020900	210012300900
349	1	1000156393	{6330},{7301},{1000160426}	1000161601	{2404},{1000000420},{1000121996},{9680}	76	106	10	69	0	13	268476757	0	125	1	0	0	0	0	0	0	0	100	0	false	9	2000	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	35	201910020900	210012300900
350	1	1000156393	{1012768},{7301},{1000160426}	1000161601	{2404},{1000000420},{1000121996},{9680}	76	106	10	69	0	13	268476757	0	125	1	0	0	0	0	0	0	0	105	0	false	10	2000	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	35	201910020900	210012300900
351	0	1000156393	{6322},{7301},{1000160428}	1000161601	{1000000828},{1000009291},{1000122231},{9680}	78	106	10	326	0	13	268476759	0	125	1	0	0	0	0	0	0	0	60	0	false	1	0	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	36	201910020900	210012300900
352	0	1000156393	{6323},{7301},{1000160428}	1000161601	{1000000828},{1000009291},{1000122231},{9680}	78	106	10	326	0	13	268476759	0	125	1	0	0	0	0	0	0	0	65	0	false	2	0	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	36	201910020900	210012300900
353	1	1000156393	{6324},{7301},{1000160428}	1000161601	{1000000828},{1000009291},{1000122231},{9680}	78	106	10	326	0	13	268476759	0	125	1	0	0	0	0	0	0	0	70	0	false	3	1000	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	36	201910020900	210012300900
354	1	1000156393	{6325},{7301},{1000160428}	1000161601	{1000000828},{1000009291},{1000122231},{9680}	78	106	10	326	0	13	268476759	0	125	1	0	0	0	0	0	0	0	75	0	false	4	2000	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	36	201910020900	210012300900
355	1	1000156393	{6326},{7301},{1000160428}	1000161601	{1000000828},{1000009291},{1000122231},{9680}	78	106	10	326	0	13	268476759	0	125	1	0	0	0	0	0	0	0	80	0	false	5	2000	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	36	201910020900	210012300900
356	1	1000156393	{6327},{7301},{1000160428}	1000161601	{1000000828},{1000009291},{1000122231},{9680}	78	106	10	326	0	13	268476759	0	125	1	0	0	0	0	0	0	0	85	0	false	6	2000	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	36	201910020900	210012300900
357	1	1000156393	{6328},{7301},{1000160428}	1000161601	{1000000828},{1000009291},{1000122231},{9680}	78	106	10	326	0	13	268476759	0	125	1	0	0	0	0	0	0	0	90	0	false	7	2000	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	36	201910020900	210012300900
358	1	1000156393	{6329},{7301},{1000160428}	1000161601	{1000000828},{1000009291},{1000122231},{9680}	78	106	10	326	0	13	268476759	0	125	1	0	0	0	0	0	0	0	95	0	false	8	2000	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	36	201910020900	210012300900
359	1	1000156393	{6330},{7301},{1000160428}	1000161601	{1000000828},{1000009291},{1000122231},{9680}	78	106	10	326	0	13	268476759	0	125	1	0	0	0	0	0	0	0	100	0	false	9	2000	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	36	201910020900	210012300900
360	1	1000156393	{1012768},{7301},{1000160428}	1000161601	{1000000828},{1000009291},{1000122231},{9680}	78	106	10	326	0	13	268476759	0	125	1	0	0	0	0	0	0	0	105	0	false	10	2000	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	36	201910020900	210012300900
361	0	1000156393	{6322},{7301},{1000160430}	1000161601	{1000000828},{1000003216},{1000122000},{9680}	31	106	10	92	0	13	268476761	0	125	1	0	0	0	0	0	0	0	60	0	false	1	0	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	37	201910020900	210012300900
362	0	1000156393	{6323},{7301},{1000160430}	1000161601	{1000000828},{1000003216},{1000122000},{9680}	31	106	10	92	0	13	268476761	0	125	1	0	0	0	0	0	0	0	65	0	false	2	0	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	37	201910020900	210012300900
363	1	1000156393	{6324},{7301},{1000160430}	1000161601	{1000000828},{1000003216},{1000122000},{9680}	31	106	10	92	0	13	268476761	0	125	1	0	0	0	0	0	0	0	70	0	false	3	1000	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	37	201910020900	210012300900
364	1	1000156393	{6325},{7301},{1000160430}	1000161601	{1000000828},{1000003216},{1000122000},{9680}	31	106	10	92	0	13	268476761	0	125	1	0	0	0	0	0	0	0	75	0	false	4	2000	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	37	201910020900	210012300900
365	1	1000156393	{6326},{7301},{1000160430}	1000161601	{1000000828},{1000003216},{1000122000},{9680}	31	106	10	92	0	13	268476761	0	125	1	0	0	0	0	0	0	0	80	0	false	5	2000	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	37	201910020900	210012300900
366	1	1000156393	{6327},{7301},{1000160430}	1000161601	{1000000828},{1000003216},{1000122000},{9680}	31	106	10	92	0	13	268476761	0	125	1	0	0	0	0	0	0	0	85	0	false	6	2000	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	37	201910020900	210012300900
367	1	1000156393	{6328},{7301},{1000160430}	1000161601	{1000000828},{1000003216},{1000122000},{9680}	31	106	10	92	0	13	268476761	0	125	1	0	0	0	0	0	0	0	90	0	false	7	2000	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	37	201910020900	210012300900
368	1	1000156393	{6329},{7301},{1000160430}	1000161601	{1000000828},{1000003216},{1000122000},{9680}	31	106	10	92	0	13	268476761	0	125	1	0	0	0	0	0	0	0	95	0	false	8	2000	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	37	201910020900	210012300900
369	1	1000156393	{6330},{7301},{1000160430}	1000161601	{1000000828},{1000003216},{1000122000},{9680}	31	106	10	92	0	13	268476761	0	125	1	0	0	0	0	0	0	0	100	0	false	9	2000	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	37	201910020900	210012300900
370	1	1000156393	{1012768},{7301},{1000160430}	1000161601	{1000000828},{1000003216},{1000122000},{9680}	31	106	10	92	0	13	268476761	0	125	1	0	0	0	0	0	0	0	105	0	false	10	2000	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	37	201910020900	210012300900
371	1	1000156393	{6322},{7302},{1000160434}	1000161508	{90},{1000000359},{1000156395},{1000019986}	106	106	10	4	0	13	268456674	0	125	40	0	0	0	0	0	0	0	40	0	false	1	1367	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	38	201910020900	210012300900
372	1	1000156393	{6323},{7302},{1000160434}	1000161508	{90},{1000000359},{1000156395},{1000019986}	106	106	10	4	0	13	268456674	0	125	40	0	0	0	0	0	0	0	45	0	false	2	1367	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	38	201910020900	210012300900
373	1	1000156393	{6324},{7302},{1000160434}	1000161508	{90},{1000000359},{1000156395},{1000019986}	106	106	10	4	0	13	268456674	0	125	40	0	0	0	0	0	0	0	50	0	false	3	1367	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	38	201910020900	210012300900
374	1	1000156393	{6325},{7302},{1000160434}	1000161508	{90},{1000000359},{1000156395},{1000019986}	106	106	10	4	0	13	268456674	0	125	40	0	0	0	0	0	0	0	55	0	false	4	1367	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	38	201910020900	210012300900
375	1	1000156393	{6326},{7302},{1000160434}	1000161508	{90},{1000000359},{1000156395},{1000019986}	106	106	10	4	0	13	268456674	0	125	40	0	0	0	0	0	0	0	60	0	false	5	1367	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	38	201910020900	210012300900
376	1	1000156393	{6327},{7302},{1000160434}	1000161508	{90},{1000000359},{1000156395},{1000019986}	106	106	10	4	0	13	268456674	0	125	40	0	0	0	0	0	0	0	65	0	false	6	1367	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	38	201910020900	210012300900
377	1	1000156393	{6328},{7302},{1000160434}	1000161508	{90},{1000000359},{1000156395},{1000019986}	106	106	10	4	0	13	268456674	0	125	40	0	0	0	0	0	0	0	70	0	false	7	1367	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	38	201910020900	210012300900
378	1	1000156393	{6329},{7302},{1000160434}	1000161508	{90},{1000000359},{1000156395},{1000019986}	106	106	10	4	0	13	268456674	0	125	40	0	0	0	0	0	0	0	75	0	false	8	1367	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	38	201910020900	210012300900
379	1	1000156393	{6330},{7302},{1000160434}	1000161508	{90},{1000000359},{1000156395},{1000019986}	106	106	10	4	0	13	268456674	0	125	40	0	0	0	0	0	0	0	80	0	false	9	1367	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	38	201910020900	210012300900
380	1	1000156393	{1012768},{7302},{1000160434}	1000161508	{90},{1000000359},{1000156395},{1000019986}	106	106	10	4	0	13	268456674	0	125	40	0	0	0	0	0	0	0	85	0	false	10	1367	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	38	201910020900	210012300900
381	1	1000156393	{6322},{7302},{1000160435}	1000161508	{90},{1000000403},{1000127881},{1000019986}	81	106	10	301	0	13	268456675	0	125	40	0	0	0	0	0	0	0	40	0	false	1	1367	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	39	201910020900	210012300900
382	1	1000156393	{6323},{7302},{1000160435}	1000161508	{90},{1000000403},{1000127881},{1000019986}	81	106	10	301	0	13	268456675	0	125	40	0	0	0	0	0	0	0	45	0	false	2	1367	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	39	201910020900	210012300900
383	1	1000156393	{6324},{7302},{1000160435}	1000161508	{90},{1000000403},{1000127881},{1000019986}	81	106	10	301	0	13	268456675	0	125	40	0	0	0	0	0	0	0	50	0	false	3	1367	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	39	201910020900	210012300900
384	1	1000156393	{6325},{7302},{1000160435}	1000161508	{90},{1000000403},{1000127881},{1000019986}	81	106	10	301	0	13	268456675	0	125	40	0	0	0	0	0	0	0	55	0	false	4	1367	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	39	201910020900	210012300900
385	1	1000156393	{6326},{7302},{1000160435}	1000161508	{90},{1000000403},{1000127881},{1000019986}	81	106	10	301	0	13	268456675	0	125	40	0	0	0	0	0	0	0	60	0	false	5	1367	268487921	17	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	39	201910020900	210012300900
386	1	1000156393	{6327},{7302},{1000160435}	1000161508	{90},{1000000403},{1000127881},{1000019986}	81	106	10	301	0	13	268456675	0	125	40	0	0	0	0	0	0	0	65	0	false	6	1367	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	39	201910020900	210012300900
387	1	1000156393	{6328},{7302},{1000160435}	1000161508	{90},{1000000403},{1000127881},{1000019986}	81	106	10	301	0	13	268456675	0	125	40	0	0	0	0	0	0	0	70	0	false	7	1367	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	39	201910020900	210012300900
388	1	1000156393	{6329},{7302},{1000160435}	1000161508	{90},{1000000403},{1000127881},{1000019986}	81	106	10	301	0	13	268456675	0	125	40	0	0	0	0	0	0	0	75	0	false	8	1367	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	39	201910020900	210012300900
389	1	1000156393	{6330},{7302},{1000160435}	1000161508	{90},{1000000403},{1000127881},{1000019986}	81	106	10	301	0	13	268456675	0	125	40	0	0	0	0	0	0	0	80	0	false	9	1367	268487921	18	0	0	0	0	0	0	0	0	268487921	1	0	0	0	0	0	0	0	0	0	1	1	39	201910020900	210012300900
