ROWID	_Activate|INTEGER	_Type|INTEGER	_MainCategory|INTEGER	_SubCategoryID|TEXT	_TitleNameID|INTEGER	_SubTitleNameID|INTEGER	_TitleNameIDParam|TEXT	_SubTitleNameIDParam|TEXT	_Icon|INTEGER	_AchieveIcon|INTEGER	_RewardAppellation|INTEGER	_RewardPoint|INTEGER	_IsAchieveNotice|BOOLEAN	_GainEvent|INTEGER	_Gain1Type|INTEGER	_Gain1Param|INTEGER	_Gain1Operator|INTEGER	_Gain2Type|INTEGER	_Gain2Param|INTEGER	_Gain2Operator|INTEGER	_Gain3Type|INTEGER	_Gain3Param|INTEGER	_Gain3Operator|INTEGER	_Gain4Type|INTEGER	_Gain4Param|INTEGER	_Gain4Operator|INTEGER	_Gain5Type|INTEGER	_Gain5Param|INTEGER	_Gain5Operator|INTEGER	_AchieveEvent|INTEGER	_Achieve1Type|INTEGER	_Achieve1Param|INTEGER	_Achieve1Operator|INTEGER	_Achieve2Type|INTEGER	_Achieve2Param|INTEGER	_Achieve2Operator|INTEGER	_Achieve3Type|INTEGER	_Achieve3Param|INTEGER	_Achieve3Operator|INTEGER	_Achieve4Type|INTEGER	_Achieve4Param|INTEGER	_Achieve4Operator|INTEGER	_Achieve5Type|INTEGER	_Achieve5Param|INTEGER	_Achieve5Operator|INTEGER	_GainCheckType|BOOLEAN	_AchieveCheckType|BOOLEAN	_SystemMsg|INTEGER	_MailID|INTEGER
1378	0	0	1	9751/10032	1000032156	1000004961	{1000022244}		1	0	0	10	false	2	1	48	4	3	14	0	0	0	0	0	0	0	0	0	0	19	9	201611	0	3	563	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1379	0	0	1	9751/10032	1000000613	1000000729	100	100	1	0	0	10	false	2	1	48	4	3	14	0	0	0	0	0	0	0	0	0	0	3	16	100	4	3	563	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1380	0	0	1	9751/10032	1000028391	1000000790		20	1	0	0	10	false	2	1	48	4	3	14	0	0	0	0	0	0	0	0	0	0	3	15	1200	5	3	563	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1381	0	0	1	9751/10032	1000004885	1000000767			1	0	0	10	false	2	1	48	4	3	14	0	0	0	0	0	0	0	0	0	0	3	14	2	5	3	563	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1382	0	0	1	9751/10032	1000032159	1000032203	{1000032162}	{1000032162}	1	0	0	10	false	2	1	48	4	3	14	0	0	0	0	0	0	0	0	0	0	3	14	1	5	3	563	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1383	0	0	1	9751/10032	1000032159	1000032203	{1000032164}	{1000032164}	1	0	0	10	false	2	1	48	4	3	14	0	0	0	0	0	0	0	0	0	0	3	14	0	5	3	563	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1384	0	0	1	9751/10032	1000028392	1000004963			1	0	0	10	false	2	1	48	4	3	14	0	0	0	0	0	0	0	0	0	0	3	3	563	0	4	4	0	36	1	0	0	0	0	0	0	0	false	false	0	0
1385	0	0	1	9751/10032	1000028393	1000004964			1	0	0	10	false	2	1	48	4	3	14	0	0	0	0	0	0	0	0	0	0	3	3	563	0	4	4	0	2	4	0	21	1	3	23	1	3	false	false	0	0
1386	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	530000
1387	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	530001
1388	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	530002
1389	0	2	3	0	1000016652	0			5	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	1393	0	20	1394	0	20	1395	0	20	1396	0	20	1397	0	false	false	0	0
1390	0	2	3	0	1000016652	0			5	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	1398	0	20	1399	0	20	1400	0	20	1401	0	20	1402	0	false	false	0	0
1391	0	2	3	0	1000016652	0			5	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	1403	0	20	1404	0	20	1405	0	20	1406	0	20	1407	0	false	false	0	0
1392	0	1	3	10121/10111	1000032176	1000032223	{1000023862}	{10121}	5	1	395	100	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	13	20	1389	0	20	1390	0	20	1391	0	0	0	0	0	0	0	false	false	0	0
1393	0	0	3	10121/10111	1000029524	1000032225		{1000029306}	1	0	0	20	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	19	9	235806	0	3	14041	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1394	0	0	3	10121/10111	1000029525	1000032225		{1000029307}	1	0	0	20	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	19	9	235808	0	3	14041	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1395	0	0	3	10121/10111	1000029526	1000032225		{1000029312}	1	0	0	20	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	19	9	235813	0	3	14041	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1396	0	0	3	10121/10111	1000029527	1000032225		{1000029310}	1	0	0	20	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	19	9	235811	0	3	14041	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1397	0	0	3	10121/10111	1000029528	1000032225		{1000029311}	1	0	0	20	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	19	9	235812	0	3	14041	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1398	0	0	3	10121/10111	1000029529	1000032225		{1000029313}	1	0	0	20	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	19	9	235815	0	3	14041	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1399	0	0	3	10121/10111	1000029530	1000032225		{1000029315}	1	0	0	20	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	19	9	235834	0	3	14041	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1400	0	0	3	10121/10111	1000029531	1000032225		{1000029309}	1	0	0	20	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	19	9	235824	0	3	14042	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1401	0	0	3	10121/10111	1000029532	1000032225		{1000029317}	1	0	396	30	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	49	9	235826	0	3	14042	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1402	0	0	3	10121/10111	1000029533	1000017088		25	1	0	0	30	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	3	3	14042	0	4	4	0	15	1500	5	0	0	0	0	0	0	false	false	0	0
1403	0	0	3	10121/10111	1000029534	1000004964			1	0	0	20	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	3	3	14042	0	4	4	0	36	4	0	21	1	3	23	1	3	false	false	0	0
1404	0	0	3	10121/10111	1000029535	1000008712			1	0	0	20	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	3	3	14042	0	4	4	0	36	3	0	21	1	3	23	1	3	false	false	0	0
1405	0	0	3	10121/10111	1000029536	1000008713			1	0	0	20	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	3	3	14042	0	4	4	0	36	2	0	21	1	3	23	1	3	false	false	0	0
1406	0	0	3	10121/10111	1000029537	1000010438			1	0	0	30	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	3	3	14042	0	4	4	0	36	1	0	0	0	0	0	0	0	false	false	0	0
1407	0	0	3	10121/10111	1000036555	1000036656		5	1	0	397	30	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	3	3	14042	0	4	4	0	59	5	4	21	1	3	0	0	0	false	false	0	0
1408	0	0	3	10121/10111	1000029539	1000017092			1	0	0	0	false	39	3	14042	0	3	14041	0	0	0	0	0	0	0	0	0	0	39	3	14042	0	3	14041	0	0	0	0	0	0	0	0	0	0	true	true	0	0
1409	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510033
1410	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510036
1411	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510037
1412	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510038
1413	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510039
1414	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510040
1415	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510041
1416	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510042
1417	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510043
1418	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510044
1419	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510045
1420	0	0	3	10121/10113	1000032402	1000017088		15	1	0	419	30	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	3	3	14052	0	4	4	0	15	900	5	0	0	0	0	0	0	false	false	0	0
1421	0	0	3	10121/10113	1000000613	1000000729	200	200	1	0	0	30	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	3	16	200	4	3	14052	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1422	0	0	3	10121/10113	1000032156	1000032225	{1000029317}	{1000029317}	1	0	0	30	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	19	9	235876	0	3	14052	0	4	4	0	0	0	0	0	0	0	false	false	0	0
1423	0	0	3	10121/10113	1000032403	1000008713			1	0	420	30	false	2	1	50	4	3	11	0	0	0	0	0	0	0	0	0	0	3	3	14052	0	4	4	0	36	2	0	21	1	3	23	1	3	false	false	0	0
1424	0	0	3	10121/10113	1000032404	1000008714			1	0	421	30	false	3	3	14052	0	4	4	0	36	1	0	21	1	3	23	1	3	3	3	14052	0	4	4	0	36	1	0	21	1	3	23	1	3	false	false	0	0
1425	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510046
1426	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510047
1427	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510048
1428	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510049
1429	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510050
1430	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510051
1431	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510052
1432	0	0	4	1000029663/1000031852	1000032979	1000032983		15	1	0	424	30	false	2	1	50	4	3	15	0	0	0	0	0	0	0	0	0	0	3	3	15157	0	4	4	0	15	900	5	0	0	0	0	0	0	false	false	0	0
1433	0	0	4	1000029663/1000031852	1000032980	1000008712			1	0	0	30	false	2	1	50	4	3	15	0	0	0	0	0	0	0	0	0	0	3	3	15157	0	4	4	0	36	3	0	21	1	3	23	1	3	false	false	0	0
1434	0	0	4	1000029663/1000031852	1000032981	1000008713			1	0	423	30	false	2	1	50	4	3	15	0	0	0	0	0	0	0	0	0	0	3	3	15157	0	4	4	0	36	2	0	21	1	3	23	1	3	false	false	0	0
1435	0	0	4	1000029663/1000031852	1000032982	1000008714			1	0	425	30	false	3	3	15157	0	4	4	0	36	1	0	21	1	3	23	1	3	3	3	15157	0	4	4	0	36	1	0	21	1	3	23	1	3	false	false	0	0
1436	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510053
1437	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510054
1438	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510055
1439	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510056
1440	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510057
1441	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510058
1442	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510059
1443	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510060
1444	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510061
1445	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510062
1446	0	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510063
1447	1	0	2	9789/9790	1000033574	1000033575	50	50	4	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	24	5	0	25	50	4	0	0	0	0	0	0	0	0	0	false	false	0	0
1448	1	0	2	9789/9790	1000033574	1000033575	100	100	4	0	0	10	false	37	24	5	0	25	80	4	0	0	0	0	0	0	0	0	0	37	24	5	0	25	100	4	0	0	0	0	0	0	0	0	0	false	false	0	0
1449	1	0	2	9789/9790	1000033574	1000033575	200	200	4	0	0	10	false	37	24	5	0	25	150	4	0	0	0	0	0	0	0	0	0	37	24	5	0	25	200	4	0	0	0	0	0	0	0	0	0	false	false	0	0
1450	1	0	2	9789/9790	1000033574	1000033575	300	300	4	0	0	10	false	37	24	5	0	25	250	4	0	0	0	0	0	0	0	0	0	37	24	5	0	25	300	4	0	0	0	0	0	0	0	0	0	false	false	0	0
1451	1	0	2	9789/9790	1000033574	1000033575	400	400	4	0	0	10	false	37	24	5	0	25	350	4	0	0	0	0	0	0	0	0	0	37	24	5	0	25	400	4	0	0	0	0	0	0	0	0	0	false	false	0	0
1452	1	0	2	9789/9790	1000033574	1000033575	500	500	4	0	0	10	false	37	24	5	0	25	450	4	0	0	0	0	0	0	0	0	0	37	24	5	0	25	500	4	0	0	0	0	0	0	0	0	0	false	false	0	0
1453	1	0	2	9789/9790	1000033574	1000033575	1000	1000	4	0	0	10	false	37	24	5	0	25	900	4	0	0	0	0	0	0	0	0	0	37	24	5	0	25	1000	4	0	0	0	0	0	0	0	0	0	false	false	0	0
1454	1	0	2	9789/9790	1000033574	1000033575	2000	2000	4	0	0	10	false	37	24	5	0	25	1900	4	0	0	0	0	0	0	0	0	0	37	24	5	0	25	2000	4	0	0	0	0	0	0	0	0	0	false	false	0	0
1455	1	0	2	9789/9790	1000033574	1000033575	5000	5000	4	0	0	10	false	37	24	5	0	25	4900	4	0	0	0	0	0	0	0	0	0	37	24	5	0	25	5000	4	0	0	0	0	0	0	0	0	0	false	false	0	0
1456	1	0	2	9789/9790	1000033574	1000033575	10000	10000	4	0	0	10	false	37	24	5	0	25	9900	4	0	0	0	0	0	0	0	0	0	37	24	5	0	25	10000	4	0	0	0	0	0	0	0	0	0	false	false	0	0
1457	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510064
1458	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510065
1459	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510066
1460	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510067
1461	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	510068
1462	0	0	4	1000029663/1000033856	1000034610	1000034614		15	1	0	435	30	false	2	1	24	4	3	8	0	0	0	0	0	0	0	0	0	0	3	3	15174	0	4	4	0	15	900	5	0	0	0	0	0	0	false	false	0	0
1463	0	0	4	1000029663/1000033856	1000034611	1000008712			1	0	0	30	false	2	1	24	4	3	8	0	0	0	0	0	0	0	0	0	0	3	3	15174	0	4	4	0	36	3	0	21	1	3	23	1	3	false	false	0	0
1464	0	0	4	1000029663/1000033856	1000034612	1000008713			1	0	436	30	false	2	1	24	4	3	8	0	0	0	0	0	0	0	0	0	0	3	3	15174	0	4	4	0	36	2	0	21	1	3	23	1	3	false	false	0	0
1465	0	0	4	1000029663/1000033856	1000034613	1000008714			1	0	437	30	false	3	3	15174	0	4	4	0	36	1	0	21	1	3	23	1	3	3	3	15174	0	4	4	0	36	1	0	21	1	3	23	1	3	false	false	0	0
1466	1	5	1	0	0	0			0	0	0	0	false	14	31	279	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	279	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1467	1	5	1	0	0	0			0	0	0	0	false	14	31	281	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	281	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1468	1	5	1	0	0	0			0	0	0	0	false	14	31	283	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	283	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1469	1	5	1	0	0	0			0	0	0	0	false	14	31	285	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	285	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1470	1	5	1	0	0	0			0	0	0	0	false	14	31	378	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	378	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1471	0	5	1	0	0	0			0	0	0	0	false	14	31	5001	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	5001	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1472	0	5	1	0	0	0			0	0	0	0	false	14	31	5101	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	5101	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1473	0	5	1	0	0	0			0	0	0	0	false	14	31	5301	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	5301	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1474	0	5	1	0	0	0			0	0	0	0	false	14	31	7001	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	7001	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1475	0	5	1	0	0	0			0	0	0	0	false	14	31	5501	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	5501	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1476	0	5	1	0	0	0			0	0	0	0	false	14	31	8201	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	8201	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1477	0	5	1	0	0	0			0	0	0	0	false	14	31	7501	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	7501	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1478	0	5	1	0	0	0			0	0	0	0	false	14	31	9101	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	9101	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1479	0	5	1	0	0	0			0	0	0	0	false	14	31	6301	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	6301	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1480	0	5	1	0	0	0			0	0	0	0	false	14	31	7701	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	7701	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1481	0	5	1	0	0	0			0	0	0	0	false	14	31	8401	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	8401	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1482	0	5	1	0	0	0			0	0	0	0	false	14	31	5701	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	5701	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1483	0	5	1	0	0	0			0	0	0	0	false	14	31	7201	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	7201	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1484	0	5	1	0	0	0			0	0	0	0	false	14	31	6001	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	6001	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1485	0	5	1	0	0	0			0	0	0	0	false	14	31	6601	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	6601	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1486	0	5	1	0	0	0			0	0	0	0	false	14	31	6701	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	6701	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1487	0	5	1	0	0	0			0	0	0	0	false	14	31	8801	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	8801	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1488	0	5	1	0	0	0			0	0	0	0	false	14	31	5801	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	5801	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1489	0	5	1	0	0	0			0	0	0	0	false	14	31	5901	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	5901	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1490	0	5	1	0	0	0			0	0	0	0	false	14	31	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	7901	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1491	0	5	1	0	0	0			0	0	0	0	false	14	31	567	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	567	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1492	0	5	1	0	0	0			0	0	0	0	false	14	31	7401	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	7401	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1493	0	5	1	0	0	0			0	0	0	0	false	14	31	6801	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	6801	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1494	0	5	1	0	0	0			0	0	0	0	false	14	31	6201	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	6201	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1495	0	5	1	0	0	0			0	0	0	0	false	14	31	6901	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	6901	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1496	0	5	1	0	0	0			0	0	0	0	false	14	31	8101	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	8101	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1497	0	5	1	0	0	0			0	0	0	0	false	14	31	8601	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	8601	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1498	0	5	1	0	0	0			0	0	0	0	false	14	31	430	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	430	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1499	0	5	1	0	0	0			0	0	0	0	false	14	31	588	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	588	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1500	0	5	1	0	0	0			0	0	0	0	false	14	31	559	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	559	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1501	0	5	1	0	0	0			0	0	0	0	false	14	31	523	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	523	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1502	0	5	1	0	0	0			0	0	0	0	false	4	13	338825376	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	338825376	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1503	0	5	1	0	0	0			0	0	0	0	false	4	13	338825504	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	338825504	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
1504	0	5	1	0	0	0			0	0	0	0	false	4	13	338825632	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	338825632	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
