ROWID	_ItemID|INTEGER	_CompoundTableIndex1|INTEGER	_CompoundTableIndex2|INTEGER	_CompoundTableIndex3|INTEGER	_CompoundTableIndex4|INTEGER	_CompoundTableIndex5|INTEGER	_CompoundTableIndex6|INTEGER	_CompoundTableIndex7|INTEGER	_CompoundTableIndex8|INTEGER	_CompoundTableIndex9|INTEGER	_CompoundTableIndex10|INTEGER
268483501	268483501	268482692	0	0	0	0	0	0	0	0	0
268483502	268483502	268482693	0	0	0	0	0	0	0	0	0
342167018	342167018	445052160	445052161	0	0	0	0	0	0	0	0
342135274	342135274	440988928	440988929	0	0	0	0	0	0	0	0
342198762	342198762	449115392	449115393	0	0	0	0	0	0	0	0
268483503	268483503	268482694	268482695	0	0	0	0	0	0	0	0
342166214	342166214	444949249	0	0	0	0	0	0	0	0	0
342134470	342134470	440886017	0	0	0	0	0	0	0	0	0
342197958	342197958	449012481	0	0	0	0	0	0	0	0	0
268483504	268483504	268482697	0	0	0	0	0	0	0	0	0
268476392	268476392	268476373	268476374	0	0	0	0	0	0	0	0
268483505	268483505	268482698	268482699	0	0	0	0	0	0	0	0
268483506	268483506	268482700	268482701	0	0	0	0	0	0	0	0
268483507	268483507	268482702	268482703	0	0	0	0	0	0	0	0
268441959	268441959	268441895	268441896	0	0	0	0	0	0	0	0
268441960	268441960	268441897	268441898	0	0	0	0	0	0	0	0
268441316	268441316	268441177	268441178	0	0	0	0	0	0	0	0
268483508	268483508	268482704	268482705	0	0	0	0	0	0	0	0
268435535	268435535	268435476	268435477	0	0	0	0	0	0	0	0
268435536	268435536	268435478	268435479	0	0	0	0	0	0	0	0
268435537	268435537	268435480	268435481	0	0	0	0	0	0	0	0
268483509	268483509	268482706	268482707	0	0	0	0	0	0	0	0
341903232	341903232	411176448	0	0	0	0	0	0	0	0	0
268444853	268444853	268444747	0	0	0	0	0	0	0	0	0
268451890	268451890	268451847	0	0	0	0	0	0	0	0	0
268463206	268463206	268463111	0	0	0	0	0	0	0	0	0
268467784	268467784	268467762	0	0	0	0	0	0	0	0	0
341904256	341904256	411307520	0	0	0	0	0	0	0	0	0
341905280	341905280	411438592	0	0	0	0	0	0	0	0	0
341906304	341906304	411569664	0	0	0	0	0	0	0	0	0
341907328	341907328	411700736	0	0	0	0	0	0	0	0	0
341908352	341908352	411831808	0	0	0	0	0	0	0	0	0
268440839	268440839	268437334	0	0	0	0	0	0	0	0	0
268440840	268440840	268439600	0	0	0	0	0	0	0	0	0
268444854	268444854	268444748	0	0	0	0	0	0	0	0	0
341870464	341870464	406982144	0	0	0	0	0	0	0	0	0
268444855	268444855	268444749	0	0	0	0	0	0	0	0	0
268444856	268444856	268444750	0	0	0	0	0	0	0	0	0
341871488	341871488	407113216	0	0	0	0	0	0	0	0	0
341872512	341872512	407244288	0	0	0	0	0	0	0	0	0
341873536	341873536	407375360	0	0	0	0	0	0	0	0	0
341874560	341874560	407506432	0	0	0	0	0	0	0	0	0
341875584	341875584	407637504	0	0	0	0	0	0	0	0	0
341876608	341876608	407768576	0	0	0	0	0	0	0	0	0
268440841	268440841	268437335	0	0	0	0	0	0	0	0	0
268440842	268440842	268439601	0	0	0	0	0	0	0	0	0
341936000	341936000	415370752	0	0	0	0	0	0	0	0	0
341937024	341937024	415501824	0	0	0	0	0	0	0	0	0
341938048	341938048	415632896	0	0	0	0	0	0	0	0	0
341939072	341939072	415763968	0	0	0	0	0	0	0	0	0
268440843	268440843	268437336	0	0	0	0	0	0	0	0	0
268444857	268444857	268444751	0	0	0	0	0	0	0	0	0
268451891	268451891	268450166	0	0	0	0	0	0	0	0	0
268463207	268463207	268463112	0	0	0	0	0	0	0	0	0
268466762	268466762	268466736	0	0	0	0	0	0	0	0	0
268466175	268466175	268466163	0	0	0	0	0	0	0	0	0
268466176	268466176	268466164	0	0	0	0	0	0	0	0	0
268466177	268466177	268466165	0	0	0	0	0	0	0	0	0
268466178	268466178	268466166	0	0	0	0	0	0	0	0	0
268466884	268466884	268466867	0	0	0	0	0	0	0	0	0
342170072	342170072	445443072	445443073	0	0	0	0	0	0	0	0
342138328	342138328	441379840	441379841	0	0	0	0	0	0	0	0
342200792	342200792	449375232	449375233	0	0	0	0	0	0	0	0
268483510	268483510	268482708	268482709	0	0	0	0	0	0	0	0
342167085	342167085	445060736	445060737	0	0	0	0	0	0	0	0
342135341	342135341	440997504	440997505	0	0	0	0	0	0	0	0
342198829	342198829	449123968	449123969	0	0	0	0	0	0	0	0
268483511	268483511	268482710	268482711	0	0	0	0	0	0	0	0
268481370	268481370	268481331	268481332	0	0	0	0	0	0	0	0
268483512	268483512	268482712	268482713	0	0	0	0	0	0	0	0
268469415	268469415	268469394	268469395	0	0	0	0	0	0	0	0
268483513	268483513	268482714	268482715	0	0	0	0	0	0	0	0
268448326	268448326	268448186	268448187	0	0	0	0	0	0	0	0
268448327	268448327	268448188	268448189	0	0	0	0	0	0	0	0
268448328	268448328	268448190	268448191	0	0	0	0	0	0	0	0
268483514	268483514	268482716	268482717	0	0	0	0	0	0	0	0
268483515	268483515	268482718	268482719	0	0	0	0	0	0	0	0
268483516	268483516	268482720	268482721	0	0	0	0	0	0	0	0
268441961	268441961	268441899	268441900	0	0	0	0	0	0	0	0
268441962	268441962	268441901	268441902	0	0	0	0	0	0	0	0
268441963	268441963	268441903	268441904	0	0	0	0	0	0	0	0
268483517	268483517	268482722	268482723	0	0	0	0	0	0	0	0
268469416	268469416	268469396	268469397	0	0	0	0	0	0	0	0
268483518	268483518	268482724	268482725	0	0	0	0	0	0	0	0
342164616	342164616	444744704	444744705	0	0	0	0	0	0	0	0
342131848	342131848	440550400	440550401	0	0	0	0	0	0	0	0
342197384	342197384	448939008	448939009	0	0	0	0	0	0	0	0
268476393	268476393	268476375	268476376	0	0	0	0	0	0	0	0
268483519	268483519	268482726	268482727	0	0	0	0	0	0	0	0
342164585	342164585	444740736	444740737	0	0	0	0	0	0	0	0
342131817	342131817	440546432	440546433	0	0	0	0	0	0	0	0
342197353	342197353	448935040	448935041	0	0	0	0	0	0	0	0
268454899	268454899	268454734	268454735	0	0	0	0	0	0	0	0
268454900	268454900	268454736	268454737	0	0	0	0	0	0	0	0
268454901	268454901	268454738	268454739	0	0	0	0	0	0	0	0
342165863	342165863	444904321	0	0	0	0	0	0	0	0	0
268457038	268457038	268456975	268456976	0	0	0	0	0	0	0	0
342134119	342134119	440841089	0	0	0	0	0	0	0	0	0
268457039	268457039	268456977	268456978	0	0	0	0	0	0	0	0
342197607	342197607	448967553	0	0	0	0	0	0	0	0	0
268457040	268457040	268456979	268456980	0	0	0	0	0	0	0	0
268483520	268483520	268482728	268482729	0	0	0	0	0	0	0	0
268483521	268483521	268482730	268482731	0	0	0	0	0	0	0	0
342166893	342166893	445036161	0	0	0	0	0	0	0	0	0
342135149	342135149	440972929	0	0	0	0	0	0	0	0	0
342198637	342198637	449099393	0	0	0	0	0	0	0	0	0
268483522	268483522	268482732	268482733	0	0	0	0	0	0	0	0
268477820	268477820	268477792	268477793	0	0	0	0	0	0	0	0
268483523	268483523	268482734	268482735	0	0	0	0	0	0	0	0
268481371	268481371	268481333	268481334	0	0	0	0	0	0	0	0
268483524	268483524	268482736	268482737	0	0	0	0	0	0	0	0
268436705	268436705	268436624	268436625	0	0	0	0	0	0	0	0
268436706	268436706	268436626	268436627	0	0	0	0	0	0	0	0
268436707	268436707	268436628	268436629	0	0	0	0	0	0	0	0
268483525	268483525	268482738	268482739	0	0	0	0	0	0	0	0
268483526	268483526	268482740	0	0	0	0	0	0	0	0	0
268483527	268483527	268482741	0	0	0	0	0	0	0	0	0
268457363	268457363	268457354	268457355	0	0	0	0	0	0	0	0
268457364	268457364	268457356	268457357	0	0	0	0	0	0	0	0
268457365	268457365	268457358	268457359	0	0	0	0	0	0	0	0
268483528	268483528	268482742	268482743	0	0	0	0	0	0	0	0
342166248	342166248	444953600	444953601	0	0	0	0	0	0	0	0
342134504	342134504	440890368	440890369	0	0	0	0	0	0	0	0
342197992	342197992	449016832	449016833	0	0	0	0	0	0	0	0
268483529	268483529	268482744	268482745	0	0	0	0	0	0	0	0
268456229	268456229	268456223	268456224	0	0	0	0	0	0	0	0
268456230	268456230	268456225	268456226	0	0	0	0	0	0	0	0
268456231	268456231	268456227	268456228	0	0	0	0	0	0	0	0
268483530	268483530	268482746	268482747	0	0	0	0	0	0	0	0
342167267	342167267	445084032	0	0	0	0	0	0	0	0	0
342135523	342135523	441020800	0	0	0	0	0	0	0	0	0
342199011	342199011	449147264	0	0	0	0	0	0	0	0	0
268483531	268483531	268482748	268482749	0	0	0	0	0	0	0	0
268481381	268481381	268481379	268481380	0	0	0	0	0	0	0	0
268483532	268483532	268482750	268482751	0	0	0	0	0	0	0	0
342165992	342165992	444920832	444920833	0	0	0	0	0	0	0	0
342134248	342134248	440857600	440857601	0	0	0	0	0	0	0	0
342197736	342197736	448984064	448984065	0	0	0	0	0	0	0	0
268483533	268483533	268482752	268482753	0	0	0	0	0	0	0	0
342170331	342170331	445476225	0	0	0	0	0	0	0	0	0
342138587	342138587	441412993	0	0	0	0	0	0	0	0	0
342201051	342201051	449408385	0	0	0	0	0	0	0	0	0
268483534	268483534	268482755	0	0	0	0	0	0	0	0	0
268469994	268469994	268469974	268469975	0	0	0	0	0	0	0	0
268483535	268483535	268482756	268482757	0	0	0	0	0	0	0	0
268476135	268476135	268476130	0	0	0	0	0	0	0	0	0
268483536	268483536	268482758	268482759	0	0	0	0	0	0	0	0
342164640	342164640	444747776	444747777	0	0	0	0	0	0	0	0
342131872	342131872	440553472	440553473	0	0	0	0	0	0	0	0
342197408	342197408	448942080	448942081	0	0	0	0	0	0	0	0
268475525	268475525	268475504	0	0	0	0	0	0	0	0	0
268483537	268483537	268482760	268482761	0	0	0	0	0	0	0	0
342165892	342165892	444908032	444908033	0	0	0	0	0	0	0	0
342134148	342134148	440844800	440844801	0	0	0	0	0	0	0	0
342197636	342197636	448971264	448971265	0	0	0	0	0	0	0	0
268483538	268483538	268482762	268482763	0	0	0	0	0	0	0	0
268483539	268483539	268482764	0	0	0	0	0	0	0	0	0
268483540	268483540	268482765	0	0	0	0	0	0	0	0	0
342166889	342166889	445035648	445035649	0	0	0	0	0	0	0	0
342135145	342135145	440972416	440972417	0	0	0	0	0	0	0	0
342198633	342198633	449098880	449098881	0	0	0	0	0	0	0	0
268483541	268483541	268482766	268482767	0	0	0	0	0	0	0	0
268454902	268454902	268454740	268454741	0	0	0	0	0	0	0	0
268454903	268454903	268454742	268454743	0	0	0	0	0	0	0	0
268454904	268454904	268454744	268454745	0	0	0	0	0	0	0	0
268489094	268489094	268489036	0	0	0	0	0	0	0	0	0
268483542	268483542	268482768	268482769	0	0	0	0	0	0	0	0
268483543	268483543	268482770	268482771	0	0	0	0	0	0	0	0
268469417	268469417	268469398	268469399	0	0	0	0	0	0	0	0
268483544	268483544	268482772	268482773	0	0	0	0	0	0	0	0
268448410	268448410	268448377	268448378	0	0	0	0	0	0	0	0
268448411	268448411	268448379	268448380	0	0	0	0	0	0	0	0
268448412	268448412	268448381	268448382	0	0	0	0	0	0	0	0
268483545	268483545	268482774	268482775	0	0	0	0	0	0	0	0
268483546	268483546	268482776	268482777	0	0	0	0	0	0	0	0
268483547	268483547	268482778	268482779	0	0	0	0	0	0	0	0
268477821	268477821	268477794	268477795	0	0	0	0	0	0	0	0
268483548	268483548	268482780	268482781	0	0	0	0	0	0	0	0
341902432	341902432	411173248	0	0	0	0	0	0	0	0	0
268444858	268444858	268444752	0	0	0	0	0	0	0	0	0
268451892	268451892	268451848	0	0	0	0	0	0	0	0	0
268463208	268463208	268463113	0	0	0	0	0	0	0	0	0
268467785	268467785	268467763	0	0	0	0	0	0	0	0	0
341903456	341903456	411304320	0	0	0	0	0	0	0	0	0
341904480	341904480	411435392	0	0	0	0	0	0	0	0	0
341905504	341905504	411566464	0	0	0	0	0	0	0	0	0
341906528	341906528	411697536	0	0	0	0	0	0	0	0	0
341907552	341907552	411828608	0	0	0	0	0	0	0	0	0
268440844	268440844	268437337	0	0	0	0	0	0	0	0	0
268440845	268440845	268439602	0	0	0	0	0	0	0	0	0
268444859	268444859	268444753	0	0	0	0	0	0	0	0	0
341869664	341869664	406978944	0	0	0	0	0	0	0	0	0
268444860	268444860	268444754	0	0	0	0	0	0	0	0	0
268444861	268444861	268444755	0	0	0	0	0	0	0	0	0
341870688	341870688	407110016	0	0	0	0	0	0	0	0	0
341871712	341871712	407241088	0	0	0	0	0	0	0	0	0
341872736	341872736	407372160	0	0	0	0	0	0	0	0	0
341873760	341873760	407503232	0	0	0	0	0	0	0	0	0
341874784	341874784	407634304	0	0	0	0	0	0	0	0	0
341875808	341875808	407765376	0	0	0	0	0	0	0	0	0
268440846	268440846	268437338	0	0	0	0	0	0	0	0	0
268440847	268440847	268439603	0	0	0	0	0	0	0	0	0
341935200	341935200	415367552	0	0	0	0	0	0	0	0	0
341936224	341936224	415498624	0	0	0	0	0	0	0	0	0
341937248	341937248	415629696	0	0	0	0	0	0	0	0	0
341938272	341938272	415760768	0	0	0	0	0	0	0	0	0
268440848	268440848	268437339	0	0	0	0	0	0	0	0	0
268444862	268444862	268444756	0	0	0	0	0	0	0	0	0
268451893	268451893	268450167	0	0	0	0	0	0	0	0	0
268463209	268463209	268463114	0	0	0	0	0	0	0	0	0
268466763	268466763	268466737	0	0	0	0	0	0	0	0	0
342169046	342169046	445311744	445311745	0	0	0	0	0	0	0	0
342137302	342137302	441248512	441248513	0	0	0	0	0	0	0	0
342200790	342200790	449374976	449374977	0	0	0	0	0	0	0	0
268483549	268483549	268482782	268482783	0	0	0	0	0	0	0	0
268449470	268449470	268449177	0	0	0	0	0	0	0	0	0
268449471	268449471	268449178	0	0	0	0	0	0	0	0	0
268451894	268451894	268451849	0	0	0	0	0	0	0	0	0
268463210	268463210	268463115	0	0	0	0	0	0	0	0	0
268467786	268467786	268467764	0	0	0	0	0	0	0	0	0
268449472	268449472	268449179	0	0	0	0	0	0	0	0	0
268449473	268449473	268449180	0	0	0	0	0	0	0	0	0
268449474	268449474	268449181	0	0	0	0	0	0	0	0	0
268449475	268449475	268449182	0	0	0	0	0	0	0	0	0
268449476	268449476	268449183	0	0	0	0	0	0	0	0	0
268449477	268449477	268449184	0	0	0	0	0	0	0	0	0
268449478	268449478	268449185	0	0	0	0	0	0	0	0	0
268449479	268449479	268449186	0	0	0	0	0	0	0	0	0
268449480	268449480	268449187	0	0	0	0	0	0	0	0	0
268449481	268449481	268449188	0	0	0	0	0	0	0	0	0
268449482	268449482	268449189	0	0	0	0	0	0	0	0	0
268449483	268449483	268449190	0	0	0	0	0	0	0	0	0
268449484	268449484	268449191	0	0	0	0	0	0	0	0	0
268449485	268449485	268449192	0	0	0	0	0	0	0	0	0
268449486	268449486	268449193	0	0	0	0	0	0	0	0	0
268449487	268449487	268449194	0	0	0	0	0	0	0	0	0
268449488	268449488	268449195	0	0	0	0	0	0	0	0	0
268449489	268449489	268449196	0	0	0	0	0	0	0	0	0
268449490	268449490	268449197	0	0	0	0	0	0	0	0	0
268449491	268449491	268449198	0	0	0	0	0	0	0	0	0
268449492	268449492	268449199	0	0	0	0	0	0	0	0	0
268449493	268449493	268449200	0	0	0	0	0	0	0	0	0
268449494	268449494	268449201	0	0	0	0	0	0	0	0	0
268449495	268449495	268449202	0	0	0	0	0	0	0	0	0
268449496	268449496	268449203	0	0	0	0	0	0	0	0	0
268451895	268451895	268450168	0	0	0	0	0	0	0	0	0
268463211	268463211	268463116	0	0	0	0	0	0	0	0	0
268466764	268466764	268466738	0	0	0	0	0	0	0	0	0
341902592	341902592	411173888	0	0	0	0	0	0	0	0	0
268444863	268444863	268444757	0	0	0	0	0	0	0	0	0
268451896	268451896	268451850	0	0	0	0	0	0	0	0	0
268463212	268463212	268463117	0	0	0	0	0	0	0	0	0
268467787	268467787	268467765	0	0	0	0	0	0	0	0	0
341903616	341903616	411304960	0	0	0	0	0	0	0	0	0
341904640	341904640	411436032	0	0	0	0	0	0	0	0	0
341905664	341905664	411567104	0	0	0	0	0	0	0	0	0
341906688	341906688	411698176	0	0	0	0	0	0	0	0	0
341907712	341907712	411829248	0	0	0	0	0	0	0	0	0
268440849	268440849	268437340	0	0	0	0	0	0	0	0	0
268440850	268440850	268439604	0	0	0	0	0	0	0	0	0
268444864	268444864	268444758	0	0	0	0	0	0	0	0	0
341869824	341869824	406979584	0	0	0	0	0	0	0	0	0
268444865	268444865	268444759	0	0	0	0	0	0	0	0	0
268444866	268444866	268444760	0	0	0	0	0	0	0	0	0
341870848	341870848	407110656	0	0	0	0	0	0	0	0	0
341871872	341871872	407241728	0	0	0	0	0	0	0	0	0
341872896	341872896	407372800	0	0	0	0	0	0	0	0	0
341873920	341873920	407503872	0	0	0	0	0	0	0	0	0
341874944	341874944	407634944	0	0	0	0	0	0	0	0	0
341875968	341875968	407766016	0	0	0	0	0	0	0	0	0
268440851	268440851	268437341	0	0	0	0	0	0	0	0	0
268440852	268440852	268439605	0	0	0	0	0	0	0	0	0
341935360	341935360	415368192	0	0	0	0	0	0	0	0	0
341936384	341936384	415499264	0	0	0	0	0	0	0	0	0
341937408	341937408	415630336	0	0	0	0	0	0	0	0	0
341938432	341938432	415761408	0	0	0	0	0	0	0	0	0
268440853	268440853	268437342	0	0	0	0	0	0	0	0	0
268444867	268444867	268444761	0	0	0	0	0	0	0	0	0
268451897	268451897	268450169	0	0	0	0	0	0	0	0	0
268463213	268463213	268463118	0	0	0	0	0	0	0	0	0
268466765	268466765	268466739	0	0	0	0	0	0	0	0	0
268442998	268442998	268442954	0	0	0	0	0	0	0	0	0
268444868	268444868	268444762	0	0	0	0	0	0	0	0	0
268451898	268451898	268451851	0	0	0	0	0	0	0	0	0
268463214	268463214	268463119	0	0	0	0	0	0	0	0	0
268466885	268466885	268466868	0	0	0	0	0	0	0	0	0
268448332	268448332	268448198	268448199	0	0	0	0	0	0	0	0
268448333	268448333	268448200	268448201	0	0	0	0	0	0	0	0
268448334	268448334	268448202	268448203	0	0	0	0	0	0	0	0
268483550	268483550	268482784	268482785	0	0	0	0	0	0	0	0
268489095	268489095	268489037	0	0	0	0	0	0	0	0	0
268470118	268470118	268470112	268470113	0	0	0	0	0	0	0	0
268483551	268483551	268482786	268482787	0	0	0	0	0	0	0	0
268441964	268441964	268441905	268441906	0	0	0	0	0	0	0	0
268441965	268441965	268441907	268441908	0	0	0	0	0	0	0	0
268441966	268441966	268441909	268441910	0	0	0	0	0	0	0	0
268483552	268483552	268482788	268482789	0	0	0	0	0	0	0	0
268463215	268463215	268463120	268463121	0	0	0	0	0	0	0	0
268463216	268463216	268463122	268463123	0	0	0	0	0	0	0	0
268463217	268463217	268463125	0	0	0	0	0	0	0	0	0
268483553	268483553	268482790	268482791	0	0	0	0	0	0	0	0
342164960	342164960	444788736	444788737	0	0	0	0	0	0	0	0
342133216	342133216	440725504	440725505	0	0	0	0	0	0	0	0
342197728	342197728	448983040	448983041	0	0	0	0	0	0	0	0
268483554	268483554	268482792	268482793	0	0	0	0	0	0	0	0
268483555	268483555	268482794	0	0	0	0	0	0	0	0	0
268483556	268483556	268482795	0	0	0	0	0	0	0	0	0
268463218	268463218	268463126	268463127	0	0	0	0	0	0	0	0
268463219	268463219	268463128	268463129	0	0	0	0	0	0	0	0
268463220	268463220	268463131	0	0	0	0	0	0	0	0	0
268483557	268483557	268482796	268482797	0	0	0	0	0	0	0	0
342164866	342164866	444776704	444776705	0	0	0	0	0	0	0	0
342133122	342133122	440713472	440713473	0	0	0	0	0	0	0	0
342197634	342197634	448971008	448971009	0	0	0	0	0	0	0	0
268483558	268483558	268482798	268482799	0	0	0	0	0	0	0	0
268483559	268483559	268482800	0	0	0	0	0	0	0	0	0
268483560	268483560	268482801	0	0	0	0	0	0	0	0	0
342167115	342167115	445064576	445064577	0	0	0	0	0	0	0	0
342135371	342135371	441001344	441001345	0	0	0	0	0	0	0	0
342198859	342198859	449127808	449127809	0	0	0	0	0	0	0	0
268483561	268483561	268482802	268482803	0	0	0	0	0	0	0	0
342168146	342168146	445196544	445196545	0	0	0	0	0	0	0	0
342136402	342136402	441133312	441133313	0	0	0	0	0	0	0	0
342199890	342199890	449259776	449259777	0	0	0	0	0	0	0	0
268483562	268483562	268482804	268482805	0	0	0	0	0	0	0	0
342168143	342168143	445196160	445196161	0	0	0	0	0	0	0	0
342136399	342136399	441132928	441132929	0	0	0	0	0	0	0	0
342199887	342199887	449259392	449259393	0	0	0	0	0	0	0	0
268483563	268483563	268482806	268482807	0	0	0	0	0	0	0	0
268476850	268476850	268476829	268476830	0	0	0	0	0	0	0	0
268483564	268483564	268482808	268482809	0	0	0	0	0	0	0	0
342168047	342168047	445183872	445183873	0	0	0	0	0	0	0	0
342136303	342136303	441120640	441120641	0	0	0	0	0	0	0	0
342199791	342199791	449247104	449247105	0	0	0	0	0	0	0	0
268483565	268483565	268482810	268482811	0	0	0	0	0	0	0	0
268441323	268441323	268441191	268441192	0	0	0	0	0	0	0	0
268441324	268441324	268441193	268441194	0	0	0	0	0	0	0	0
268441325	268441325	268441195	268441196	0	0	0	0	0	0	0	0
268476394	268476394	268476377	268476378	0	0	0	0	0	0	0	0
268483566	268483566	268482812	268482813	0	0	0	0	0	0	0	0
268469995	268469995	268469976	268469977	0	0	0	0	0	0	0	0
268483567	268483567	268482814	268482815	0	0	0	0	0	0	0	0
268466479	268466479	268466478	0	0	0	0	0	0	0	0	0
268466886	268466886	268466869	0	0	0	0	0	0	0	0	0
342165058	342165058	444801280	444801281	0	0	0	0	0	0	0	0
342133314	342133314	440738048	440738049	0	0	0	0	0	0	0	0
342197826	342197826	448995584	448995585	0	0	0	0	0	0	0	0
268483568	268483568	268482816	268482817	0	0	0	0	0	0	0	0
268465743	268465743	268465719	268465720	0	0	0	0	0	0	0	0
268465744	268465744	268465721	268465722	0	0	0	0	0	0	0	0
268483569	268483569	268482818	268482819	0	0	0	0	0	0	0	0
342168209	342168209	445204608	445204609	0	0	0	0	0	0	0	0
342136465	342136465	441141376	441141377	0	0	0	0	0	0	0	0
342199953	342199953	449267840	449267841	0	0	0	0	0	0	0	0
268483570	268483570	268482820	268482821	0	0	0	0	0	0	0	0
268456636	268456636	268456612	0	0	0	0	0	0	0	0	0
268456637	268456637	268456613	0	0	0	0	0	0	0	0	0
268463221	268463221	268463132	0	0	0	0	0	0	0	0	0
268466913	268466913	268466901	0	0	0	0	0	0	0	0	0
268456638	268456638	268456614	0	0	0	0	0	0	0	0	0
268456639	268456639	268456615	0	0	0	0	0	0	0	0	0
268463222	268463222	268463133	0	0	0	0	0	0	0	0	0
268466914	268466914	268466902	0	0	0	0	0	0	0	0	0
268456640	268456640	268456616	0	0	0	0	0	0	0	0	0
268456641	268456641	268456617	0	0	0	0	0	0	0	0	0
268463223	268463223	268463134	0	0	0	0	0	0	0	0	0
268466915	268466915	268466903	0	0	0	0	0	0	0	0	0
268456642	268456642	268456618	0	0	0	0	0	0	0	0	0
268456643	268456643	268456619	0	0	0	0	0	0	0	0	0
268463224	268463224	268463135	0	0	0	0	0	0	0	0	0
268466916	268466916	268466904	0	0	0	0	0	0	0	0	0
268464155	268464155	268464005	0	0	0	0	0	0	0	0	0
268464156	268464156	268464006	0	0	0	0	0	0	0	0	0
268464000	268464000	268463998	0	0	0	0	0	0	0	0	0
268466887	268466887	268466870	0	0	0	0	0	0	0	0	0
268464157	268464157	268464007	0	0	0	0	0	0	0	0	0
268464158	268464158	268464008	0	0	0	0	0	0	0	0	0
268464001	268464001	268463999	0	0	0	0	0	0	0	0	0
268466888	268466888	268466871	0	0	0	0	0	0	0	0	0
342165958	342165958	444916480	444916481	0	0	0	0	0	0	0	0
342134214	342134214	440853248	440853249	0	0	0	0	0	0	0	0
342197702	342197702	448979713	0	0	0	0	0	0	0	0	0
268483571	268483571	268482822	268482823	0	0	0	0	0	0	0	0
268465745	268465745	268465723	0	0	0	0	0	0	0	0	0
268465746	268465746	268465724	0	0	0	0	0	0	0	0	0
268483572	268483572	268482824	268482825	0	0	0	0	0	0	0	0
268465747	268465747	268464065	268465725	0	0	0	0	0	0	0	0
268465748	268465748	268465726	268465727	0	0	0	0	0	0	0	0
268483573	268483573	268482826	268482827	0	0	0	0	0	0	0	0
268481372	268481372	268481335	268481336	0	0	0	0	0	0	0	0
268483574	268483574	268482828	268482829	0	0	0	0	0	0	0	0
342164834	342164834	444772608	444772609	0	0	0	0	0	0	0	0
342133090	342133090	440709376	440709377	0	0	0	0	0	0	0	0
342197602	342197602	448966912	448966913	0	0	0	0	0	0	0	0
268483575	268483575	268482830	268482831	0	0	0	0	0	0	0	0
268448335	268448335	268448204	268448205	0	0	0	0	0	0	0	0
268448336	268448336	268448206	268448207	0	0	0	0	0	0	0	0
268448337	268448337	268448208	268448209	0	0	0	0	0	0	0	0
268476395	268476395	268476379	268476380	0	0	0	0	0	0	0	0
268483576	268483576	268482832	268482833	0	0	0	0	0	0	0	0
342164545	342164545	444735616	444735617	0	0	0	0	0	0	0	0
342131777	342131777	440541312	440541313	0	0	0	0	0	0	0	0
342197313	342197313	448929920	448929921	0	0	0	0	0	0	0	0
268442561	268442561	268442489	268442490	0	0	0	0	0	0	0	0
268442562	268442562	268442491	268442492	0	0	0	0	0	0	0	0
268442563	268442563	268442493	268442494	0	0	0	0	0	0	0	0
268483577	268483577	268482834	268482835	0	0	0	0	0	0	0	0
268489096	268489096	268489038	0	0	0	0	0	0	0	0	0
342166055	342166055	444928896	444928897	0	0	0	0	0	0	0	0
342134311	342134311	440865664	440865665	0	0	0	0	0	0	0	0
342197799	342197799	448992128	448992129	0	0	0	0	0	0	0	0
268483578	268483578	268482836	268482837	0	0	0	0	0	0	0	0
342165024	342165024	444796928	444796929	0	0	0	0	0	0	0	0
342133280	342133280	440733696	440733697	0	0	0	0	0	0	0	0
342197792	342197792	448991232	448991233	0	0	0	0	0	0	0	0
268483579	268483579	268482838	268482839	0	0	0	0	0	0	0	0
342167082	342167082	445060353	0	0	0	0	0	0	0	0	0
342135338	342135338	440997121	0	0	0	0	0	0	0	0	0
342198826	342198826	449123585	0	0	0	0	0	0	0	0	0
342166056	342166056	444929024	0	0	0	0	0	0	0	0	0
342134312	342134312	440865792	0	0	0	0	0	0	0	0	0
342197800	342197800	448992256	0	0	0	0	0	0	0	0	0
268483580	268483580	268482840	268482841	0	0	0	0	0	0	0	0
268477822	268477822	268477796	268477797	0	0	0	0	0	0	0	0
268483581	268483581	268482842	268482843	0	0	0	0	0	0	0	0
342166896	342166896	445036545	0	0	0	0	0	0	0	0	0
342135152	342135152	440973313	0	0	0	0	0	0	0	0	0
342198640	342198640	449099777	0	0	0	0	0	0	0	0	0
268483582	268483582	268482844	268482845	0	0	0	0	0	0	0	0
268477823	268477823	268477798	268477799	0	0	0	0	0	0	0	0
268483583	268483583	268482846	268482847	0	0	0	0	0	0	0	0
268476851	268476851	268476831	268476832	0	0	0	0	0	0	0	0
268483584	268483584	268482848	268482849	0	0	0	0	0	0	0	0
268448338	268448338	268448210	268448211	0	0	0	0	0	0	0	0
268448339	268448339	268448212	268448213	0	0	0	0	0	0	0	0
268448340	268448340	268448214	268448215	0	0	0	0	0	0	0	0
268441326	268441326	268441197	268441198	0	0	0	0	0	0	0	0
268441327	268441327	268441199	268441200	0	0	0	0	0	0	0	0
268441328	268441328	268441201	268441202	0	0	0	0	0	0	0	0
268441329	268441329	268441203	268441204	0	0	0	0	0	0	0	0
268441330	268441330	268441205	268441206	0	0	0	0	0	0	0	0
268441331	268441331	268441207	268441208	0	0	0	0	0	0	0	0
268476852	268476852	268476833	268476834	0	0	0	0	0	0	0	0
268483585	268483585	268482850	268482851	0	0	0	0	0	0	0	0
