ROWID	_Name|TEXT	_ClassID|INTEGER	_VisibleProb|FLOAT	_VisibleWeather|TEXT	_AniName|TEXT	_ActName|TEXT	_DefaultAction|TEXT	_IntersectionType|INTEGER	_Particle|INTEGER	_Sound|INTEGER	_Sound_Range|DOUBLE	_Sound_Rolloff|FLOAT	_CullingRange|INTEGER	_IsStaticCollision|BOOLEAN	_SpecLevel|INTEGER	_IsCastLightmap|BOOLEAN	_IsLightmapInfluence|BOOLEAN	_IsIncludeNavMesh|BOOLEAN	_IsCastWater|BOOLEAN	_IsProjectileSkip|BOOLEAN	_IsMonsterAggro|BOOLEAN	_IsMonsterCardTypeSkip|INTEGER	_ForceShow|BOOLEAN
2806	BishopNestRoom01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
2807	BishopNestRoom02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
2808	Npc_AsaiShaman_Red.skn	1	1.0	All	Npc_AsaiShaman.ani	Npc_AsaiShaman.act	Idle	2	0	0	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
2809	Npc_AsaiShaman_White.skn	1	1.0	All	Npc_AsaiShaman.ani	Npc_AsaiShaman.act	Idle	2	0	0	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
2810	Npc_Dragonsycophant_Puni_jombie.skn	1	1.0	All	DragonSycophant_Puni.ani	DragonSycophant_Puni.act	Stand	2	0	0	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
2811	Wo_Bishop_Laser_01.skn	3	1.0	All		Wo_Bishop_Laser_01.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	false	true	false	0	false
2812	Wo_Bishop_Aura_01.skn	1	1.0	All		Wo_Bishop_Aura_01.act	On	0	0	0	10.0	0.5	0	false	0	false	false	false	false	true	false	0	false
2813	Wo_Bishop_Extract_01.skn	1	1.0	All		Wo_Bishop_Extract_01.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	false	true	false	0	false
2814	LM_D_JungleAncientSwitchWallA.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
2815	Prop_Mushroom_Big.skn	1	1.0	All	mushroom_Big.ani	Mushroom_Big.act	Idle	2	0	0	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
2816	BishopNest_Hand.skn	3	1.0	All	BishopNest_Hand.ani	BishopNest_Hand.act	Close	2	0	0	10.0	0.5	0	false	0	false	false	false	true	true	false	0	false
2817	BishopNest_Face.skn	3	1.0	All	BishopNest_Face.ani	BishopNest_Face.act	Idle	2	0	0	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
2818	BishopNestRoom03.skn	1	1.0	All	BishopNestRoom03.ani	BishopNestRoom03.act	Idle	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
2819	CollisionBox_ZomPuiTrap.skn	3	1.0	All		CollisionBox_ZomPuiTrap.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	false	true	false	0	false
2820	CollisionBox_PoisonCloud_Bishop.skn	3	1.0	All		CollisionBox_PoisonCloud_Bishop.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	false	true	false	0	false
2821	Trap_BlackHole_Bishop.skn	7	1.0	All		Trap_BlackHole_Bishop.act	Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
2822	Bishop_BM_N_thorn01.skn	3	1.0	All	Bishop_BM_N_thorn01.ani	Bishop_BM_N_thorn01.act	Idle	0	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
2823	Npc_DragonSycophant_Ass_Gray.skn	1	1.0	All	DragonSycophant_Ass.ani	DragonSycophant_Ass.act	Idle	2	0	0	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
2824	Npc_DragonSycophant_Cedric.skn	1	1.0	All	DragonSycophant_Cedric.ani	DragonSycophant_Cedric.act	Idle	2	0	0	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
2825	Npc_DragonSycophant_Cl_White.skn	1	1.0	All	DragonSycophant_Cl.ani	DragonSycophant_Cl.act	Idle	2	0	0	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
2826	Npc_DragonSycophant_magic_Blue.skn	1	1.0	All	DragonSycophant_magic.ani	DragonSycophant_magic.act	Idle	2	0	0	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
2827	DragonSummon01_L.skn	1	1.0	All	DragonSummon01_L.ani	DragonSummon01_L.act	Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
2828	DragonSummon01_R.skn	1	1.0	All	DragonSummon01_R.ani	DragonSummon01_R.act	Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
2829	CollisionBox_IceStorm_Bishop.skn	7	1.0	All		CollisionBox_IceStorm_Bishop.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	false	true	false	0	false
2830	Lotus_Golem_Test.skn	1	1.0	All	Lotus_Golem.ani	Lotus_Golem.act	Idle	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
2831	BishopNest_Hand_80.skn	3	1.0	All	BishopNest_Hand_80.ani	BishopNest_Hand_80.act	Close	2	0	0	10.0	0.5	0	false	0	false	false	false	true	true	false	0	false
2832	BishopNest_Face_80.skn	3	1.0	All	BishopNest_Face_80.ani	BishopNest_Face_80.act	Idle	2	0	0	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
2841	50Nest_ExplosionPlant.skn	10	1.0	All	50Nest_ExplosionPlant.ani	50Nest_ExplosionPlant.act	Idle	1	736	143	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
2842	50Nest_LM_D_AncientPunch01.skn	3	1.0	All	50Nest_LM_D_AncientPunch01.ani	50Nest_LM_D_AncientPunch01.act	Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
2843	50Nest_conquest_prop.skn	3	1.0	All	50Nest_conquest_prop.ani	50Nest_conquest_prop.act	Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	true	0	false
2844	50Nest_LM_D_AncientDoll01.skn	5	1.0	All	50Nest_LM_D_AncientDoll01.ani	50Nest_LM_D_AncientDoll01.act	Idle1	1	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
2845	50Nest_LM_A_AncientAltar.skn	1	1.0	All	50Nest_LM_A_AncientAltar.ani	50Nest_LM_A_AncientAltar.act	Idle	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
2846	LM_D_AncientCube5room.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2847	Npc_Ghoul_Mummy.skn	1	1.0	All	Npc_Ghoul_Mummy.ani	Npc_Ghoul_Mummy.act	Stand	2	0	0	10.0	0.5	0	false	0	true	true	false	true	true	false	0	false
2848	50Nest_ExplosionPlant_50.skn	10	0.5	All	50Nest_ExplosionPlant_50.ani	50Nest_ExplosionPlant_50.act	Idle	1	736	143	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
2849	50Nest_A_AncientTurret.skn	0	1.0	All	50Nest_A_AncientTurret.ani	50Nest_A_AncientTurret.act	Idle_Off	2	0	0	10.0	0.5	0	false	0	true	true	true	true	false	false	0	false
2850	CollisionBox_PoisonCloud_Mini.skn	3	1.0	All		CollisionBox_PoisonCloud_Mini.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	false	true	false	0	false
2851	50Nest_CollisionBox_PoisonCloud.skn	3	1.0	All		50Nest_CollisionBox_PoisonCloud.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	false	true	false	0	false
2852	Prop_GigantesNest_D_TombstoneMonster.skn	1	1.0	All	Prop_GigantesNest_D_TombstoneMonster.ani	Prop_GigantesNest_D_TombstoneMonster.act	Summon_Off	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
2853	50Nest_Laser.skn	3	1.0	All		50Nest_Laser.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	false	true	false	0	false
2854	eye_fxl_wo_Dance_light_01.skn	1	1.0	All		eye_fxl_wo_Dance_light_01.act	Idle	0	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
2855	50Nest_Safe.skn	1	1.0	All		50Nest_Safe.act	Idle	1	0	0	10.0	0.5	0	false	0	true	false	false	false	false	false	0	false
2856	50Nest_Ttreasurebox_Gold_100_True.skn	6	1.0	All	50Nest_Ttreasurebox_Gold_100_True.ani	50Nest_Ttreasurebox_Gold_100_True.act	Close	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
2857	50Nest_Ttreasurebox_Gold_100_False.skn	6	1.0	All	50Nest_Ttreasurebox_Gold_100_False.ani	50Nest_Ttreasurebox_Gold_100_False.act	Close	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
2858	PlantExplosion_Wreckage01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2859	PlantExplosion_Wreckage02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2860	PlantExplosion_Wreckage03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2861	50Nest_A_Turret_pieces1.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
2862	50Nest_A_Turret_pieces2.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
2863	GigantesNest_A_Stage01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2864	GigantesNest_A_Stage02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2865	GigantesNest_A_Stage03.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2866	50Nest_A_Speaker.skn	1	1.0	All	50Nest_A_Speaker.ani	50Nest_A_Speaker.act	Idle;Idle2;Idle3	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2867	GigantesNest_A_Cube03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2868	GigantesNest_A_Cube01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
2869	GigantesNest_A_Cube02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
2870	GigantesNest_A_Cube04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	false	true	true	true	false	false	0	false
2871	GigantesNest_A_Stage01_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
2872	50Nest_Ttreasurebox_Gold_100_False_Bomb.skn	19	1.0	All	50Nest_Ttreasurebox_Gold_100_False_Bomb.ani	50Nest_Ttreasurebox_Gold_100_False_Bomb.act	Close	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
2873	CollisionBox_PoisonCloud_GigantesNest.skn	20	1.0	All		CollisionBox_PoisonCloud_Mini.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	false	true	false	0	false
2874	50Nest_CollisionBox_PoisonCloud_GigantesNest.skn	20	1.0	All		50Nest_CollisionBox_PoisonCloud.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	false	true	false	0	false
2875	CollisionBox_PoisonBarrier_GigantesNest.skn	1	1.0	All		CollisionBox_PoisonCloud_Mini.act	Stand	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2876	TelNumara_BrokenRelic08.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
2877	Telnumara_BrokenTower01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
2878	Telnumara_BrokenTower02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
2879	TelNumara_OldClothpillar01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
2880	TelNumara_OldCloth_Long.skn	1	1.0	All	TelNumara_OldCloth_Long.ani	TelNumara_OldCloth_Long.act	Idle;Idle2	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2881	TelNumara_OldCloth_Short.skn	1	1.0	All	TelNumara_OldCloth_Short.ani	TelNumara_OldCloth_Short.act	Idle;Idle2	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2882	TelNumara_SealPilla.skn	1	1.0	All	TelNumara_SealPilla.ani	TelNumara_SealPilla.act	Idle	2	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
2883	MummyCaseA.skn	1	1.0	All	MummyCaseA.ani	MummyCaseA.act	Idle	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
2884	MummyCase_BrokenA.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2885	MummyCase_BrokenB.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2886	MummyCase_BrokenC.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2887	MummyCase_BrokenD.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2888	MummyCase_BrokenE.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2889	EYE_FXL_WO_Sand_02.skn	1	1.0	All		EYE_FXL_WO_Sand_02.act	Idle	1	0	0	10.0	0.5	500	true	0	false	false	false	true	false	false	0	false
2890	Apocalypse_PropTest.skn	1	1.0	All	Apocalypse.ani	Apocalypse.act	Stand_1	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2891	Deathknight_PropTest.skn	1	1.0	All	Deathknight.ani	Deathknight.act	Stand	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2892	Trap_Goblin_Xerxes.skn	3	1.0	All	Trap_Goblin_Xerxes.ani	Trap_Goblin_Xerxes.act	Idle	2	0	0	10.0	0.5	0	true	0	false	true	true	true	false	false	0	false
2893	Apocalypse_TrapTest.skn	3	1.0	All	Apocalypse.ani	Apocalypse.act	Stand_1	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2894	TelNumara_Hangar_mainStage_Door.skn	1	1.0	All	TelNumara_Hangar_mainStage_Door.ani	TelNumara_Hangar_mainStage_Door.act	Close	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
2895	warlord_sigma_MobAni.skn	1	1.0	All	Warload.ani	Warload.act	Stand_1	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2896	TelNumara_CollapseStoneA.skn	1	1.0	All	TelNumara_CollapseStoneA.ani	TelNumara_CollapseStoneA.act	Open	2	0	0	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
2897	EYE_FXL_WO_Sand_04.skn	1	1.0	All		EYE_FXL_WO_Sand_04.act	Idle	1	0	0	10.0	0.5	500	true	0	false	false	false	true	false	false	0	false
2898	EYE_FXL_WO_Sand_05.skn	1	1.0	All		EYE_FXL_WO_Sand_05.act	Idle	1	0	0	10.0	0.5	500	true	0	false	false	false	true	false	false	0	false
2899	Prop_HalfGolem_Desert.skn	1	1.0	All	HalfGolem.ani	HalfGolem_RemoveDelay.act	Stand	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2900	TelNumara_Rock02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2901		0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2902	TelNumara_Rock04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2903	TelNumara_Rock06.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2904	TelNumara_Rock07.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
2905	TelNumara_Rock08.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
2906	TelNumara_Rock09.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
2907	TelNumara_RedRock09.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
2908	TelNumara_RedRock10.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
2909	TelNumara_RedRock01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2910	TelNumara_RedRock02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2911	TelNumara_RedRock03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2912	TelNumara_RedRock04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2913	TelNumara_RedRock05.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2914	TelNumara_RedRock06.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2915	TelNumara_RedRock07.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2916	TelNumara_GateDecoration01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2917	TelNumara_RedRock08.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2918	TelNumara_RedRock09.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2919	TelNumara_RedRock10.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2920	TelNumara_Hangar_HPseal_OnlyBroken.skn	2	1.0	All	TelNumara_Hangar_HPseal_OnlyBroken.ani	TelNumara_Hangar_HPseal_OnlyBroken.act	Idle	2	736	142	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
2921	Npc_Hero_Casius.skn	1	1.0	All	Npc_Hero_Casius.ani	Npc_Hero_Casius.act	Stand	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
2923	TelNumara_SurveillantObject_Click.skn	5	1.0	All		TelNumara_SurveillantObject_Click.act	Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
2926	turtle.skn	16	1.0	All	turtle.ani	turtle.act	Idle;Idle2	0	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2927	Sheep01.skn	1	1.0	All	Sheep01.ani	Sheep01.act	Idle;Idle2	1	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2928	Frog01.skn	1	1.0	All	Frog.ani	Frog.act	Idle;Idle2;Idle3	0	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2929	Frog02.skn	1	1.0	All	Frog.ani	Frog.act	Idle;Idle2;Idle3	0	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
2930	riverwart_stork.skn	16	1.0	All	riverwart_stork.ani	riverwart_stork.act	Idle;Idle2	1	0	0	10.0	0.5	0	true	0	false	false	false	true	false	false	0	false
2931	mole.skn	1	1.0	All	Mole.ani	mole.act	Idle;Idle2;Idle3;Idle4;Idle5;Idle6;Idle7;Idle8;Idle9	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2932	Moth.skn	1	1.0	All	Moth.ani	Moth.act	Idle;Idle2	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2933	Alligator.skn	1	1.0	All	Alligator.ani	Alligator.act	Idle;Idle2	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2934	Pig.skn	1	1.0	All	Pig.ani	Pig.act	Idle;Idle2;Idle3	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2935	LavaAlligator.skn	1	1.0	All	LavaAlligator.ani	LavaAlligator.act	Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2936	Gull_Black.skn	1	1.0	All	Gull.ani	Gull.act	Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2937	Gull_White.skn	1	1.0	All	Gull.ani	Gull.act	Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2938	Gull_Fly.skn	1	1.0	All	Gull.ani	Gull.act	Fly	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2939	Gull_Fly2.skn	1	1.0	All	Gull.ani	Gull.act	Fly2	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
2940	Gull_Fly3.skn	1	1.0	All	Gull.ani	Gull.act	Fly3	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3001	GW_A_StrongHoldA.skn	5	1.0	All	GW_A_StrongHoldA.ani	GW_A_StrongHoldA.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3002	GW_A_GFloor.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3003	GW_A_GStair.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
3004	GW_A_GTower.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3005	GW_A_GWall01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3006	GW_A_GWall02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3007	GW_A_CastleDoorWall.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3008	GW_A_Ballista.skn	1	1.0	All	GW_A_Ballista.ani	GW_A_Ballista.act	Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
3009	GW_A_CastleDoor01.skn	1	1.0	All	GW_A_CastleDoor01.ani	GW_A_CastleDoor01.act	Idle	2	0	0	10.0	0.5	0	false	0	false	false	true	true	false	false	0	false
3010	GW_LogBridge_Long01.skn	1	1.0	All	GW_LogBridge_Long01.ani	GW_LogBridge_Long01.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3011	GW_A_BlackMonarchBarrier01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3012	GW_A_BlackMonarchBarrier02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3013	GW_A_BlackMonarchBarrier03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3014	GW_A_BlackMonarchBarrier04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3015	GW_A_GTower02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3016	GW_A_BMDoor01.skn	1	1.0	All	GW_A_BMDoor01.ani	GW_A_BMDoor01.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3017	GW_A_BMrail01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
3018	GM_A_BMstairs01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
3019	GW_A_Trebuchets.skn	1	1.0	All	GW_A_Trebuchets.ani	GW_A_Trebuchets.act	Idle	2	0	0	10.0	0.5	0	true	0	false	false	true	true	false	false	0	false
3020	GM_A_BMgate01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3021	GM_A_BMpillar01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3022	GW_A_RedTower.skn	1	1.0	All	GW_A_RedTower.ani	GW_A_RedTower.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3023	GW_A_BlueTower.skn	1	1.0	All	GW_A_BlueTower.ani	GW_A_BlueTower.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3024	GW_A_Drill_Blue.skn	5	1.0	All	GW_A_Drill_Blue.ani	GW_A_Drill_Blue.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3025	GW_A_Drill_Red.skn	5	1.0	All	GW_A_Drill_Red.ani	GW_A_Drill_Red.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3026	GW_BlueFlag01.skn	1	1.0	All	GW_BlueFlag01.ani	GW_BlueFlag01.act	Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
3027	GW_BlueFlag02.skn	1	1.0	All	GW_BlueFlag02.ani	GW_BlueFlag02.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3028	GW_RedFlag01.skn	1	1.0	All	GW_RedFlag01.ani	GW_RedFlag01.act	Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
3029	GW_RedFlag02.skn	1	1.0	All	GW_RedFlag02.ani	GW_RedFlag02.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3030	GW_A_RedShifter.skn	5	1.0	All		GW_A_RedShifter.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3031	GW_A_BlueShifter.skn	5	1.0	All		GW_A_BlueShifter.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3032	Pvp_conquest_prop.skn	5	1.0	All	Pvp_conquest_prop.ani	Pvp_conquest_prop.act	Idle	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
3033	MC_A_GWallGate01.skn	1	1.0	All	MC_A_GWallGate01.ani	MC_A_GWallGate01.act	Close	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
3034	CollisionBox_MonsterCardSkip_Sprinter.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	true	false	false	3	false
3035	MC_A_SmallStairs_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
3036	MC_A_AttackSwitch01.skn	2	1.0	All	MC_A_AttackSwitch01.ani	MC_A_AttackSwitch01.act	Idle	2	0	123	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
3037	MC_A_DeformTower01.skn	2	1.0	All	MC_A_DeformTower01.ani	MC_A_DeformTower01.act	Idle	2	736	142	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
3038	MC_A_OuterWall03_Break.skn	2	1.0	All	MC_A_OuterWall03_Break_a.ani	MC_A_OuterWall03_Break.act	Idle	2	736	142	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
