ROWID	_JobID|INTEGER	_Mode|INTEGER	_PhysicalAttackMinRevision|INTEGER	_PhysicalAttackMaxRevision|INTEGER	_MagicAttackMinRevision|INTEGER	_MagicAttackMaxRevision|INTEGER	_PhysicalDefenseRevision|INTEGER	_MagicDefenseRevision|INTEGER	_MaxHPRevision|INTEGER	_MaxSPRevision|INTEGER	_RecoverySPRevision|INTEGER	_StiffRevision|INTEGER	_StiffResistanceRevision|INTEGER	_CriticalRevision|INTEGER	_CriticalResistanceRevision|INTEGER	_StunRevision|INTEGER	_StunResistanceRevision|INTEGER	_SuperAmmorRevision|INTEGER	_MoveSpeedRevision|INTEGER	_FinalDamageRevision|INTEGER	_ElementAttackRevision|DOUBLE	_ElementDefenseRevision|DOUBLE	_StrengthRevision|INTEGER	_AgilityRevision|INTEGER	_IntelligenceRevision|INTEGER	_StaminaRevision|INTEGER	_BaseLevel|INTEGER	_CriticalDamageRevision|INTEGER	_PVPAttackPowerRevision|INTEGER	_PVPDefencePowerRevision|INTEGER
915	15	10	1868	2283	1309	1600	6665	7271	102900	49175	410	1170	1170	4225	5733	975	858	100	300	0	0.0	0.0	390	546	281	343	80	4225	0	0
916	16	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
917	17	10	928	1135	1303	1592	4650	5617	93600	95550	464	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
918	18	10	1393	1702	2084	2547	6510	9362	93600	95550	464	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
919	19	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
920	20	10	1548	1892	1114	1362	6908	6682	134730	68250	410	2062	1638	1247	1312	1948	1248	100	300	0	0.0	0.0	546	125	390	499	80	1247	0	0
921	21	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
922	22	10	1292	1579	1739	2125	6898	6717	126360	92031	410	2304	1404	1896	1638	1170	1170	100	300	0	0.0	0.0	468	156	468	468	80	1896	0	0
923	23	10	1898	2319	1567	1916	9982	6826	117000	54600	410	2506	1638	2104	3276	1907	975	100	300	0	0.0	0.0	546	312	312	390	80	2104	0	0
924	24	10	1705	2084	1748	2136	9982	6913	117000	73675	410	2179	1311	2104	3276	1635	975	100	300	0	0.0	0.0	437	312	421	390	80	2104	0	0
925	25	10	1489	1820	1113	1361	10006	6764	131100	40950	410	3370	1731	1670	3276	3250	1092	100	300	0	0.0	0.0	577	312	234	437	80	1670	0	0
926	26	10	1489	1820	1113	1361	10006	6764	131100	40950	410	3370	1731	1670	3276	3250	1092	100	300	0	0.0	0.0	577	312	234	437	80	1670	0	0
927	27	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
928	28	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
929	29	10	1844	2254	1254	1532	6665	7296	102900	54600	410	1077	1077	4996	5733	898	858	100	300	0	0.0	0.0	359	546	312	343	80	4996	0	0
930	30	10	1539	1881	1517	1854	6665	7396	102900	76475	410	936	936	4723	4914	780	858	100	300	0	0.0	0.0	312	468	437	343	80	4723	0	0
931	31	10	1868	2283	1309	1600	6665	7271	102900	49175	410	1170	1170	4225	5733	975	858	100	300	0	0.0	0.0	390	546	281	343	80	4225	0	0
932	32	10	1868	2283	1309	1600	6665	7271	102900	49175	410	1170	1170	4225	5733	975	858	100	300	0	0.0	0.0	390	546	281	343	80	4225	0	0
933	33	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
934	34	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
935	35	10	928	1135	1303	1592	4650	9362	93600	95550	464	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
936	36	10	928	1135	1303	1592	4650	9362	93600	95550	464	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
937	37	10	1393	1702	2084	2547	6510	9362	93600	95550	464	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
938	38	10	1393	1702	2084	2547	6510	9362	93600	95550	464	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
939	39	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
940	40	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
941	41	10	1548	1892	1114	1362	6908	6682	134730	68250	410	3437	1638	1247	1312	3896	1248	100	300	0	0.0	0.0	546	125	390	499	80	1247	0	0
942	42	10	1522	1860	1167	1426	6898	6717	126360	81900	410	3344	1545	1191	1144	3818	1170	100	300	0	0.0	0.0	515	109	468	468	80	1191	0	0
943	43	10	1266	1547	1543	1886	6888	6751	117990	105681	410	2211	1311	1840	1470	1092	1092	100	300	0	0.0	0.0	437	140	546	437	80	1840	0	0
944	44	10	1266	1547	1543	1886	6888	6751	117990	105681	410	2211	1311	1840	1470	1092	1092	100	300	0	0.0	0.0	437	140	546	437	80	1840	0	0
945	45	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
946	46	10	1878	2295	1859	2272	6646	6693	93600	68250	410	936	936	2779	5733	780	780	100	300	0	0.0	0.0	312	546	390	312	80	2779	0	0
947	47	10	1878	2295	1859	2272	6646	6693	93600	68250	410	936	936	2779	5733	780	780	100	300	0	0.0	0.0	312	546	390	312	80	2779	0	0
948	48	10	1878	2295	1859	2272	6646	6693	93600	68250	410	936	936	2779	5733	780	780	100	300	0	0.0	0.0	312	546	390	312	80	2779	0	0
949	49	10	1778	2173	1964	2401	6646	9049	93600	95550	410	888	888	2289	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	2289	0	0
950	50	10	1185	1449	1309	1600	6646	9049	93600	95550	410	888	888	2289	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	2289	0	0
951	51	10	1185	1449	1309	1600	6646	9049	93600	95550	410	888	888	2289	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	2289	0	0
952	52	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
953	53	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
954	54	10	1715	2096	1702	2081	6684	9049	112200	95550	410	843	843	2124	3770	702	935	100	300	0	0.0	0.0	281	359	546	374	80	2124	0	0
955	55	10	1699	2077	1702	2081	6693	9049	117000	95550	410	750	750	2177	3927	625	975	100	300	0	0.0	0.0	250	374	546	390	80	2177	0	0
956	56	10	1699	2077	1702	2081	6693	9049	117000	95550	410	750	750	2177	3927	625	975	100	300	0	0.0	0.0	250	374	546	390	80	2177	0	0
957	57	10	1807	2209	1594	1948	6684	8837	112200	49175	410	1638	1638	2124	3770	1365	935	100	300	0	0.0	0.0	546	359	281	374	80	2124	0	0
958	58	10	1812	2214	1573	1922	6693	8812	117000	43750	410	2457	1638	2177	3927	1365	975	100	300	0	0.0	0.0	546	374	250	390	80	2177	0	0
959	59	10	1812	2214	1573	1922	6693	8812	117000	43750	410	2457	1638	2177	3927	1365	975	100	300	0	0.0	0.0	546	374	250	390	80	2177	0	0
960	60	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
961	61	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
962	62	10	1899	2321	1455	1778	8621	7761	82800	53550	410	1425	1425	2434	4988	1188	690	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
963	63	10	1908	2332	1459	1783	8624	7766	84300	54600	410	1449	1449	2465	5082	1208	702	100	300	0	0.0	0.0	339	526	292	323	80	2465	0	0
964	64	10	1908	2332	1459	1783	8624	7766	84300	54600	410	1449	1449	2465	5082	1208	702	100	300	0	0.0	0.0	292	448	417	323	80	2465	0	0
965	65	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
966	66	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
967	67	10	1899	2321	1455	1778	8621	7761	82800	53550	410	1425	1425	2434	4988	1188	690	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
968	68	10	1899	2321	1455	1778	8621	7761	82800	53550	410	1425	1425	2434	4988	1188	690	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
969	69	10	1899	2321	1455	1778	8621	7761	82800	53550	410	1425	1425	2434	4988	1188	690	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
970	70	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
971	71	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
972	72	10	2250	2749	1447	1768	10136	8981	135600	69562	410	2743	1779	1743	2625	2206	1130	100	300	0	0.0	0.0	573	230	245	432	80	1743	0	0
973	73	10	2228	2723	1458	1782	10146	8994	140400	73762	410	2695	1731	1687	2457	2166	1170	100	300	0	0.0	0.0	557	214	261	448	80	1687	0	0
974	74	10	1966	2403	1650	2016	10146	9206	140400	95550	410	1807	843	1795	2782	1426	1170	100	300	0	0.0	0.0	261	245	526	448	80	1795	0	0
975	75	10	1853	2264	1607	1965	9394	6864	111150	62825	410	2272	1404	2655	3602	1712	975	100	300	0	0.0	0.0	468	343	359	390	80	2655	0	0
976	76	10	1898	2319	1567	1916	9394	6826	111150	54600	410	2506	1638	2525	3276	1907	975	100	300	0	0.0	0.0	546	312	312	390	80	2525	0	0
977	77	10	1358	1660	1011	1236	10146	8956	140400	40950	410	1755	984	2723	5565	1362	1170	100	300	0	0.0	0.0	328	530	234	468	80	2723	0	0
978	78	10	1358	1660	1011	1236	10164	8956	149700	40950	410	1848	1077	2506	4914	1440	1248	100	300	0	0.0	0.0	359	468	234	499	80	2506	0	0
979	79	10	1358	1660	1011	1236	10127	8956	131100	40950	410	1848	1077	2723	5565	1440	1092	100	300	0	0.0	0.0	359	530	234	437	80	2723	0	0
980	80	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
981	81	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
982	82	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
983	83	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
984	84	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
985	85	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
986	86	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
987	87	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
988	88	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
989	89	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
990	90	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
991	91	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
992	92	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
993	93	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
994	94	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
995	95	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
996	96	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
997	97	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
998	98	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
999	99	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1001	1	11	35362	43220	22212	27148	11766	6761	2574000	241500	682	3247	1608	1758	3538	3148	1072	100	300	0	0.0	0.0	536	337	230	429	80	1758	0	0
1002	2	11	36913	45116	24589	30054	6661	7267	2022000	289800	682	1149	1149	4961	5628	958	842	100	300	0	0.0	0.0	383	536	276	337	80	4961	0	0
1003	3	11	27760	33929	38898	47542	4646	9355	1836000	563850	773	873	873	3360	4179	728	765	100	300	0	0.0	0.0	291	398	537	306	80	3360	0	0
1004	4	11	26539	32436	28659	35028	12555	12144	2940000	462934	682	2508	1608	1780	1292	1340	1225	100	300	0	0.0	0.0	536	123	383	490	80	1780	0	0
1005	5	11	36150	44183	38325	46842	6661	8992	2022000	498750	682	735	735	2530	4988	612	842	100	300	0	0.0	0.0	245	475	475	337	80	2530	0	0
1006	6	11	36359	44439	38123	46594	6643	8980	1836000	483000	682	1380	1380	1939	3213	1150	765	100	300	0	0.0	0.0	460	306	460	306	80	1939	0	0
1007	7	11	26590	32499	20366	24892	8621	7761	2152800	321300	682	1425	1425	2434	4988	1188	690	100	300	0	0.0	0.0	516	256	317	317	80	2434	0	0
1008	8	11	44621	54537	29310	35824	10122	9002	2574000	305550	682	2710	1746	1673	2415	2178	1072	100	300	0	0.0	0.0	562	210	271	409	80	1673	0	0
1009	9	11	27104	33127	20175	24659	10141	8953	2760000	241500	682	1737	966	2688	5460	1347	1150	100	300	0	0.0	0.0	322	520	230	460	80	2688	0	0
1010	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1011	11	11	27789	33964	20305	24817	11743	6864	2340000	376950	682	2272	1404	2213	3602	1712	975	100	300	0	0.0	0.0	468	343	359	390	80	2213	0	0
1012	12	11	35537	43434	22266	27214	11771	6764	2622000	245700	682	3277	1638	1779	3602	3173	1092	100	300	0	0.0	0.0	546	343	234	437	80	1779	0	0
1013	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1014	14	11	36677	44827	25075	30648	6665	7296	2058000	327600	682	1170	1170	4887	5408	975	858	100	300	0	0.0	0.0	390	515	312	343	80	4887	0	0
1015	15	11	37364	45667	26180	31997	6665	7271	2058000	295050	682	1170	1170	4225	5733	975	858	100	300	0	0.0	0.0	390	546	281	343	80	4225	0	0
1016	16	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1017	17	11	27853	34042	39080	47765	4650	9362	1872000	573300	773	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
1018	18	11	27853	34042	39080	47765	4650	9362	1872000	573300	773	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
1019	19	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1020	20	11	30959	37838	22288	27240	12560	12150	2994000	409500	682	3437	1638	1247	1312	3896	1248	100	300	0	0.0	0.0	546	125	390	499	80	1247	0	0
1021	21	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1022	22	11	25843	31586	29806	36430	12541	12212	2808000	552184	682	2304	1404	1896	1638	1170	1170	100	300	0	0.0	0.0	468	156	468	468	80	1896	0	0
1023	23	11	28464	34789	19797	24197	11743	6826	2340000	327600	682	2506	1638	2104	3276	1907	975	100	300	0	0.0	0.0	546	312	312	390	80	2104	0	0
1024	24	11	34108	41688	26218	32044	11743	6913	2340000	442050	682	2179	1311	2104	3276	1635	975	100	300	0	0.0	0.0	437	312	421	390	80	2104	0	0
1025	25	11	35746	43690	22266	27214	11771	6764	2622000	245700	682	3370	1731	1670	3276	3250	1092	100	300	0	0.0	0.0	577	312	234	437	80	1670	0	0
1026	26	11	28597	34952	17813	21771	11771	6764	2097600	245700	682	3370	1731	1670	3276	3250	1092	100	300	0	0.0	0.0	577	312	234	437	80	1670	0	0
1027	27	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1028	28	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1029	29	11	36886	45083	25075	30648	6665	7296	2058000	327600	682	1077	1077	4996	5733	898	858	100	300	0	0.0	0.0	359	546	312	343	80	4996	0	0
1030	30	11	35516	43408	26763	32710	6665	7396	2058000	458850	682	936	936	4723	4914	780	858	100	300	0	0.0	0.0	312	468	437	343	80	4723	0	0
1031	31	11	37364	45667	26180	31997	6665	7271	2058000	295050	682	1170	1170	4225	5733	975	858	100	300	0	0.0	0.0	390	546	281	343	80	4225	0	0
1032	32	11	37364	45667	26180	31997	6665	7271	2058000	295050	682	1170	1170	4225	5733	975	858	100	300	0	0.0	0.0	390	546	281	343	80	4225	0	0
1033	33	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1034	34	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1035	35	11	27853	34042	39080	47765	4650	9362	1872000	573300	773	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
1036	36	11	27853	34042	39080	47765	4650	9362	1872000	573300	773	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
1037	37	11	27853	34042	39080	47765	4650	9362	1872000	573300	773	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
1038	38	11	27853	34042	39080	47765	4650	9362	1872000	573300	773	888	888	3388	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	3388	0	0
1039	39	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1040	40	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1041	41	11	46438	56757	33431	40861	12560	12150	2994000	409500	682	3437	1638	1247	1312	3896	1248	100	300	0	0.0	0.0	546	125	390	499	80	1247	0	0
1042	42	11	33475	40914	25675	31380	12541	12212	2808000	491400	682	3344	1545	1191	1144	3818	1170	100	300	0	0.0	0.0	515	109	468	468	80	1191	0	0
1043	43	11	25317	30943	30859	37717	12523	12275	2622000	634084	682	2211	1311	1840	1470	1092	1092	100	300	0	0.0	0.0	437	140	546	437	80	1840	0	0
1044	44	11	25317	30943	30859	37717	12523	12275	2622000	634084	682	2211	1311	1840	1470	1092	1092	100	300	0	0.0	0.0	437	140	546	437	80	1840	0	0
1045	45	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1046	46	11	37560	45907	37178	45439	6646	8924	1872000	409500	682	936	936	2779	5733	780	780	100	300	0	0.0	0.0	312	546	390	312	80	2779	0	0
1047	47	11	37560	45907	37178	45439	6646	8924	1872000	409500	682	936	936	2779	5733	780	780	100	300	0	0.0	0.0	312	546	390	312	80	2779	0	0
1048	48	11	37560	45907	37178	45439	6646	8924	1872000	409500	682	936	936	2779	5733	780	780	100	300	0	0.0	0.0	312	546	390	312	80	2779	0	0
1049	49	11	35562	43465	39284	48013	6646	9049	1872000	573300	682	888	888	2289	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	2289	0	0
1050	50	11	24894	30426	27498	33609	6646	9049	1872000	573300	682	888	888	2289	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	2289	0	0
1051	51	11	35562	43465	39284	48013	6646	9049	1872000	573300	682	888	888	2289	4263	740	780	100	300	0	0.0	0.0	296	406	546	312	80	2289	0	0
1052	52	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1053	53	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1054	54	11	34300	41922	39284	48013	6684	9049	2244000	573300	682	843	843	2124	3770	702	935	100	300	0	0.0	0.0	281	359	546	374	80	2124	0	0
1055	55	11	33983	41535	39284	48013	6693	9049	2340000	573300	682	750	750	2177	3927	625	975	100	300	0	0.0	0.0	250	374	546	390	80	2177	0	0
1056	56	11	33983	41535	39284	48013	6693	9049	2340000	573300	682	750	750	2177	3927	625	975	100	300	0	0.0	0.0	250	374	546	390	80	2177	0	0
1057	57	11	41707	50975	31877	38961	6684	8837	2244000	295050	682	1638	1638	2124	3770	1365	935	100	300	0	0.0	0.0	546	359	281	374	80	2124	0	0
1058	58	11	41808	51099	31458	38449	6693	8812	2340000	262500	682	1638	1638	2177	3927	1365	975	100	300	0	0.0	0.0	546	374	250	390	80	2177	0	0
1059	59	11	41808	51099	31458	38449	6693	8812	2340000	262500	682	1638	1638	2177	3927	1365	975	100	300	0	0.0	0.0	546	374	250	390	80	2177	0	0
1060	60	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1061	61	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1062	62	11	26590	32499	20366	24892	8621	10089	1656000	321300	682	1425	1425	2434	4988	1188	690	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
1063	63	11	26708	32643	20422	24961	8624	10095	1686000	327600	682	1449	1449	2465	5082	1208	702	100	300	0	0.0	0.0	339	526	292	323	80	2465	0	0
1064	64	11	26708	32643	20422	24961	8624	10095	1686000	327600	682	1449	1449	2465	5082	1208	702	100	300	0	0.0	0.0	292	448	417	323	80	2465	0	0
1065	65	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1066	66	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1067	67	11	26590	32499	20366	24892	8621	10089	1656000	321300	682	1425	1425	2434	4988	1188	690	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
1068	68	11	26590	32499	20366	24892	8621	10089	1656000	321300	682	1425	1425	2434	4988	1188	690	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
1069	69	11	26590	32499	20366	24892	8621	10089	1656000	321300	682	1425	1425	2434	4988	1188	690	100	300	0	0.0	0.0	370	495	292	323	80	2434	0	0
1070	70	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1071	71	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1072	72	11	44991	54989	28935	35365	10136	8981	2712000	417375	682	2743	1779	1743	2625	2206	1130	100	300	0	0.0	0.0	573	230	245	432	80	1743	0	0
1073	73	11	44562	54464	29166	35648	10146	8994	2808000	442575	682	2695	1731	1687	2457	2166	1170	100	300	0	0.0	0.0	557	214	261	448	80	1687	0	0
1074	74	11	39321	48059	32993	40325	10146	9206	2808000	573300	682	1807	843	1795	2782	1426	1170	100	300	0	0.0	0.0	261	245	526	448	80	1795	0	0
1075	75	11	38210	46701	35534	43430	9394	6864	2223000	376950	682	2272	1404	25537	3602	1712	975	100	300	0	0.0	0.0	468	343	359	390	80	25537	0	0
1076	76	11	39138	47835	34645	42344	9394	6826	2223000	327600	682	2506	1638	25537	3276	1907	975	100	300	0	0.0	0.0	546	312	312	390	80	25537	0	0
1077	77	11	27158	33193	20229	24725	10146	8956	2808000	245700	682	1755	984	2723	5565	1362	1170	100	300	0	0.0	0.0	328	530	234	468	80	2723	0	0
1078	78	11	27158	33193	20229	24725	10164	8956	2994000	245700	682	1848	1077	2506	4914	1440	1248	100	300	0	0.0	0.0	359	468	234	499	80	2506	0	0
1079	79	11	27158	33193	20229	24725	10127	8956	2622000	245700	682	1848	1077	2723	5565	1440	1092	100	300	0	0.0	0.0	359	530	234	437	80	2723	0	0
1080	80	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1081	81	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1082	82	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1083	83	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1084	84	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1085	85	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1086	86	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1087	87	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1088	88	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1089	89	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1090	90	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1091	91	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1092	92	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1093	93	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1094	94	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1095	95	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
